"","gene","spliced_depth","spliced_disp","spliced_disp_shrunk","spliced_disp_trend","unspliced_depth","unspliced_disp","unspliced_disp_shrunk","unspliced_disp_trend"
"25722","Prrc2b",0.26783505,2.24844301021446,2.99562600237303,3.17613369216723,0.08903495,0.864302358114033,0.984380168738135,1.01084478754845
"25753","Rpl12",23.22602,5.95098076934991,4.47863429449066,4.22640920348586,0.0750025,2.76213128808222,1.05753137579219,0.869487395459716
"25766","Mapkap1",0.2720253,5.86291431582029,3.53670280350203,3.19030552197708,0.34588766,3.55632904939629,2.05543319271675,1.83800746884972
"25823","Rabgap1",0.06935687,5.25612469964445,1.74020109180949,1.3889871157963,0.07979058,1.2706993102785,0.972444305009671,0.920814666460345
"25908","Rif1",0.4989899,3.21556751770243,3.55716322594595,3.63116063474111,0.19175161,1.20380040515221,1.48976697901949,1.55594823747219
"25930","Gpd2",0.50860196,3.24145946805169,3.57068368270309,3.64182231781725,0.07122906,1.08159311452992,0.865080051913951,0.826557876603907
"25942","Pkp4",0.21387228,2.3160658351239,2.83375093354228,2.95276158194037,0.187978,1.25300406761016,1.49058967975528,1.5443146326266
"25949","March7",0.42682436,5.3685717194172,3.79619282674938,3.53715626681388,0.08812518,1.24617012097106,1.04011726736683,1.00247742249898
"25958","Psmd14",3.2255185,5.82387238203016,4.38634039444467,4.13996119248102,0.21623538,1.44167981276458,1.59093944313265,1.62322557652163
"26008","Ppig",3.160152,6.01471807373963,4.4085450534536,4.13790656534679,0.39374995,4.6307383930732,2.19488245229368,1.88490003816031
"26012","Ssb",5.8991756,5.6580920090013,4.40455020611164,4.18523760408885,0.12377422,1.2832706800977,1.26986050855957,1.2671429866977
"26014","Ubr3",0.084628336,2.86809118301168,1.85648308333482,1.69889955492286,0.14448123,1.32058492655993,1.36712283799411,1.37681291738451
"26021","Gorasp2",0.16309884,5.11701861884217,2.95142139928602,2.63811788489169,0.10773806,3.22258864799933,1.38164105121334,1.16248350839765
"26024","Dcaf17",0.05254139,16.5370734136802,1.57060230902948,0.971777736434077,0.093993746,1.00799447107623,1.04664514775206,1.05470740070942
"26026","Dync1i2",0.4229598,7.03695212530066,3.96878946382425,3.53129970078556,0.07387085,1.50923498199564,0.943081052177811,0.856849119131021
"26028","Hat1",3.265258,6.94186990242094,4.51987128153394,4.14117056994862,0.09923409,1.37439373013335,1.140608531478,1.09805287666211
"26029","Metap1d",0.19960776,3.14666944549071,2.92130486279908,2.8773659978053,0.20670944,1.60581534315989,1.59983231473344,1.59861491863722
"26037","Pdk1",0.43709445,2.46295522966413,3.33859627004438,3.55226146721882,0.09470868,1.6199909448412,1.13967123806312,1.06079711368064
"26096","Agps",0.2325372,5.0280564325874,3.31029132060686,3.03980345502156,0.114765435,1.87155137872701,1.30351503750215,1.21082429636585
"26129","Nup35",1.3590257,4.24380277060104,4.04509584410434,4.00572966199015,0.110295594,1.39273130676648,1.21407674106934,1.18055826151226
"26142","Zc3h15",2.9124794,7.17272340960467,4.53415976238326,4.12929598602602,0.17542715,1.67333166703802,1.53036928119811,1.50274934435704
"26162","Slc43a3",0.6116562,2.4506459656393,3.47878657601209,3.73641909439573,0.12802278,1.32200098604854,1.29681126031052,1.29173347261956
"26290","Nup160",0.20774312,2.90272583322354,2.91822656103941,2.92139781403441,0.17442079,1.76048785632529,1.54056819360673,1.49921043178116
"26291","Fnbp4",0.2545237,3.01740819975306,3.10938687107787,3.1284857776843,0.08247931,1.79855966242738,1.05678701733138,0.94818215400415
"26306","Arfgap2",0.4025717,7.08706942085513,3.94308864280335,3.49871943363604,0.08193274,2.78662192164686,1.13267619531588,0.942700476199008
"26308","Ckap5",0.37191892,2.57885835834212,3.27907504039803,3.44370869463508,0.17039019,1.40530576550718,1.4709471977346,1.48470546034234
"26315","Phf21a",0.09573382,0.993067533182431,1.69412273757046,1.88908000331312,0.13434641,0.644951949006225,0.644951949006225,1.32623185562578
"26372","Abtb2",0.05822987,0.725262082429567,1.04222514497764,1.12221000559281,0.17486219,0.885443260905571,1.37245244387377,1.50076662284666
"26377","Lmo2",7.3181715,2.00474933050476,2.00474933050476,4.19590004886816,0.10457482,0.627397286840335,0.627397286840335,1.13932042389192
"26378","Fbxo3",0.26752502,3.02311455429361,3.14880342269407,3.17507005190631,0.11061304,1.76622764448442,1.26589132719297,1.18276237902917
"26391","Cstf3",0.2285541,3.14027348584617,3.0418994293018,3.02221924279525,0.3043618,2.85550186238263,1.93444783990698,1.78676243464056
"26421","Lin7c",0.6176507,5.29562662442917,3.96784403092035,3.74101130493346,0.055561077,0.784667644760019,0.647246602142276,0.62232571432532
"26422","Lgr4",0.052208483,2.38492181584534,1.12259721354307,0.962691047760334,0.081637904,0.597640339043633,0.870374371589934,0.939726374668007
"26461","Aven",0.35392728,3.18936443709448,3.36949871445112,3.40746469052487,0.066575825,1.13634211908015,0.822837767950888,0.770413510458066
"26479","BC052040",0.09536183,6.46263693824464,2.3205619564267,1.8831308696824,0.08709837,0.674658351903171,0.929997784878413,0.992909652459697
"26496","Eif2ak4",0.065035515,0.981133812162562,1.23132709713243,1.28970511248268,0.058443166,0.921376243183691,0.701191975494035,0.663209135284021
"26510","Knl1",0.26830956,2.68458235450567,3.08826130856395,3.17775755148505,0.07030458,0.793419383306038,0.811875107286115,0.815691212639573
"26523","Nusap1",0.722634,1.15371411383924,1.15371411383924,3.80975050683422,0.08800297,0.697541541666118,0.941862693775483,1.00134560716834
"26526","Rtf1",1.3200154,4.18778165590536,4.03036165531591,3.99899236647298,0.10898655,1.10233161138185,1.15938528461292,1.17137803532928
"26538","Snap23",1.2096348,4.98974788073939,4.1333599520958,3.97764986211511,0.054054234,0.931511005699564,0.646718444687526,0.600340257190161
"26551","Pdia3",3.0833025,4.6665944529121,4.2209073471379,4.13538098106373,0.076609135,0.438545830562848,0.438545830562848,0.887091785119002
"26556","Wdr76",0.16979605,2.68632689053827,2.68769106026738,2.68796934416715,0.08500677,0.879079522507722,0.956416266992881,0.973004221090814
"26558","Casc4",0.20303239,4.00966463270544,3.06031329970319,2.89624956530737,0.0550612,0.841788558132673,0.648654871355293,0.615078679099289
"26559","Ctdspl2",0.16493861,15.1193296112733,3.56156609714564,2.65212121862273,0.21175188,1.77280041499717,1.638065024923,1.61187140309205
"26560","Eif3j1",3.0894756,6.85574166437139,4.5052724447026,4.13558843689391,0.35986042,2.07858869314305,1.88929223654218,1.85285813014643
"26586","Dut",12.162778,5.62264175970541,4.42462934456032,4.21361583052781,0.115555786,0.772847012680069,1.12614296592096,1.21600827515359
"26603","Stard7",1.0346192,8.20951587833266,4.45683634671076,3.93482294957404,0.056468364,0.526372590818447,0.615427746758348,0.635361365515962
"26608","Mrps5",1.4117572,6.35098492710007,4.33864261149933,4.01426111437733,0.115211315,1.21554155656054,1.21405734181024,1.21375488437979
"26672","Pank2",0.437816,7.34712122407927,4.01856874946387,3.55329843349782,0.19281232,3.21964175765757,1.76291806376757,1.55915156638331
"26675","Smox",1.420464,1.81934992072395,1.81934992072395,4.01561052382484,0.053892512,0.836643705188433,0.632962679634898,0.59795584469177
"26694","Mcm8",0.18276946,4.86807648509316,3.05343591983005,2.77637704109521,0.05402628,0.997483274761046,0.653885266228717,0.599928449453142
"26745","Dstn",0.29687193,3.19831904986479,3.25542958409117,3.26720089330617,0.12759738,0.770588175825592,1.181672187908,1.28932427221774
"26751","Kat14",0.15258011,3.32706000087194,2.67029890485415,2.55319595119967,0.08564581,1.26546914125987,1.02262881567008,0.979145899095772
"26755","Sec23b",0.5218804,5.4092048247538,3.90678196486063,3.65595272870947,0.050291624,0.650900393654587,0.560472319928157,0.543634016492516
"26757","Dtd1",1.1291049,4.42871841837072,4.03536060828427,3.95953640965553,0.06941029,0.735431129344636,0.792806133347314,0.805045274999009
"26767","Naa20",2.0053065,6.80048577689268,4.44876125830512,4.07994328254471,0.08892644,1.91413520114477,1.1253810066352,1.00985215995104
"26774","Xrn2",1.6936479,4.41390308628759,4.11035633471734,4.05106412113249,0.053658396,0.630274786023288,0.600410017141623,0.594495564145414
"26812","Gins1",0.57152057,4.79996282731606,3.86968879680646,3.70335818967586,0.15617096,1.99368927413572,1.51184345393922,1.42890768851935
"26855","Tpx2",1.1614761,3.1029201309263,3.80539540058672,3.96710945181581,0.056428455,0.414934169164381,0.590680921464593,0.63479116161345
"26863","Tm9sf4",0.19548929,3.52653646052237,2.95810734852977,2.85395313532719,0.06468601,1.8110275806526,0.867467926427337,0.746555180894908
"26866","Asxl1",0.16332158,1.53302132998321,2.4076589074228,2.63982607165203,0.29982927,1.49018813801245,1.72754844029661,1.7804119443777
"26888","Cbfa2t2",0.05355684,5.01542990723038,1.31333069792215,0.999306442297237,0.14985785,1.67640823567361,1.44470777660376,1.4015416278279
"26898","Itch",0.09523096,2.29236606349764,1.94511143548677,1.88103133781797,0.1317886,2.16150613306363,1.42829296001129,1.31256798330224
"26919","Phf20",0.19830869,1.8495546697096,2.66420872874729,2.87006547810539,0.082494855,1.64271589486056,1.04082808032751,0.948337458145959
"26936","Rpn2",2.6685762,7.49929280698673,4.5592757203676,4.11927707634706,0.059071023,0.863831217341796,0.70112529815322,0.671912235150324
"26941","Ctnnbl1",0.91527987,6.01870676372437,4.19441667346618,3.89662372705924,0.101904094,1.02638852724393,1.10277263587198,1.11903435382821
"26970","Top1",5.945359,5.00809864421403,4.31480540170597,4.18566423818945,0.13506001,1.83108967013047,1.40399693864721,1.32997615572852
"26988","Ift52",0.18745741,4.76519077301393,3.06929184015654,2.80594041676868,0.050720725,0.382363093938165,0.517331473895014,0.550229446632824
"26989","Mybl2",0.07686844,2.67794559381105,1.69955405813344,1.54904860292266,0.05331232,0.513374841067987,0.575741788519019,0.589362108165387
"27002","Pkig",2.372466,5.09734915674011,4.25782102038389,4.10439012954305,0.06059844,0.840876212047113,0.715893666267388,0.692782609109843
"27027","Dnttip1",0.31645942,4.50879001080848,3.49697582802045,3.32035950484946,0.053140912,1.39418816746155,0.679451967284217,0.586811450991562
"27034","Pcif1",0.09180216,3.16491335053375,2.00318101401598,1.8247806371941,0.35668668,6.42327994000215,2.28380111134335,1.84957684060482
"27035","Zfp335os",0.07852568,1.46790314804103,1.56233246614937,1.58232304047151,0.108474575,1.60722821492501,1.23267311328912,1.16774718896188
"27046","Ncoa3",0.100465946,1.16973117176202,1.79774676832675,1.96241576152159,0.053612374,0.586694598285609,0.592602143851365,0.593814168698884
"27054","Cse1l",0.5317693,7.36484992224977,4.12588823393822,3.66605107441258,0.1166614,1.79319258088917,1.30506341908202,1.22317854202259
"27057","Zfas1",2.1830363,2.78448685652689,3.83428775913194,4.09278585733322,0.20438638,1.62787838049541,1.59829311610832,1.59232603979149
"27066","Rnf114",0.34744546,4.42833527934803,3.55007451118745,3.39358950681783,0.067202665,1.14406511961157,0.83068340410976,0.778190243004693
"27105","Fam210b",2.1993685,1.5590166728498,1.5590166728498,4.09386370838902,0.08708781,0.382339560564868,0.382339560564868,0.992810564374643
"27112","Rae1",2.6359873,6.41923438864148,4.43942234589655,4.11780005514462,0.10829093,1.40875381781424,1.20433530545807,1.16643920802832
"27119","Rab22a",0.29472488,6.96071687159867,3.7079266288366,3.26100053966312,0.068654105,0.713814031772126,0.781391570707205,0.795939288379201
"27122","Stx16",0.091776036,1.39354762006064,1.7429725152431,1.82434269898133,0.34964553,4.32037151990737,2.12825414118112,1.84210617337106
"27125","Gnas",7.4361463,5.92789039918157,4.44945380589873,4.19660425067422,0.29462445,1.76315677000971,1.7712522672608,1.77290776168676
"27188","Mtg2",0.32464406,6.0370820581818,3.69309227829112,3.34089928756229,0.05273277,1.97927067871111,0.714777122537086,0.580716476540151
"27192","Rps21",11.058549,6.61493190327317,4.545733277706,4.21093886989885,2.8753388,2.35826355452593,2.23075441252639,2.20560992009574
"27212","Arfgap1",0.24807534,6.98368957208433,3.56087621836262,3.10385075828462,0.05736668,0.930389905635021,0.68904904008352,0.64811828324965
"27220","Rtel1",0.08794396,1.40474827558361,1.69286162924996,1.75850939980557,0.067035176,2.99656499950041,0.975681182252082,0.776118952300136
"27270","Mrps28",2.945249,5.58649737573209,4.34727659091503,4.13051728870291,0.66612816,3.59937749346122,2.23733237809716,2.03057498447434
"27274","Zfp704",0.18306203,1.65296567450635,2.54433204079563,2.77825700775023,0.15435225,1.22936687574683,1.38671812115512,1.42120012172808
"27309","1810022K09Rik",1.4584752,3.29749774447944,3.88839003618802,4.02131793487,0.114285246,2.23677267533072,1.34055119909655,1.20765064561532
"27368","Ect2",0.15005602,1.95198090879459,2.42244265886898,2.53149980257988,0.16032021,0.619674210579,0.619674210579,1.44598440418619
"27432","Dcun1d1",0.7798416,5.12439794782397,4.03217549175379,3.83980641160244,0.06756826,0.819850160369026,0.788867860612508,0.78269475319782
"27502","Sclt1",0.12398404,1.5505339029476,2.12903813165557,2.27125251437733,0.05482618,0.626552931863997,0.614153820933374,0.61165551779577
"27548","Elf2",0.26698092,4.31608826241704,3.34292310207586,3.17319826597293,0.14174879,1.51493901792773,1.38821852719369,1.36370733256022
"27554","Setd7",0.107420616,1.49209584137661,1.95267334432038,2.06279298834765,0.0825189,0.681020402470814,0.896800130615039,0.948577617347328
"27729","Trim59",0.39206523,3.41166564719507,3.46893967562532,3.48073723748678,0.077148385,0.815305754365086,0.879265814809392,0.892912940880673
"27730","Kpna4",0.40736595,5.42767964560304,3.77597201710085,3.5066460921217,0.23263316,1.62664559013383,1.65562998402965,1.66160395424069
"27781","Fnip2",0.05305442,2.24669046243238,1.13333863498504,0.985721522634323,0.107528985,0.917744914760433,1.1156548089492,1.16098053891915
"27882","Lmna",0.09039711,0.79686062689316,0.79686062689316,1.80102050134668,0.16127968,1.19327559393188,1.40278881310896,1.44983600881699
"27895","Msto1",0.1597765,1.94532886357155,2.48498507627192,2.6122101149553,0.2141953,4.66198577770744,1.93576428492623,1.61810827780762
"27896","Dap3",1.8143291,7.66554566850028,4.52461974127947,4.06339876717527,0.05010408,1.53653136363091,0.645380880392661,0.5407412069903
"27917","Flad1",0.11141498,2.31839953371554,2.14965490154616,2.11678021478051,0.13463034,7.96446115657437,1.79846025252562,1.32772514153488
"27926","Ubap2l",0.5828572,3.77701247529278,3.72387220577223,3.71312729208841,0.075439796,1.47552554697479,0.955361335953809,0.874318017153927
"27929","Rps27",12.682695,5.79214934942694,4.44791025469839,4.21471533778637,0.08790997,1.22933466701092,1.03600852716231,1.00048306323961
"28030","Snx27",0.24951105,2.27961488040939,2.95014771924034,3.10942878956386,0.10150865,2.3054445815899,1.261908606918,1.11597185715199
"28051","Gabpb2",0.113653645,11.2838464680945,2.84263537348965,2.14594843198613,0.0722534,1.06187467302076,0.872669288895629,0.838435805193665
"28058","Setdb1",0.27752233,3.10339707090718,3.19031643237206,3.20833879332691,0.06857547,0.946675576783997,0.818854236170978,0.794986848852486
"28066","Rprd2",0.09553362,5.4808981227702,2.25942846668558,1.88588168476793,0.06008828,0.50781650558824,0.651816040534142,0.685859361106021
"28069","Mrps21",1.6748995,6.7551805185641,4.41570821866775,4.04899203801581,0.05233051,0.641320221244071,0.585459795653649,0.574679699612102
"28159","Man1a2",0.25322026,8.40905381110083,3.69408769862373,3.12359187349472,0.28895095,3.62289360437973,1.99313120258125,1.76445800608823
"28178","Vangl1",0.330875,2.0714440409662,3.0925713526778,3.35593478443403,0.10492592,0.97244202637457,1.1112771899749,1.14193681005456
"28227","Capza1",0.22395456,9.55761876651814,3.65186859152439,3.00126950229391,0.121976726,1.56645109630655,1.30420560467037,1.25637410143501
"28235","Ddx20",0.6497587,4.74840296247954,3.91529736150038,3.76425202509087,0.12750211,2.92244155532332,1.48050114115189,1.28878313812754
"28237","Rap1a",4.6716785,7.97136482676635,4.65450479286497,4.17083222619181,0.15607314,1.67715259494458,1.4678595463217,1.4284966545025
"28243","Atp5f1",14.9869585,7.51027903611549,4.65162140260362,4.21867242795954,0.05054719,0.626460111380937,0.56019402871415,0.547566073164861
"28284","Gnai3",1.2952075,6.57891328127901,4.34678201847377,3.99450310229001,0.05202328,0.633620199196095,0.580350251702866,0.570049303996704
"28353","Trmt13",0.15476564,2.08476500453341,2.48174852277446,2.57155380590891,0.059599694,0.377630392341824,0.377630392341824,0.679184270815572
"28371","Ptbp2",0.12873684,1.8415465154345,2.23435398701157,2.32421374725559,0.1729912,2.01418740029005,1.57166272346651,1.49412706593226
"28425","Snhg8",1.2024672,3.40635435129563,3.87331538322937,3.97613285789546,0.18578173,0.909389838647701,1.40654135548431,1.5373680733694
"28459","Larp7",1.5054721,5.63596026935958,4.26381564468132,4.02798634833027,0.10626352,0.85819501757858,1.09579829372945,1.15179976379875
"28483","Sec24b",0.12815946,2.62379322784362,2.36710639239131,2.31792603017534,0.08959307,0.762788036017613,0.96778929475923,1.01592759399779
"28508","Gstcd",0.12355421,7.36757830239394,2.76725787692045,2.26632458970241,0.26758063,1.90032130748199,1.75760329101791,1.72984136020314
"28553","Dapp1",0.2141181,1.08537987107724,1.08537987107724,2.95398880856405,0.055544186,0.376352635467221,0.571317904359997,0.622081587500759
"28567","Rap1gds1",0.17157169,3.7663919763376,2.85720881124889,2.70068175116594,0.12059289,0.945711039386464,1.19066693204548,1.24792951973704
"28585","Pdlim5",0.057973206,4.02041074261526,1.38619933783416,1.11562455698514,0.0934419,0.508995073673308,0.508995073673308,1.04996750892102
"28590","Pkn2",0.60323703,3.96456169868303,3.76858587913502,3.72982518754684,0.22016574,4.06744353319112,1.90585645179832,1.63286070104177
"28598","Hs2st1",0.12361779,2.53731186473389,2.31071917513172,2.26705500675524,0.12844953,1.14087299524304,1.26679955331881,1.29413876320701
"28603","Sh3glb1",0.2044194,2.77200919339932,2.88100351345882,2.9037517340198,0.20281589,2.79705523965569,1.7478190994595,1.58800726583671
"28652","Miga1",0.06726166,2.35376611971548,1.47556309158367,1.34152601149236,0.09155984,1.07976501523682,1.04122815869013,1.03353969997114
"28696","Srsf11",5.7282314,5.40180241050289,4.3686805103383,4.18359899862959,0.18310532,2.59528272993339,1.67210475780056,1.52872159546022
"28769","Car2",33.309467,2.21180505058686,3.79052336965691,4.23067552919003,0.08558829,0.503539457524025,0.503539457524025,0.978595268263639
"28773","Ythdf3",0.24976169,2.4252451914027,2.98202748916186,3.11039702241644,0.085138194,0.932992578544231,0.967153139326087,0.974271671617643
"28813","Tbl1xr1",0.12724702,2.94491807114861,2.40518879069164,2.30790846308383,0.07956294,1.38288112812849,0.984376331578435,0.918450722653841
"28841","Tnik",0.050923534,0.57838952952539,0.856073114235049,0.927339273086914,0.16097449,0.747379255100103,0.747379255100103,1.44861475383901
"28863","Sec62",1.5713814,6.86888383265639,4.41702639093758,4.0366828701726,0.19070576,2.2371165857747,1.65183656216056,1.55276144749661
"28890","Ttc14",0.4247369,4.86411418761377,3.73050453499316,3.53400484528842,0.11227174,3.27629694889022,1.41678366605151,1.19414143437159
"28893","Fxr1",1.2803302,5.21572613384127,4.17672881885098,3.99172996375904,0.19457117,1.47576138224431,1.54901998446378,1.56440049576351
"28925","4932438A13Rik",0.05843692,0.861953189215011,1.07736510070731,1.12750830208819,0.05038948,0.667354179212949,0.564143007551179,0.545140958824785
"28938","Spata5",0.36592788,4.04211057864739,3.52844653308988,3.4319937046931,0.28660688,2.20549042285411,1.82933024732164,1.76088142985758
"28962","Plk4",0.2714325,7.13467492040198,3.65440415461234,3.18832339626306,0.0898881,1.74265816377673,1.11559427620249,1.01859912097831
"29007","Noct",0.20091702,2.1830255624459,2.75163519238269,2.88464668799841,0.15431578,1.74797183044123,1.47177076453871,1.42104413749032
"29013","Naa15",1.0051614,4.84381866285741,4.06840059228938,3.92620448436381,0.12302196,1.37217657541336,1.28057875369452,1.26266328806599
"29055","Supt20",0.29033753,5.16426830937046,3.51349192593226,3.24808333847191,0.09035953,1.20472432466022,1.05159866127859,1.02284614799355
"29084","Tsc22d2",0.13587974,6.26170254380142,2.82218951700669,2.39885378272768,0.055616707,0.982185894978316,0.67305734733604,0.62312936626759
"29085","Eif2a",1.9668111,6.02078603279677,4.355200250935,4.07686185249881,0.11918201,1.4195221579398,1.26802911148055,1.2391785257418
"29087","Selenot",1.5567352,9.46765230797959,4.66195604543947,4.03481240589858,0.12123446,0.793234115419377,1.15875346877955,1.25186145589268
"29110","Mbnl1",0.30415902,3.03626647686368,3.24367037119244,3.28767543593106,0.16778335,1.85340158660014,1.5332021521857,1.47503205390064
"29131","Gmps",2.5973957,4.74706892151269,4.21666754498805,4.1160037559149,0.08002951,1.20361644661425,0.965700419335295,0.923287874025017
"29157","Rsrc1",0.50182533,4.63328454873503,3.78695689947863,3.6343448852516,0.18642144,1.34602126735486,1.50479511525397,1.53940505234206
"29177","Smc4",3.376869,2.98275561547526,3.91982739434033,4.14441669599447,0.30087036,2.37756016667051,1.87109586110465,1.78188551805758
"29257","Fbxw7",0.14451635,2.21622615038357,2.4347816567234,2.48193181892483,0.06308642,1.10170009427055,0.779027032234863,0.725869312864836
"29305","Smg5",0.1661015,42.732476111679,4.258521523993,2.66084985967011,0.14771214,2.0955960674271,1.49173555252707,1.39183630145205
"29315","2810403A07Rik",0.11886018,3.25983717694309,2.36123222456884,2.21093742854416,0.11649011,1.54975551143768,1.27225032175729,1.22207383710357
"29322","Gon4l",0.36015078,4.209228769563,3.5427438086809,3.42036753437819,0.14595869,1.80538546146522,1.44751435417933,1.38374521478531
"29325","Ash1l",0.11549948,1.58016389546284,2.05603796067401,2.16943455645587,0.1966461,1.65304166599434,1.58418088237618,1.57049402451651
"29346","Pmvk",0.14515923,6.11779433914413,2.89743022372342,2.48782663384781,0.4843745,5.78734790499407,2.3447716775559,1.95021112406653
"29357","Tpm3",3.5827239,3.97308404214332,4.11938789572419,4.14987905110988,0.063952036,0.517405905978569,0.694227673455763,0.737119880397611
"29368","Gatad2b",0.23771857,4.3678086579535,3.25182942622887,3.06193990181517,0.11893473,1.56853076662237,1.28831261575965,1.23762982039205
"29475","Vps72",1.170669,6.89984830127365,4.35891278355162,3.96918624281404,0.07120721,1.01163783638469,0.855117984200011,0.8263026574162
"29487","Arnt",0.0891334,Inf,NA,NA,0.067033544,1.27160918822923,0.843801233410906,0.776098746097321
"29504","Anp32e",3.7947793,7.1600604371141,4.55612901473951,4.15489258478461,0.15847045,1.30837165500763,1.41554558682477,1.43845697967761
"29539","Rbm8a",7.809163,6.59061554398835,4.53192101588251,4.19869152089138,0.05597062,1.2017489179082,0.701187142321018,0.628228744108743
"29615","Csde1",1.1453283,4.40354913943904,4.03471988434591,3.96338347571999,0.086598516,0.937810516807213,0.979481126502391,0.988203802431453
"29616","Nras",0.5665373,6.11295029281624,4.027488408178,3.69894870435574,0.60856014,4.45850645173475,2.30040829222081,2.01000816430966
"29623","Trim33",0.29193136,1.53448032392252,1.53448032392252,3.25281483120326,0.10672716,0.828689102690182,1.09197834254968,1.15518019509893
"29645","Slc16a1",0.89235497,4.10704604433687,3.92440406214625,3.88816647146562,0.06794011,0.520785005852377,0.734034497164565,0.787252913741745
"29712","Taf13",0.6139652,5.44361319808592,3.98392150641672,3.73819790026007,0.08260934,0.508365474312096,0.508365474312096,0.949480215076427
"29759","Sass6",0.13962111,2.88922351600136,2.50722561267676,2.4357553337355,0.08407417,0.72978198289542,0.919559830962569,0.96394478458885
"29765","Frrs1",1.0415624,3.68129300512558,3.89229343446824,3.93678596706815,0.3147542,0.810270516507725,0.810270516507725,1.80071158028922
"29790","Cnn3",0.56229156,0.905927566077073,0.905927566077073,3.69513440799672,0.49358067,1.22073659847208,1.80556699317271,1.95560197862362
"29799","Gclm",3.4846783,2.87178170499843,3.89702847888337,4.14735700901264,0.22914146,1.11416626604931,1.54679071442541,1.65381988407694
"29801","Dnttip2",1.4375099,5.15770422506875,4.1917761041764,4.01820630209574,0.115835905,3.40910185974738,1.44981853421205,1.21783388033646
"29867","Elovl6",0.3305958,1.54112854127828,1.54112854127828,3.35527177218206,0.09890936,0.823401559094712,1.04373956660882,1.09545170311715
"29930","Slc39a8",2.8075085,4.13703530120813,4.12719780622666,4.12519449244955,0.21356073,2.07241104442412,1.68598140757925,1.61649994207828
"29936","Ppp3ca",0.332083,3.66053765917037,3.4080957039164,3.35879205575313,0.22576582,1.18580966282608,1.55714365325519,1.64610189841217
"29955","Trmt10a",0.43693128,3.22851881140509,3.49503202594244,3.5520265367933,0.1835661,1.14691325889139,1.45728182038856,1.53022466421226
"29964","Eif4e",3.487771,5.78180887018968,4.38752930646815,4.14743870479902,1.4415864,5.10528833153384,2.49071966627172,2.15159213625469
"29967","Tspan5",0.08074295,0.606833735143493,0.606833735143493,1.62574264015072,0.050184954,0.344325241720282,0.50190034726885,0.541989421965001
"30020","Ddah1",2.978822,3.16652384806406,3.94966407260346,4.13174102873765,0.14531633,0.704732681962091,0.704732681962091,1.38074428563043
"30063","Fubp1",1.5247629,2.39594033253406,3.690681012141,4.03060755514382,0.29441336,3.50851306588398,1.98992320030743,1.77259849974801
"30064","Usp33",0.13857082,7.88350074428381,2.96156009830701,2.42554112692758,0.07413764,0.926963874649927,0.870863607653091,0.859846607007952
"30066","Zzz3",0.4292647,5.3589915694324,3.79829591416052,3.5408050741639,0.078932814,1.17049833137752,0.951262524532651,0.911868224420474
"30109","Zranb2",2.4542277,7.51934281881209,4.55174959961974,4.10885405132093,0.07099721,2.517034106075,0.995421025774788,0.823845779418648
"30132","Tmem68",0.21175337,4.52314343977927,3.16442442175174,2.94208661218661,0.05483544,0.622878610861193,0.61365479077994,0.611790586074113
"30157","Nsmaf",0.47108483,4.85247017839811,3.78494486400215,3.59794515056244,0.09229706,1.74313464351111,1.13510223800708,1.04002345990317
"30180","Ints8",0.16584975,3.13350446801439,2.73396828907997,2.65896818436404,0.17357332,9.52470950163859,2.04718033659833,1.49620499990743
"30230","Wwp1",0.21463287,5.38785735020241,3.27290451690129,2.95655127140608,0.10825556,1.00453779233728,1.1370811519485,1.16618695013621
"30288","Pnrc1",0.36777976,1.63599837524468,1.63599837524468,3.43565137149071,0.2802675,5.30690916940533,2.11273691767353,1.75094737691879
"30296","Orc3",0.6153732,5.18767736265457,3.95250281852643,3.7392764547019,0.06485625,1.79004046881179,0.867851240973038,0.748730034371182
"30301","Zfp292",0.35021722,3.648940083596,3.44058579133257,3.39957873094176,0.09115486,0.797115882969865,0.986198549074845,1.02995083083906
"30331","B4galt1",0.091909975,1.47532602493453,1.76168822914823,1.82658650488923,0.056581706,0.781219608510581,0.659388214397022,0.636979146055787
"30342","Ubap2",0.6465116,3.36876530383098,3.69229983048927,3.76200031319154,0.25911343,2.05097740741509,1.7675647984877,1.71476353442777
"30356","Dctn3",2.104373,6.73023720670987,4.44765174958612,4.08736439403239,0.22372182,2.98468025271282,1.81629865289111,1.64133343859528
"30374","Vcp",3.7090232,7.29365036363227,4.56862774541167,4.15293341012513,0.09216145,1.45305490897082,1.09959490021967,1.03883554209232
"30498","Ikbkap",0.4011094,4.05270359695175,3.58483604732445,3.4962676388401,0.07429729,0.644659795424399,0.820316743159818,0.861635013689967
"30501","Tmem245",0.10319733,3.04492470966134,2.15012897183894,2.0028471993296,0.11224539,1.1596831142856,1.1880854452478,1.19396245551667
"30523","AI314180",0.20813371,1.92111604443956,2.72275084347979,2.92344139296763,0.14534426,1.17135893514531,1.3429169314911,1.38087518251854
"30530","Ptbp3",0.32339633,3.78191933984441,3.40920345507863,3.33782716515224,0.12004949,0.78552600128539,1.15124372052107,1.24457615832108
"30567","Alad",6.19772,1.04754465179149,1.04754465179149,4.18788390882887,0.07343779,0.405040834328573,0.405040834328573,0.851959730787168
"30596","Cdk5rap2",0.10049098,1.84085496834221,1.941583584221,1.96279247730002,0.10046212,1.38940954436393,1.15112208384855,1.10779211000159
