"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0062197","GO:0062197","cellular response to chemical stress",20,0.353712669519396,1.13591174038361,0.272727272727273,0.619318181818182,0.560064935064935,409,"tags=55%, list=43%, signal=32%","Wnk3/Atp2a2/Gch1/Zfp36l1/Ezh2/Ambp/Ncoa7/Foxo1/Cat/Stox1/Agap3"
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification",12,0.390950806377017,1.14381824675378,0.278721278721279,0.623649078194533,0.563981473072382,351,"tags=42%, list=36%, signal=27%","Gcg/Auts2/Birc5/Cdc20/Dek"
"GO:0007272","GO:0007272","ensheathment of neurons",19,0.357727398202607,1.13955653332331,0.278721278721279,0.623649078194533,0.563981473072382,369,"tags=53%, list=38%, signal=33%","Tmem163/Adgrg6/Tcf7l2/Ptn/Pard3/Cdh2/Cmtm8/Nfasc/Mal2/Clu"
"GO:0008366","GO:0008366","axon ensheathment",19,0.357727398202607,1.13955653332331,0.278721278721279,0.623649078194533,0.563981473072382,369,"tags=53%, list=38%, signal=33%","Tmem163/Adgrg6/Tcf7l2/Ptn/Pard3/Cdh2/Cmtm8/Nfasc/Mal2/Clu"
"GO:0042552","GO:0042552","myelination",19,0.357727398202607,1.13955653332331,0.278721278721279,0.623649078194533,0.563981473072382,369,"tags=53%, list=38%, signal=33%","Tmem163/Adgrg6/Tcf7l2/Ptn/Pard3/Cdh2/Cmtm8/Nfasc/Mal2/Clu"
"GO:0050905","GO:0050905","neuromuscular process",18,0.359627423472176,1.13224252992817,0.278721278721279,0.623649078194533,0.563981473072382,578,"tags=83%, list=60%, signal=34%","Grin3a/Abcc8/Grin2c/Ap1s2/Gch1/Dbn1/Camk2b/Cacna1a/Hipk2/Ush1c/Fgf12/Tshz3/Tnr/Itpr1/Kcnma1"
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",20,0.351762239602848,1.12964813596138,0.277722277722278,0.623649078194533,0.563981473072382,453,"tags=65%, list=47%, signal=35%","Fgfr2/Adgrg6/Isl1/Cpe/Tpm1/Notch2/Adamts1/Nrp1/Rbp4/Chd7/Tgfbr1/Fhl2/Prox1"
"GO:0042060","GO:0042060","wound healing",34,0.323439655519308,1.12166555410294,0.277722277722278,0.623649078194533,0.563981473072382,249,"tags=38%, list=26%, signal=29%","Ins2/St3gal4/Papss2/Anxa2/Sytl4/Gnas/Rab27a/Tpm1/Notch2/Dst/Pard3/Syt7/Stxbp1"
"GO:0030162","GO:0030162","regulation of proteolysis",37,0.31687182230235,1.10944343902477,0.276723276723277,0.623649078194533,0.563981473072382,532,"tags=68%, list=55%, signal=31%","Ins2/Spon1/Mtch1/Cbfa2t3/St18/Aurka/Acvr1c/Birc5/Cdc20/Ambp/Serpini1/Hipk2/Arl6ip1/Cdh1/Clu/Cck/Gpc3/Ins1/Serping1/Desi1/Pik3r1/Hdac6/Por/Atp2a3/Rps6ka2"
"GO:0051247","GO:0051247","positive regulation of protein metabolic process",96,0.283349203545012,1.08067837568662,0.278721278721279,0.623649078194533,0.563981473072382,472,"tags=53%, list=49%, signal=30%","Ins2/Hmga2/Anxa2/Gcg/Ghr/Isl1/Tcf7l2/Spon1/Mtch1/Rbms3/Wnk3/Tpx2/Cbfa2t3/St18/Cenpe/Incenp/Auts2/Bcl2/Gnas/Aurka/Acvr1c/Dab1/Birc5/Notch2/Cdca8/Clspn/Cdc20/Ezh2/Iapp/Kit/Slc39a10/Igf2/Marcks/Hipk2/Nrp1/Chga/Foxo1/Lrp8/Dek/Ccnd2/Clu/Stox1/Cck/Lrrtm3/Gpc3/Ins1/Cdkn1a/Prox1/Mapre3/Pik3r1/Uhrf1"
"GO:0051239","GO:0051239","regulation of multicellular organismal process",238,0.267406534407365,1.06590691601164,0.275724275724276,0.623649078194533,0.563981473072382,454,"tags=51%, list=47%, signal=36%","Ins2/Meis2/Nfib/Ghrl/St3gal4/Ank/Mapt/Hmga2/Fgfr2/Pax6/Gnao1/Anxa2/Acsl1/Adk/Cdk1/Map1b/Ghr/Isl1/Slc7a2/Tcf7l2/Ncam1/Prom1/Racgap1/Pak3/Wnk3/Wwc1/Abcc8/Zbtb20/Sulf2/Casz1/Ppp3ca/Bcl2/Igf1r/Cdk6/Sult2b1/Gnas/Baiap3/Grin2c/Cpe/Tpm1/Errfi1/Dpysl5/Sox5/Acvr1c/Pclo/Atp2a2/Ptn/Arg1/Dab1/Vdr/Foxa3/Gch1/Notch2/Col18a1/Anxa4/E2f1/Zfp36l1/Idh2/Dpp4/Tcp11/Ezh2/Pard3/Frzb/Ece1/Iapp/Syt7/Stxbp1/Cdh2/Pex5l/Cacna2d1/Tmem178/Dusp10/Pax4/Kit/Slc39a10/Dll3/Flrt2/Igf2/Dbn1/Camk2b/Marcks/Tmem108/Adamts1/H19/Hipk2/Nrp1/Rbp4/Ahi1/Litaf/Chga/Chd7/Foxo1/Cdh1/Lrp8/Celf4/Ccnd2/Clu/Il1r1/Dlk1/Rock1/Grb10/Mdk/Lmna/Cd200/Galr1/Stox1/Cck/Lrrtm3/Zfhx3/Sulf1/Ins1/Cdkn1a/Serping1/Ffar4/Tmem65/Fgf12/Prdm16/Tgfbr1/Ksr2/Prox1/Mia3"
"GO:0003007","GO:0003007","heart morphogenesis",24,0.338786734975784,1.12008636509155,0.27972027972028,0.624054308264835,0.564347932768986,453,"tags=58%, list=47%, signal=32%","Fgfr2/Adgrg6/Isl1/Cpe/Tpm1/Notch2/Flrt2/Adamts1/Nrp1/Rbp4/Chd7/Tgfbr1/Fhl2/Prox1"
"GO:0044237","GO:0044237","cellular metabolic process",483,0.261638355971612,1.05861724549485,0.27972027972028,0.624054308264835,0.564347932768986,545,"tags=58%, list=57%, signal=50%","Ins2/Pcsk2/Ppp1r1a/Meis2/Top2a/Mboat4/Nfib/Ghrl/St3gal4/Tox3/Ank/Papss2/Mapt/Runx1t1/Entpd3/Rbfox3/Hmga2/Cdc14b/Fgfr2/Pax6/Eya2/Cenpf/Cbfa2t2/Anxa2/Slc30a8/Pim2/Maged2/Acsl1/Gcg/Adk/Cdk1/Ghr/Isl1/Slc7a2/Slc16a10/Tcf7l2/Pdx1/Mlxipl/Smc4/Etv1/Spon1/Pak3/Rbms3/Wnk3/Tpx2/Gstz1/Wwc1/Abcc8/Phactr1/Tyms/Mboat1/St3gal6/Zbtb20/Cbfa2t3/Fmo2/St18/Cenpe/Sulf2/Nfix/Pou6f2/Lamc1/G6pc2/A1cf/Incenp/Atad2/Smarca1/Casz1/Ppp3ca/Auts2/Bcl2/Rfx6/Cks2/Igf1r/Ocrl/St6galnac5/Cdk6/Sult2b1/Dtymk/Gnas/Scg5/Rab27a/Cpe/Gspt1/Glud1/Ppp1r14a/Tecr/Ehf/Myt1/Aurka/Errfi1/Sox5/Acvr1c/Atp2a2/Cenpk/Serinc2/Akr1c19/Actn4/Arg1/Dab1/Sel1l/Vdr/Foxa3/Akap17b/Pdk3/Hells/Gch1/Birc5/Notch2/Anxa4/Wapl/Gck/Lmnb1/Hpgd/Pcyt1b/Setbp1/Galnt18/Tspan5/E2f1/Zfp36l1/Idh2/Pcsk1/Drap1/Cdca8/Kif22/Maob/Clspn/Rfwd3/Akr1cl/Ezh2/Cnot6l/Ppp1r14c/Pard3/Lmx1b/Ece1/Iapp/Ddc/Nudt19/Ambp/Tecpr1/Pam/Gdpd1/Ptprn2/Dusp10/Pde1a/Pax4/Tshz1/Gars/Ncoa7/Kit/Slc39a10/Ccnb2/Ptbp3/Srsf2/Igf2/Lig1/Mcm7/Camk2b/Parm1/Gmnn/Celf3/Atg4a/Marcks/Cacna1a/H19/Elavl4/Hipk2/Nrp1/Map3k15/Myt1l/Smc2/Rbp4/Basp1/Ahi1/Litaf/Ttr/Chga/Mcm6/Chd7/Foxo1/Cdh1/Lrp8/Celf4/Dek/Pkib/Hmgn3/Fmn2/Cnksr3/Elp4/Ccnd2/Clu/Il1r1/Dlk1/Rock1/Slc16a12/Nek6/Grb10/Prim1/Mdk/Lmna/Ndst4/Cd200/Cat/Galr1/Stox1/Cck/Acly/Rpn2/Nucks1/Pdia3/Nasp/Cdkn3/Cdc25c/Kirrel2/Zfhx3/Sulf1/Arid5b/Ins1/Ptprn/Irx2/Cdkn1a/Wipi1/Rcor2/Ffar4/Zdbf2/Tcf20/Rrm1/Prdm16/Immp1l/Tgfbr1/Zdhhc14/Fhl2/Ksr2/Hsp90b1/Prox1/Man1c1/Atp8b1/Sesn3/Mapre3/Tipin/Pik3r1/Uhrf1/Chst8/Trp53cor1/Stk32a/Epha3/Mamld1/Tpst2/Atf3/Hdac6/Por/Hnf1b/Nr2f6/Cdt1/Ccnjl/Ids/Pik3r3/Hat1/Anpep/Nr5a2/Ckap2/St8sia2/Ccnb1/Elf5/Mgll/Tk1/Bora/Hs6st1/Tshz3/Ssbp3/Mospd1/Pip4k2a/Rfc2/Rps6ka2/Glrx3/Aacs/Bmp1/Upp1/Zfp516/Actb/Tgfb2"
"GO:0045333","GO:0045333","cellular respiration",10,0.409929329538883,1.15549352076494,0.280719280719281,0.624457175477584,0.564712255674355,513,"tags=80%, list=53%, signal=38%","Cdk1/Mlxipl/Cbfa2t3/Idh2/Cat/Acly/Prdm16/Ccnb1"
"GO:0009117","GO:0009117","nucleotide metabolic process",36,0.317359541030569,1.10667085382408,0.280719280719281,0.624457175477584,0.564712255674355,274,"tags=36%, list=28%, signal=27%","Papss2/Acsl1/Adk/Tyms/Fmo2/Sult2b1/Dtymk/Pdk3/Gck/Idh2/Nudt19/Pde1a/Gars"
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly",11,0.399817837999168,1.15070888229701,0.284715284715285,0.63058856963066,0.570257028892733,144,"tags=45%, list=15%, signal=39%","Map1b/Tpx2/Igf1r/Gspt1/Tpm1"
"GO:0044255","GO:0044255","cellular lipid metabolic process",57,0.296785013784965,1.0920190306109,0.284715284715285,0.63058856963066,0.570257028892733,277,"tags=39%, list=29%, signal=29%","Ins2/Mboat4/St3gal4/Acsl1/Tcf7l2/Mlxipl/Mboat1/St3gal6/Fmo2/Ocrl/St6galnac5/Tecr/Serinc2/Sel1l/Pdk3/Hpgd/Pcyt1b/Akr1cl/Nudt19/Pam/Gdpd1/Kit"
"GO:0051130","GO:0051130","positive regulation of cellular component organization",108,0.281012252646742,1.08019852154851,0.284715284715285,0.63058856963066,0.570257028892733,478,"tags=54%, list=50%, signal=30%","Ins2/Ghrl/Mapt/Nusap1/Dock11/Cbfa2t2/Anxa2/Cdk1/Map1b/Smc4/Pak3/Abcc8/Cenpe/Ppp3ca/Auts2/Igf1r/Rimbp2/Cdc42ep1/Rab27a/Tpm1/Aurka/Actn4/Ptn/Cdc20/Ezh2/Cnot6l/Pard3/Syt7/Kit/Flrt2/Igf2/Dbn1/Camk2b/Marcks/Adamts1/Elavl4/Serpini1/Nrp1/Smc2/Ahi1/Lrp8/Pkib/Clu/Rock1/Mdk/Cck/Lrrtm3/Gpc3/Ins1/Wipi1/Tenm3/Tgfbr1/Prox1/Pik3r1/Pacsin1/Ncapd2/Scin/Epha3"
"GO:0035556","GO:0035556","intracellular signal transduction",184,0.269354190929131,1.06428785617997,0.285714285714286,0.630969609261939,0.570601612569775,467,"tags=52%, list=49%, signal=33%","Ins2/Ppp1r1a/Ghrl/Dcdc2a/Tox3/Mapt/Hmga2/Fgfr2/Shank2/Adgrg6/Dock11/Pim2/Gcg/Cdk1/Ghr/Tcf7l2/Pdx1/Ncam1/Racgap1/Pak3/Wnk3/Lurap1l/Wwc1/Cenpe/Nfix/Incenp/Ppp3ca/Auts2/Bcl2/Rap1gap2/Igf1r/Cdc42ep1/Gnas/Sez6l2/Aurka/Errfi1/Rap1b/Atp2a2/Actn4/Dab1/Hells/Birc5/Notch2/Gipr/Gck/Lmnb1/Spc24/E2f1/Zfp36l1/Cdca8/Tcp11/Clspn/Rfwd3/Sez6l/Akr1cl/Cdc20/Ezh2/Pde10a/Ece1/Iapp/Cdh2/Pex5l/Dusp10/Gnai1/Kit/Pbld2/Igf2/Rcan2/Hipk2/Spc25/Nrp1/Map3k15/Litaf/Chga/Foxo1/Ncald/Cnksr3/Clu/Rock1/Grb10/Mdk/Cat/Stox1/Rasgrp3/Ins1/Cdkn1a/Ffar4/Fgf12/Tgfbr1/Fhl2/Ksr2/Prox1/Sesn3/Tipin/Pik3r1"
"GO:0048856","GO:0048856","anatomical structure development",406,0.262799103911749,1.05977585365778,0.285714285714286,0.630969609261939,0.570601612569775,555,"tags=60%, list=58%, signal=44%","Bicc1/Ins2/Pcsk2/Meis2/Top2a/Nnat/Nfib/Ghrl/Dcdc2a/Ank/Papss2/Grin3a/Tmem163/Mapt/Rbfox3/Hmga2/Fgfr2/Shank2/Pax6/Eya2/Adgrg6/Dock11/Cenpf/Cbfa2t2/Anxa2/Tubb3/Cdk1/Map1b/Isl1/Tcf7l2/Pdx1/Ncam1/Prom1/Racgap1/Etv1/Pak3/Smoc1/Clmn/Abcc8/Phactr1/Mboat1/Cryba2/Cbfa2t3/Cenpe/Sulf2/Nfix/Lamc1/Mki67/A1cf/Smarca1/Casz1/Ppp3ca/Auts2/Bcl2/Csrp1/Rfx6/Cks2/Rap1gap2/Igf1r/Ocrl/Cdk6/Megf11/Sult2b1/Cdc42ep1/Gnas/Baiap3/Snap25/Cpe/Tpm1/Miat/Myt1/Sez6l2/Aurka/Errfi1/Dpysl5/Sox5/Ap1s2/Acvr1c/Pclo/Atp2a2/Actn4/Ptn/Dab1/Rai2/Vdr/Foxa3/Mctp2/Hells/Birc5/Notch2/Col18a1/Emb/Anxa4/Gipr/Hpgd/Pcyt1b/E2f1/Zfp36l1/Idh2/Gas2/Dst/Dpp4/Tcp11/Sez6l/Cdc20/Ezh2/Pard3/Lmx1b/Frzb/Lamb1/Ece1/Iapp/Stxbp1/Cdh2/Tmem178/Dusp10/Col27a1/Pax4/Igsf21/Tshz1/Kit/Slc39a10/Ccnb2/Dll3/Flrt2/Ptbp3/Dner/Igf2/Cmtm8/Dbn1/Camk2b/Gmnn/Gabrb3/Gfra3/Nfasc/Marcks/Cacna1a/Tmem108/Adamts1/H19/Elavl4/Serpini1/Cplx2/Hipk2/Mdm1/Nrp1/Myt1l/Unc5c/Rbp4/Basp1/Fndc3a/Ahi1/Chd7/Foxo1/Cdh1/Lrp8/Celf4/Mal2/Ush1c/Fmn2/Peg10/Syne1/Ccnd2/Clu/Il1r1/Dlk1/Rock1/Sdk1/Mdk/Lmna/Cat/Stox1/Cck/Fstl1/Nasp/Adamts16/Lrrtm3/Tspear/Zfhx3/Sulf1/Arid5b/Gpc3/Nde1/Ins1/Ptprn/Fndc3b/Irx2/Cdkn1a/Zdbf2/Tenm3/Tmem65/Prdm16/Tgfbr1/Fhl2/Prox1/Mia3/Atp8b1/Pacrg/Pik3r1/Pacsin1/Scin/Epha3/Pappa2/Atf3/Hdac6/Krt7/Igsf3/Por/Fam3c/Hnf1b/Nr2f6/Pik3r3/Adgrb3/Anpep/Nr5a2/St8sia2/Sema3c/Ccnb1/Elf5/Mgll/Lama5/Hs6st1/Tshz3/Ssbp3/Stmn1/Scn9a/Pip4k2a/Rps6ka2/Cmtm7/Alcam/Ntn4/Aacs/Bmp1/Amotl2/Ttll7/Zfp516/Actb/Tgfb2/Tnr/Cxadr/Sec24d/Enah/Syne2"
"GO:0009416","GO:0009416","response to light stimulus",25,0.336208688967451,1.12122727071823,0.286713286713287,0.631348449530268,0.570944207307844,495,"tags=60%, list=51%, signal=30%","Meis2/Ghrl/Dcdc2a/Abcc8/Bcl2/Ap1s2/Kit/Rbp4/Cat/Cck/Agap3/Cdkn1a/Tipin/Pik3r1/Nr2f6"
"GO:0061564","GO:0061564","axon development",67,0.290079644849664,1.08600009271799,0.286713286713287,0.631348449530268,0.570944207307844,347,"tags=45%, list=36%, signal=31%","Nfib/Mapt/Fgfr2/Pax6/Tubb3/Map1b/Isl1/Ncam1/Etv1/Pak3/Nfix/Auts2/Bcl2/Igf1r/Dpysl5/Ptn/Dab1/Emb/Dst/Ece1/Stxbp1/Cdh2/Flrt2/Dbn1/Gfra3/Nfasc/Cacna1a/Nrp1/Unc5c/Cdh1"
"GO:0030534","GO:0030534","adult behavior",19,0.355061276189736,1.13106348310219,0.28971028971029,0.633378083234817,0.572779655874212,380,"tags=58%, list=40%, signal=36%","Ghrl/Mapt/Shank2/Sez6l2/Dab1/Sez6l/Cacna1a/Hipk2/Chd7/Ccnd2/Sdk1"
"GO:0040029","GO:0040029","epigenetic regulation of gene expression",16,0.362708939357341,1.12035481545923,0.28971028971029,0.633378083234817,0.572779655874212,501,"tags=69%, list=52%, signal=34%","Hmga2/Gnas/Hells/Lmnb1/Ezh2/H19/Lmna/Zdbf2/Uhrf1/Hdac6/Hat1"
"GO:0099504","GO:0099504","synaptic vesicle cycle",31,0.324203671354121,1.11080818794348,0.288711288711289,0.633378083234817,0.572779655874212,418,"tags=58%, list=43%, signal=34%","Rimbp2/Snap25/Rap1b/Ap1s2/Pclo/Atp2a2/Syt7/Cadps/Ddc/Stxbp1/Cdh2/Stxbp5l/Cacna1a/Cplx2/Ap3b2/Rock1/Rab3b/Rab27b"
"GO:0061351","GO:0061351","neural precursor cell proliferation",30,0.324230932217356,1.10842233188087,0.28971028971029,0.633378083234817,0.572779655874212,453,"tags=57%, list=47%, signal=31%","Nfib/Hmga2/Fgfr2/Pax6/Racgap1/Nfix/Smarca1/Sox5/Ptn/Notch2/Cdh2/Dbn1/Foxo1/Mdk/Shcbp1/Nde1/Prox1"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",143,0.273755050852889,1.0660261581163,0.288711288711289,0.633378083234817,0.572779655874212,454,"tags=52%, list=47%, signal=32%","Ins2/Ghrl/St3gal4/Mapt/Hmga2/Fgfr2/Pax6/Anxa2/Acsl1/Adk/Cdk1/Map1b/Ghr/Isl1/Tcf7l2/Ncam1/Pak3/Abcc8/Zbtb20/Sulf2/Ppp3ca/Bcl2/Igf1r/Gnas/Tpm1/Sox5/Ptn/Vdr/Foxa3/Gch1/Notch2/E2f1/Zfp36l1/Dpp4/Ezh2/Pard3/Ece1/Stxbp1/Pex5l/Dusp10/Kit/Slc39a10/Dll3/Flrt2/Igf2/Dbn1/Camk2b/Marcks/Hipk2/Nrp1/Chga/Chd7/Lrp8/Ccnd2/Clu/Il1r1/Dlk1/Rock1/Grb10/Mdk/Cd200/Galr1/Stox1/Cck/Lrrtm3/Sulf1/Ins1/Cdkn1a/Ffar4/Prdm16/Tgfbr1/Ksr2/Prox1/Mia3"
"GO:1902414","GO:1902414","protein localization to cell junction",15,0.368348648749019,1.12443119737537,0.291708291708292,0.635016908911345,0.574261686957835,171,"tags=33%, list=18%, signal=28%","Mapt/Grin2c/Snap25/Pclo/Actn4"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",50,0.29931910843149,1.08734610184102,0.291708291708292,0.635016908911345,0.574261686957835,478,"tags=56%, list=50%, signal=30%","Ins2/Mapt/Dock11/Cbfa2t2/Map1b/Pak3/Auts2/Igf1r/Cdc42ep1/Ptn/Ezh2/Kit/Dbn1/Camk2b/Marcks/Adamts1/Elavl4/Serpini1/Nrp1/Ahi1/Lrp8/Mdk/Ins1/Tenm3/Tgfbr1/Pik3r1/Pacsin1/Epha3"
"GO:0043085","GO:0043085","positive regulation of catalytic activity",89,0.282890288057011,1.07550920743237,0.291708291708292,0.635016908911345,0.574261686957835,432,"tags=51%, list=45%, signal=31%","Ins2/Hmga2/Fgfr2/Gnao1/Dock11/Tbc1d9/Gcg/Ghr/Mtch1/Tpx2/St18/Cenpe/Bcl2/Rap1gap2/Igf1r/Gnas/Acvr1c/Serinc2/Dab1/Vdr/Gch1/Notch2/Clspn/Cdc20/Ezh2/Kit/Slc39a10/Igf2/Camk2b/Parm1/Marcks/Tbc1d8/Lrp8/Pkib/Ccnd2/Clu/Rock1/Cd200/Stox1/Cck/Agap3/Chn2/Rasgrp3/Ins1/Cdkn1a"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",24,0.336022458265707,1.11094719778466,0.293706293706294,0.63754737438948,0.576550050234261,551,"tags=67%, list=57%, signal=29%","Mapt/Fgfr2/Map1b/Nfix/Auts2/Aurka/Dbn1/Tmem108/Nrp1/Cdh1/Hdac6/Hnf1b/St8sia2/Sema3c/Mgll/Tnr"
"GO:0001501","GO:0001501","skeletal system development",46,0.302242337870245,1.08792261543214,0.293706293706294,0.63754737438948,0.576550050234261,545,"tags=63%, list=57%, signal=29%","Nfib/Ghrl/Papss2/Hmga2/Fgfr2/Sulf2/Nfix/Gnas/Errfi1/Sox5/Vdr/Notch2/Col18a1/Frzb/Col27a1/Dll3/Rbp4/Chd7/Dlk1/Mdk/Sulf1/Arid5b/Tgfbr1/Mia3/Pappa2/Por/Lama5/Bmp1/Tgfb2"
"GO:0050773","GO:0050773","regulation of dendrite development",21,0.346186853074329,1.12096715580902,0.294705294705295,0.637901105986212,0.576869938572066,349,"tags=52%, list=36%, signal=34%","Pak3/Ppp3ca/Dpysl5/Ptn/Cdc20/Ezh2/Dbn1/Camk2b/Marcks/Elavl4/Lrp8"
"GO:0099175","GO:0099175","regulation of postsynapse organization",17,0.35940012094903,1.1206993790667,0.294705294705295,0.637901105986212,0.576869938572066,349,"tags=53%, list=36%, signal=34%","Ins2/Ghrl/Shank2/Pak3/Cdh2/Dbn1/Camk2b/Marcks/Lrp8"
"GO:0046434","GO:0046434","organophosphate catabolic process",11,0.396221510375408,1.14035835326354,0.298701298701299,0.644721615018645,0.583037895626297,264,"tags=36%, list=27%, signal=27%","Entpd3/Nudt19/Gdpd1/Pde1a"
"GO:0007015","GO:0007015","actin filament organization",40,0.309004344964129,1.09142877763207,0.298701298701299,0.644721615018645,0.583037895626297,474,"tags=55%, list=49%, signal=29%","Ghrl/Pak3/Phactr1/Bcl2/Cdc42ep1/Tpm1/Actn4/Gas2/Cotl1/Dbn1/Marcks/Nrp1/Ush1c/Fmn2/Tmsb15l/Tgfbr1/Hsp90b1/Prox1/Tpm4/Pik3r1/Pacsin1/Scin"
"GO:0051983","GO:0051983","regulation of chromosome segregation",24,0.335174943421668,1.10814517006924,0.2997002997003,0.645964205286239,0.584161601110754,544,"tags=67%, list=57%, signal=30%","Cdk1/Smc4/Cenpe/Mki67/Incenp/Birc5/Spc24/Cdca8/Cdc20/Spc25/Smc2/Nek6/Ncapd2/Ndc80/Ccnb1/Actb"
"GO:0007018","GO:0007018","microtubule-based movement",25,0.333473544082335,1.11210579606517,0.300699300699301,0.64720329036267,0.585282136763096,488,"tags=64%, list=51%, signal=32%","Mapt/Kif23/Map1b/Kifc1/Cenpe/Dst/Kif22/Dnah9/Celf3/Tmem108/Ap3b2/Fmn2/Rab27b/Nde1/Kifc3/Hdac6"
"GO:0048812","GO:0048812","neuron projection morphogenesis",88,0.281623285651364,1.06885983194035,0.301698301698302,0.648438885058603,0.586399515976981,373,"tags=47%, list=39%, signal=31%","Nfib/Dcdc2a/Mapt/Fgfr2/Pax6/Tubb3/Map1b/Isl1/Ncam1/Etv1/Pak3/Phactr1/Nfix/Ppp3ca/Auts2/Bcl2/Igf1r/Aurka/Dpysl5/Ptn/Dab1/Emb/Dst/Ece1/Stxbp1/Cdh2/Flrt2/Dbn1/Camk2b/Gfra3/Nfasc/Marcks/Cacna1a/Tmem108/Elavl4/Nrp1/Unc5c/Cdh1/Lrp8/Clu/Rock1"
"GO:0035272","GO:0035272","exocrine system development",14,0.372501436998627,1.12325703469056,0.302697302697303,0.649671004101384,0.587513752070714,536,"tags=86%, list=56%, signal=39%","Nfib/Fgfr2/Pax6/Pdx1/Igf1r/Igf2/Nrp1/Cdh1/Igsf3/Sema3c/Lama5/Ntn4"
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation",49,0.297700748770474,1.07918751284043,0.304695304695305,0.653040779445274,0.590561124268989,584,"tags=76%, list=61%, signal=31%","Nfib/Ghrl/Hmga2/Fgfr2/Pax6/Isl1/Tcf7l2/Pdx1/Sulf2/Cdk6/Errfi1/Ptn/Arg1/Vdr/Birc5/Notch2/Col18a1/Zfp36l1/Dusp10/Igf2/Cdh1/Ccnd2/Dlk1/Mdk/Sulf1/Gpc3/Ptprn/Tgfbr1/Prox1/Uhrf1/Lama5/Tgfb2/Cxadr/Fa2h/Itpr1/Hmgb2/Bcl11b"
"GO:0048545","GO:0048545","response to steroid hormone",14,0.371840356503254,1.1212635838118,0.305694305694306,0.653346653346653,0.590837733694877,230,"tags=43%, list=24%, signal=33%","Hmga2/Isl1/Bcl2/Errfi1/Zfp36l1/Akr1cl"
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process",19,0.351975056000855,1.12123219146173,0.305694305694306,0.653346653346653,0.590837733694877,461,"tags=63%, list=48%, signal=34%","Ins2/Pim2/Mlxipl/Zbtb20/Gck/Zfp36l1/Cnot6l/Foxo1/Rock1/Ins1/Wipi1/Sesn3"
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process",10,0.405125899830862,1.14195379207241,0.307692307692308,0.654865357794228,0.59221113614419,185,"tags=40%, list=19%, signal=33%","Ins2/Mlxipl/Fmo2/Pdk3"
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus",16,0.357325348717186,1.10372569209424,0.307692307692308,0.654865357794228,0.59221113614419,295,"tags=38%, list=31%, signal=26%","Acsl1/Fmo2/Ppp1r14a/Rap1b/E2f1/Mcm7"
"GO:0060537","GO:0060537","muscle tissue development",44,0.302153457162411,1.08044845953376,0.307692307692308,0.654865357794228,0.59221113614419,552,"tags=64%, list=57%, signal=28%","Fgfr2/Eya2/Cenpf/Cdk1/Isl1/Tcf7l2/Ncam1/Nfix/Ppp3ca/Bcl2/Csrp1/Tpm1/Dner/Igf2/Rbp4/Chd7/Ccnd2/Lmna/Tgfbr1/Fhl2/Prox1/Atf3/Hdac6/Sema3c/Ccnb1/Tshz3/Tgfb2/Cxadr"
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore",13,0.378533193019736,1.12546544172521,0.308691308691309,0.656076514015233,0.593306415033435,513,"tags=77%, list=53%, signal=36%","Racgap1/Cenpe/Incenp/Birc5/Spc24/Cdca8/Spc25/Cdt1/Ndc80/Ccnb1"
"GO:0032984","GO:0032984","protein-containing complex disassembly",16,0.356766656672454,1.10199997415692,0.30969030969031,0.657284301234232,0.594398647249829,167,"tags=38%, list=17%, signal=32%","Map1b/Tpx2/Igf1r/Gspt1/Tpm1/Atp2a2"
"GO:0048663","GO:0048663","neuron fate commitment",15,0.36471139537081,1.11332801786024,0.310689310689311,0.658488733488734,0.595487845487846,106,"tags=33%, list=11%, signal=30%","Nfib/Pax6/Isl1/Nfix/Casz1"
