,gene_name,total_highly_variable,total_velocity_genes,total_velocity_r2,317s1_highly_variable,317s1_velocity_genes,317s1_velocity_r2,317s2_highly_variable,317s2_velocity_genes,317s2_velocity_r2,320s1_highly_variable,320s1_velocity_genes,320s1_velocity_r2,320s2_highly_variable,320s2_velocity_genes,320s2_velocity_r2,323s1_highly_variable,323s1_velocity_genes,323s1_velocity_r2,323s2_highly_variable,323s2_velocity_genes,323s2_velocity_r2,326s1_highly_variable,326s1_velocity_genes,326s1_velocity_r2,326s2_highly_variable,326s2_velocity_genes,326s2_velocity_r2,329s1_highly_variable,329s1_velocity_genes,329s1_velocity_r2,329s2_highly_variable,329s2_velocity_genes,329s2_velocity_r2,overdisp_S,overdisp_U,nonzero_S,nonzero_U
635,Map3k1,,,,True,True,0.2417759895324707,,,,,,,,,,,,,,,,True,True,0.07293105125427246,,,,,,,,,,0.954284195929678,0.494034846341921,0.15800865800865802,0.0735930735930736
636,Map3k15,True,True,0.4541115164756775,True,True,0.35227328538894653,True,True,0.2068723440170288,True,True,0.2100752592086792,True,True,0.44362396001815796,True,True,0.3711027503013611,True,True,0.15236711502075195,True,True,0.2789555788040161,True,True,0.25984954833984375,True,True,0.2929866909980774,True,True,0.2060721516609192,0.488188815779294,0.361232630226076,0.1444805194805195,0.14502164502164502
637,Map4k3,,,,,,,True,True,0.06985878944396973,,,,,,,,,,True,True,0.19933366775512695,,,,True,True,0.0426444411277771,,,,,,,1.18545448637551,0.947022362059563,0.1433982683982684,0.23809523809523808
638,Map4k4,,,,,,,True,True,0.1286400556564331,,,,True,True,0.08067554235458374,True,True,0.0748220682144165,,,,,,,True,True,0.0673360824584961,True,True,0.07724404335021973,,,,2.00994524913643,1.24531832738674,0.21753246753246752,0.18452380952380953
639,Mapk10,True,True,0.6870323717594147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0283355696823274,0.0276866872130021,0.005411255411255412,0.022186147186147188
640,Mapk15,True,True,0.13663995265960693,,,,True,True,0.014642000198364258,,,,,,,,,,,,,,,,,,,,,,,,,0.817940324404423,0.542539623380592,0.2602813852813853,0.03300865800865801
641,Mapk8ip2,True,True,0.06815290451049805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748856761245396,0.468897892373357,0.12094155844155845,0.02245670995670996
642,Mapre2,,,,,,,,,,,,,True,True,0.02719169855117798,,,,,,,,,,,,,,,,,,,1.53311795632537,0.507579176309158,0.19237012987012986,0.09172077922077922
643,Mapre3,True,True,0.4620189070701599,True,True,0.10692673921585083,True,True,0.04434770345687866,True,True,0.1833629608154297,True,True,0.21109741926193237,True,True,0.10117244720458984,True,True,0.021331965923309326,True,True,0.13461297750473022,True,True,0.08154845237731934,,,,True,True,0.28631865978240967,1.24517755190044,0.723826038924138,0.4042207792207792,0.11553030303030304
644,Mapt,True,True,0.9249313250184059,True,True,0.6816513538360596,True,True,0.6949968636035919,True,True,0.7678488194942474,True,True,0.6406478881835938,True,True,0.734959602355957,True,True,0.7669524401426315,True,True,0.7204453647136688,True,True,0.7742121815681458,True,True,0.7371560037136078,True,True,0.7085230052471161,0.101705161555184,0.0994349402420904,0.09145021645021645,0.09442640692640691
645,March4,True,True,0.5638671517372131,True,True,0.14776551723480225,True,True,0.17287170886993408,True,True,0.19096356630325317,True,True,0.17872118949890137,True,True,0.31247395277023315,True,True,0.1466618776321411,True,True,0.1781976819038391,True,True,0.2997884750366211,True,True,0.30986344814300537,True,True,0.1930103898048401,0.731247596701248,0.411555176330186,0.05248917748917749,0.1149891774891775
646,Marcks,True,True,0.5400289297103882,True,True,0.25256288051605225,True,True,0.3432978391647339,True,True,0.3756096363067627,True,True,0.17570483684539795,True,True,0.21065819263458252,True,True,0.31771111488342285,True,True,0.327057421207428,True,True,0.349679172039032,True,True,0.2844673991203308,True,True,0.2412186861038208,2.3765575147643,1.15824277282853,0.800595238095238,0.16423160173160173
647,Mboat1,True,True,0.811270460486412,True,True,0.5878327786922455,True,True,0.5627822577953339,True,True,0.6442793011665344,True,True,0.6187580525875092,True,True,0.6698883771896362,True,True,0.6187759637832642,True,True,0.6621423363685608,True,True,0.516876757144928,True,True,0.6270514130592346,True,True,0.5576580166816711,0.375185926911738,0.268305132821485,0.17234848484848483,0.09577922077922078
648,Mboat4,True,True,0.9604673907160759,True,True,0.7434610724449158,True,True,0.7329721748828888,True,True,0.7380102276802063,True,True,0.8764495104551315,True,True,0.7986153215169907,True,True,0.8198996186256409,True,True,0.8768869787454605,True,True,0.8028563112020493,True,True,0.84915491938591,True,True,0.8730693310499191,0.053695810144245,0.035789744707684,0.07629870129870131,0.03841991341991342
649,Mbtd1,True,True,0.06414306163787842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99072088224771,2.84430831367526,0.31385281385281383,0.43154761904761907
650,Mcm3,True,True,0.19122374057769775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269416077858553,inf,0.22808441558441556,0.004058441558441558
651,Mcm4,True,True,0.21699756383895874,True,True,0.04914587736129761,,,,,,,,,,,,,True,True,0.03555554151535034,,,,,,,,,,,,,0.454036768062566,0.156047187758943,0.19886363636363635,0.016774891774891776
652,Mcm6,True,True,0.593739241361618,True,True,0.40748292207717896,True,True,0.23822671175003052,True,True,0.3379513621330261,True,True,0.20510274171829224,True,True,0.1280674934387207,True,True,0.2842465043067932,True,True,0.3706858158111572,True,True,0.07085716724395752,True,True,0.20566540956497192,True,True,0.24612975120544434,0.383932520268348,0.287510649485368,0.3046536796536797,0.032196969696969696
653,Mcm7,True,True,0.6182291507720947,True,True,0.3177022933959961,True,True,0.30183959007263184,True,True,0.3234586715698242,True,True,0.3854171633720398,True,True,0.19507116079330444,True,True,0.3357342481613159,True,True,0.27114003896713257,True,True,0.3914608359336853,True,True,0.3884149193763733,True,True,0.2848441004753113,0.418184078491322,1.36519668807024,0.2637987012987013,0.05140692640692641
654,Mctp2,True,True,0.7953031957149506,True,True,0.5060795545578003,True,True,0.494184672832489,True,True,0.4596167802810669,True,True,0.4530615210533142,True,True,0.5245252251625061,True,True,0.289814293384552,True,True,0.45187121629714966,True,True,0.38170480728149414,True,True,0.44531434774398804,True,True,0.4634435772895813,0.241526354772233,0.14391368414328,0.0367965367965368,0.13663419913419914
655,Mdk,True,True,0.39526015520095825,True,True,0.24080103635787964,True,True,0.19138097763061523,True,True,0.1916068196296692,True,True,0.1681218147277832,True,True,0.186126708984375,True,True,0.25860297679901123,True,True,0.15030544996261597,True,True,0.16221481561660767,True,True,0.22489798069000244,True,True,0.13980787992477417,0.732676695972397,3.21402870640157,0.8428030303030303,0.028409090909090908
656,Mdm1,True,True,0.6592542827129364,True,True,0.2525036931037903,True,True,0.3090158700942993,True,True,0.2807084918022156,True,True,0.27239423990249634,True,True,0.15521174669265747,True,True,0.14395356178283691,True,True,0.3506166934967041,True,True,0.2933986186981201,True,True,0.30897247791290283,True,True,0.19641584157943726,0.414455083624131,0.513813889804592,0.14583333333333334,0.09469696969696971
657,Med13l,True,True,0.025647878646850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910949523588711,0.54169830173065,0.07711038961038962,0.06872294372294371
658,Megf11,True,True,0.641773521900177,True,True,0.4779641628265381,True,True,0.5181364119052887,True,True,0.5733118951320648,True,True,0.5632672309875488,True,True,0.4243115782737732,True,True,0.7227964401245117,True,True,0.575992077589035,True,True,0.49190753698349,True,True,0.5686015188694,True,True,0.4837324619293213,0.160516157029688,0.0853477315691049,0.04897186147186147,0.12851731601731603
659,Megf6,True,True,0.5178835391998291,,,,True,True,0.3231040835380554,True,True,0.38904571533203125,True,True,0.4312533736228943,,,,True,True,0.31208592653274536,,,,,,,,,,True,True,0.3889976143836975,0.266105466059781,0.0818601206569138,0.06033549783549784,0.04437229437229437
660,Meis1,,,,,,,,,,,,,,,,,,,,,,True,True,0.24512511491775513,,,,,,,,,,0.8486120764589,0.673739994840109,0.15422077922077923,0.2738095238095238
661,Meis2,True,True,0.9471799321472645,True,True,0.8463459014892578,True,True,0.7939547598361969,True,True,0.8326527029275894,True,True,0.8318921029567719,True,True,0.8157921731472015,True,True,0.8316506892442703,True,True,0.7836091220378876,True,True,0.8388513177633286,True,True,0.8663719147443771,True,True,0.8432129472494125,0.870880147382229,0.710532683786234,0.7077922077922078,0.8043831168831168
662,Melk,True,True,0.6807968020439148,True,True,0.5165918469429016,,,,True,True,0.46585434675216675,True,True,0.42848342657089233,True,True,0.4467690587043762,,,,True,True,0.5541432499885559,,,,,,,True,True,0.47559285163879395,0.119625689614543,0.0580650336908318,0.07927489177489178,0.016504329004329004
663,Mest,True,True,0.49891674518585205,,,,True,True,0.10221147537231445,,,,True,True,0.14248871803283691,,,,,,,True,True,0.08983927965164185,True,True,0.0215684175491333,True,True,0.04972219467163086,True,True,0.014151215553283691,0.143669571903576,0.0218495291783399,0.14799783549783552,0.007305194805194805
664,Mfhas1,True,True,0.14063161611557007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955173066609144,0.375993979735076,0.08035714285714285,0.04843073593073593
665,Mfng,True,True,0.2107965350151062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338184378064579,inf,0.2602813852813853,0.00487012987012987
666,Mgat3,True,True,0.014340877532958984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18216443413678,0.669682527617186,0.06033549783549783,0.04978354978354979
667,Mgll,,,,True,True,0.28402990102767944,,,,True,True,0.2903907895088196,True,True,0.35749363899230957,,,,True,True,0.45287513732910156,,,,True,True,0.23319011926651,True,True,0.27904462814331055,True,True,0.3334335684776306,0.482124309844769,0.27609422027305,0.13582251082251084,0.06277056277056277
668,Mia3,True,True,0.3329613208770752,True,True,0.1694352626800537,,,,True,True,0.15969175100326538,True,True,0.12462431192398071,True,True,0.012050211429595947,True,True,0.15082257986068726,True,True,0.032841265201568604,True,True,0.12572211027145386,True,True,0.07286602258682251,True,True,0.11534827947616577,2.40420583709594,0.81558156828657,0.2719155844155844,0.14475108225108224
669,Miat,True,True,0.5852786004543304,True,True,0.6260152161121368,True,True,0.4572828412055969,True,True,0.43502277135849,True,True,0.5551648736000061,True,True,0.5749714076519012,True,True,0.4404963254928589,True,True,0.48959165811538696,True,True,0.5025591552257538,True,True,0.5429075956344604,True,True,0.5200328528881073,0.23808481781306,0.118778023087944,0.13203463203463206,0.07196969696969698
670,Mif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,0.018753230571746826,0.932406452508641,0.392308108189745,0.8349567099567099,0.017316017316017316
671,Mis18bp1,True,True,0.8366224318742752,True,True,0.6897562146186829,True,True,0.5738913118839264,,,,True,True,0.6175565719604492,True,True,0.6526862680912018,True,True,0.5936646163463593,True,True,0.5893698334693909,,,,True,True,0.6069258749485016,,,,0.0935070920269157,0.0488772286698988,0.058982683982683984,0.02462121212121212
672,Mki67,True,True,0.788264274597168,True,True,0.5655958354473114,True,True,0.5385485887527466,True,True,0.6263926923274994,True,True,0.5469078421592712,True,True,0.6109814047813416,True,True,0.5901486873626709,True,True,0.5663292407989502,True,True,0.6156784296035767,True,True,0.5809857249259949,True,True,0.6495945453643799,0.0766648056171033,0.059545330079684,0.10741341991341992,0.021915584415584416
673,Mlxipl,True,True,0.8126143217086792,True,True,0.6368812620639801,True,True,0.6450956463813782,True,True,0.6649572551250458,True,True,0.6781338751316071,True,True,0.5977312922477722,True,True,0.6648008525371552,True,True,0.5606769025325775,True,True,0.6170569658279419,True,True,0.6791535913944244,True,True,0.700141578912735,0.530379958195127,0.422919032837506,0.20616883116883117,0.2708333333333333
674,Mmd2,True,True,0.22931092977523804,,,,,,,,,,True,True,0.062957763671875,True,True,0.03351980447769165,True,True,0.13782209157943726,,,,True,True,0.039503633975982666,True,True,0.05975145101547241,,,,0.896343706718839,0.379762996017131,0.28192640692640697,0.06439393939393939
675,Mnx1,True,True,0.42139703035354614,True,True,0.08122831583023071,,,,True,True,0.1400620937347412,,,,True,True,0.08074748516082764,,,,True,True,0.11572974920272827,,,,True,True,0.21622824668884277,,,,0.120394716115144,0.0601217375777493,0.12554112554112556,0.010822510822510822
676,Mob4,,,,True,True,0.021609783172607422,,,,True,True,0.02044212818145752,True,True,0.03752976655960083,,,,,,,,,,True,True,0.012805700302124023,,,,True,True,0.020443081855773926,6.91648821775942,2.89585989410619,0.713474025974026,0.15963203463203463
677,Mospd1,True,True,0.5012198686599731,,,,True,True,0.03007751703262329,True,True,0.08921778202056885,True,True,0.15847206115722656,True,True,0.11013323068618774,True,True,0.26639944314956665,True,True,0.1685640811920166,,,,,,,True,True,0.21627455949783325,1.10197179287009,0.740324810952322,0.08306277056277056,0.09117965367965368
678,Mpc1,True,True,0.02627861499786377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458786540113013,0.531810217658397,0.058712121212121215,0.05844155844155845
679,Mpzl1,True,True,0.664091557264328,True,True,0.501477986574173,True,True,0.4531366229057312,True,True,0.4089922308921814,True,True,0.5448366105556488,True,True,0.4679603576660156,True,True,0.5150623023509979,True,True,0.4546429514884949,True,True,0.4719464182853699,True,True,0.4722321629524231,True,True,0.5062422454357147,1.67723516057038,0.921556319964042,0.6599025974025974,0.23674242424242423
680,Mras,True,True,0.02358400821685791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595176445205027,0.221620658152144,0.07602813852813853,0.021915584415584416
681,Mreg,True,True,0.42881709337234497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164909278303726,0.097625915661223,0.05438311688311689,0.016504329004329004
682,Msi1,True,True,0.15262740850448608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28018755903448,0.718330041138958,0.16693722943722944,0.05221861471861472
683,Msi2,,,,,,,True,True,0.07191115617752075,,,,,,,,,,,,,,,,,,,,,,True,True,0.015953361988067627,3.06066551996874,2.9860076881825,0.37391774891774887,0.7895021645021645
684,Msrb2,True,True,0.09007757902145386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45626065920595,0.234907493730991,0.23863636363636365,0.02245670995670996
685,Mt1,True,True,0.15502279996871948,True,True,0.16298174858093262,,,,True,True,0.09458369016647339,,,,True,True,0.07032495737075806,,,,,,,,,,,,,True,True,0.02973538637161255,0.377042821166369,0.645839156957636,0.636634199134199,0.024891774891774892
686,Mtch1,True,True,0.7148979902267456,True,True,0.6701948642730713,True,True,0.5945115983486176,True,True,0.46582746505737305,True,True,0.6380088329315186,True,True,0.6750272810459137,True,True,0.6393053531646729,True,True,0.672182023525238,True,True,0.5659076273441315,True,True,0.5208047330379486,True,True,0.7000029385089874,1.75054640267648,2.14016813215238,0.3709415584415584,0.8649891774891774
687,Mtcl1,True,True,0.16599786281585693,True,True,0.028795719146728516,,,,,,,,,,,,,,,,,,,,,,True,True,0.04655003547668457,,,,2.1604520091661,1.00210887604299,0.10335497835497835,0.08901515151515152
688,Mtmr7,True,True,0.20577239990234375,,,,,,,True,True,0.017442762851715088,,,,True,True,0.018289923667907715,,,,True,True,0.03231823444366455,,,,,,,,,,1.93444588866143,0.887429961835353,0.1937229437229437,0.12067099567099568
689,Mtss1,True,True,0.03613549470901489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91071117037433,2.01387046773744,0.35903679653679654,0.39935064935064934
690,Muc4,True,True,0.31585681438446045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163802039222663,0.0267101615366707,0.029220779220779224,0.008116883116883118
691,Mum1l1,True,True,0.304829478263855,,,,,,,True,True,0.03495287895202637,True,True,0.05274510383605957,True,True,0.04018884897232056,,,,True,True,0.16787797212600708,True,True,0.06016087532043457,,,,,,,0.273625755943825,0.100213699504085,0.0781926406926407,0.025432900432900432
692,Mxi1,True,True,0.18749797344207764,,,,True,True,0.11391371488571167,,,,True,True,0.016520321369171143,,,,,,,,,,,,,True,True,0.07254916429519653,,,,2.84374349601036,0.733274609348786,0.1966991341991342,0.17234848484848486
693,Mxra7,True,True,0.7255003154277802,True,True,0.5675749480724335,True,True,0.38220787048339844,True,True,0.43251508474349976,True,True,0.5453991889953613,True,True,0.5188026130199432,True,True,0.6399123966693878,True,True,0.5645964741706848,True,True,0.5210572481155396,True,True,0.5343103408813477,True,True,0.5144083499908447,0.42816152450782,0.415441826550723,0.17613636363636365,0.1038961038961039
694,Mycbp2,,,,,,,,,,,,,,,,,,,,,,,,,True,True,0.036354660987854004,,,,,,,5.97331767572583,2.28317345678065,0.48917748917748916,0.3068181818181819
695,Myl12a,True,True,0.01073235273361206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52715298146655,0.360703730696978,0.8685064935064934,0.02353896103896104
696,Myl12b,True,True,0.2855626344680786,True,True,0.010329604148864746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86415823799799,0.337524128018967,0.7513528138528138,0.10551948051948051
697,Myt1,True,True,0.7218309938907623,True,True,0.5952549576759338,True,True,0.4343000650405884,True,True,0.49758481979370117,True,True,0.6164573729038239,True,True,0.5196709930896759,True,True,0.5497981011867523,True,True,0.598768025636673,True,True,0.47865498065948486,True,True,0.46209973096847534,True,True,0.48300498723983765,0.867254424673868,0.577281205381363,0.15854978354978355,0.19696969696969696
698,Myt1l,True,True,0.626745730638504,True,True,0.3952908515930176,True,True,0.19721418619155884,True,True,0.282856285572052,True,True,0.28669798374176025,True,True,0.18289482593536377,True,True,0.2974790930747986,True,True,0.22261029481887817,True,True,0.3400503396987915,True,True,0.25138187408447266,True,True,0.24503469467163086,0.293633426241666,0.196445206150026,0.032467532467532464,0.1452922077922078
699,Naaladl2,,,,,,,True,True,0.5777887105941772,,,,True,True,0.5247107744216919,,,,True,True,0.4915250539779663,True,True,0.4970795512199402,,,,True,True,0.4986448287963867,True,True,0.47830623388290405,0.384300774584316,0.293747110564841,0.06818181818181818,0.3939393939393939
700,Naga,True,True,0.02231985330581665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36196905264948,0.316042640686621,0.2058982683982684,0.01948051948051948
701,Nap1l5,True,True,0.17942041158676147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0950839477789178,inf,0.06872294372294373,0.0045995670995671
702,Nasp,True,True,0.43872857093811035,True,True,0.0487595796585083,True,True,0.12422758340835571,True,True,0.09979063272476196,True,True,0.10577660799026489,True,True,0.10567104816436768,True,True,0.1574518084526062,True,True,0.09206503629684448,True,True,0.1848321557044983,True,True,0.20753276348114014,True,True,0.04479837417602539,0.943112918051252,0.756480424846484,0.4318181818181818,0.11796536796536797
703,Nav1,True,True,0.11748969554901123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49859041107324,0.743948503842094,0.2021103896103896,0.13014069264069267
704,Nav2,,,,,,,,,,True,True,0.013883411884307861,,,,,,,,,,,,,,,,,,,,,,1.87483966058475,0.931934627971934,0.22159090909090912,0.5844155844155843
705,Ncald,True,True,0.47357434034347534,True,True,0.22192853689193726,True,True,0.1798466444015503,True,True,0.26432639360427856,True,True,0.24694609642028809,True,True,0.20057356357574463,True,True,0.20933759212493896,True,True,0.19366300106048584,True,True,0.22352051734924316,True,True,0.26535457372665405,True,True,0.356367290019989,0.806978531779163,0.495715572764616,0.24864718614718612,0.13528138528138528
706,Ncam1,True,True,0.7881207913160324,True,True,0.6370894312858582,True,True,0.6690967082977295,True,True,0.6499706208705902,True,True,0.6544298231601715,True,True,0.6871890425682068,True,True,0.6244881451129913,True,True,0.6446525156497955,True,True,0.6757692992687225,True,True,0.7054859399795532,True,True,0.621976912021637,0.426079905354681,0.426920455022927,0.20616883116883117,0.29166666666666663
707,Ncapd2,True,True,0.6917907297611237,True,True,0.4834520220756531,True,True,0.4370291829109192,True,True,0.5807295143604279,True,True,0.35970360040664673,,,,True,True,0.3435118794441223,True,True,0.5343790948390961,,,,True,True,0.4886056184768677,True,True,0.4344698190689087,0.165901956535932,0.192278917149488,0.08143939393939394,0.058982683982683984
708,Ncoa7,True,True,0.6335487365722656,True,True,0.40044474601745605,True,True,0.38090717792510986,True,True,0.34053748846054077,True,True,0.34307247400283813,True,True,0.3116866946220398,True,True,0.3383810520172119,True,True,0.4639393091201782,True,True,0.29421043395996094,True,True,0.33401066064834595,True,True,0.41611039638519287,0.710361493294925,0.491618149565305,0.15963203463203463,0.16504329004329005
709,Ncs1,True,True,0.4559863209724426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571017074286268,0.434893615115649,0.11931818181818182,0.03300865800865801
710,Ndc1,True,True,0.5339144468307495,True,True,0.32248520851135254,True,True,0.3645813465118408,True,True,0.3385496735572815,True,True,0.35313260555267334,True,True,0.4212591052055359,True,True,0.29920947551727295,True,True,0.3162369728088379,True,True,0.20594143867492676,True,True,0.3453789949417114,True,True,0.37846386432647705,0.676050639830027,0.213591038278068,0.12932900432900432,0.045454545454545456
711,Ndc80,True,True,0.6626990735530853,,,,True,True,0.44178658723831177,True,True,0.4964386820793152,,,,True,True,0.5147664844989777,,,,True,True,0.5698097944259644,True,True,0.5628566741943359,True,True,0.3202422857284546,True,True,0.5348442196846008,0.0805814275571101,0.0760844702328738,0.0441017316017316,0.026515151515151516
712,Nde1,True,True,0.5287984013557434,True,True,0.2952600121498108,True,True,0.3071310520172119,,,,True,True,0.23704642057418823,True,True,0.26179254055023193,True,True,0.3079681396484375,True,True,0.3370320796966553,True,True,0.2369334101676941,True,True,0.1624988317489624,True,True,0.2907169461250305,0.225784329926142,0.132733851739427,0.1360930735930736,0.025432900432900432
713,Ndst4,True,True,0.6201871931552887,True,True,0.21990901231765747,True,True,0.11492836475372314,True,True,0.1942000389099121,True,True,0.1453680396080017,True,True,0.11667335033416748,True,True,0.2552832365036011,True,True,0.17329353094100952,True,True,0.28304368257522583,True,True,0.16585826873779297,True,True,0.3131871819496155,0.201542386414135,0.0989900835635494,0.030573593073593072,0.10795454545454547
714,Nek1,True,True,0.18563872575759888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04420041770281,0.511120517781543,0.15313852813852813,0.10714285714285714
715,Nek6,True,True,0.579660564661026,True,True,0.3020833730697632,True,True,0.1453905701637268,True,True,0.09286147356033325,True,True,0.4333071708679199,True,True,0.3860103487968445,True,True,0.18930673599243164,True,True,0.1947004199028015,True,True,0.21134400367736816,True,True,0.1927506923675537,True,True,0.191622793674469,0.666476216905051,0.348335549059958,0.2069805194805195,0.042478354978354976
716,Nell1,True,True,0.3410930633544922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0377776295131656,0.0565955455458306,0.006222943722943723,0.03463203463203463
717,Nfasc,True,True,0.44906550645828247,True,True,0.2874915599822998,True,True,0.3919633626937866,True,True,0.35991334915161133,True,True,0.21710354089736938,True,True,0.31471043825149536,True,True,0.04946303367614746,True,True,0.18827128410339355,True,True,0.3493865728378296,True,True,0.38909977674484253,True,True,0.24030381441116333,0.246305810770318,0.450178494107609,0.056818181818181816,0.09415584415584416
718,Nfia,,,,,,,,,,,,,,,,,,,,,,,,,True,True,0.2347508668899536,,,,True,True,0.35060036182403564,0.770053929785956,0.652983999468114,0.1268939393939394,0.2859848484848485
719,Nfib,True,True,0.8784120827913284,True,True,0.7821836322546005,True,True,0.8220809251070023,True,True,0.7806698828935623,True,True,0.8103513717651367,True,True,0.7777650505304337,True,True,0.8061811327934265,True,True,0.8173960745334625,True,True,0.7986188977956772,True,True,0.729152649641037,True,True,0.8082262724637985,0.424377469822401,0.412431676307171,0.2954545454545454,0.31277056277056275
720,Nfix,True,True,0.8122722655534744,True,True,0.5708945989608765,True,True,0.6003463566303253,True,True,0.6127639710903168,True,True,0.5691583156585693,True,True,0.5917185842990875,True,True,0.6474413871765137,True,True,0.6020811796188354,True,True,0.637088268995285,True,True,0.5907251834869385,True,True,0.5682275295257568,0.243310683279743,0.366587535626123,0.09172077922077923,0.09036796536796537
721,Nfkbiz,,,,True,True,0.02503669261932373,,,,,,,True,True,0.03402554988861084,True,True,0.03977018594741821,,,,,,,,,,,,,True,True,0.11678361892700195,0.284427830785986,0.224980312998863,0.05735930735930736,0.12364718614718616
722,Ngef,,,,,,,,,,,,,True,True,0.48016059398651123,,,,True,True,0.43276143074035645,,,,,,,,,,,,,0.65464719875385,0.265617572772397,0.07196969696969698,0.08387445887445888
723,Nkx2-2,True,True,0.41115784645080566,,,,True,True,0.0979766845703125,True,True,0.21368825435638428,,,,True,True,0.07665902376174927,,,,True,True,0.20525038242340088,,,,,,,True,True,0.22697287797927856,1.060374833474,1.30194693312426,0.14637445887445888,0.5284090909090908
724,Nlgn1,True,True,0.07435721158981323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307258891188013,0.0582885750273031,0.004058441558441558,0.07548701298701299
725,Nmt2,True,True,0.04372453689575195,,,,,,,,,,,,,,,,,,,True,True,0.06566238403320312,,,,,,,,,,1.5476958172659,1.09470528904194,0.24918831168831168,0.17234848484848486
726,Nnat,True,True,0.9230069518089294,True,True,0.8227109163999557,True,True,0.7544769644737244,True,True,0.8523792624473572,True,True,0.8177810609340668,True,True,0.8460449874401093,True,True,0.8330475091934204,True,True,0.7642258703708649,True,True,0.6979113817214966,True,True,0.8988894373178482,True,True,0.7222397029399872,0.0893160521224762,0.0617915753827373,0.3268398268398268,0.17775974025974028
727,Noct,True,True,0.4300488233566284,True,True,0.1357998251914978,,,,True,True,0.12424665689468384,,,,True,True,0.04618126153945923,True,True,0.09106951951980591,,,,True,True,0.052831172943115234,True,True,0.15929675102233887,,,,0.759405765143527,1.00513389408761,0.08766233766233766,0.0846861471861472
728,Nod1,True,True,0.14476698637008667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77450981889638,1.26801004249876,0.10119047619047619,0.024350649350649352
729,Nol4,True,True,0.5434757173061371,True,True,0.30076074600219727,True,True,0.2221183180809021,True,True,0.13529318571090698,True,True,0.3778972625732422,True,True,0.2716682553291321,True,True,0.34626758098602295,True,True,0.279055118560791,True,True,0.3476419448852539,True,True,0.32580727338790894,True,True,0.21306324005126953,0.416071725284126,0.395870895374112,0.08143939393939395,0.37337662337662336
730,Notch2,True,True,0.5481033325195312,True,True,0.4192219376564026,True,True,0.420221745967865,True,True,0.4626989960670471,True,True,0.4625767469406128,True,True,0.4635812044143677,True,True,0.3961576819419861,True,True,0.4716727137565613,True,True,0.38649851083755493,True,True,0.43947672843933105,True,True,0.48668837547302246,0.133137740015349,0.386713249186328,0.10822510822510822,0.09253246753246754
731,Notum,True,True,0.3070371150970459,,,,,,,,,,,,,,,,,,,True,True,0.3618345856666565,,,,,,,,,,0.0837869447983833,inf,0.06412337662337662,0.005411255411255412
732,Npdc1,,,,,,,,,,,,,True,True,0.015771210193634033,,,,,,,,,,,,,,,,,,,1.4531522199173,0.455133037059284,0.520021645021645,0.06682900432900432
733,Npl,True,True,0.20936048030853271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191098394809261,0.105251845535607,0.10714285714285715,0.014069264069264072
734,Npnt,True,True,0.23420441150665283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612355038097955,0.0621502958135652,0.0946969696969697,0.01433982683982684
735,Nptx2,True,True,0.15434789657592773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0622103465485289,0.0139220971693982,0.06547619047619048,0.0045995670995671
736,Npy,True,True,0.6817838251590729,,,,,,,,,,,,,,,,,,,True,True,0.2762185335159302,True,True,0.25484246015548706,True,True,0.4237721562385559,,,,0.0086905453763644,inf,0.036255411255411256,0.0010822510822510823
737,Nqo1,True,True,0.154296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115018423032571,inf,0.048430735930735935,0.007575757575757576
