"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1901987","GO:1901987","regulation of cell cycle phase transition",37,0.205488253445447,1.05926369149814,0.374625374625375,0.963042854365517,0.919114583815511,635,"tags=81%, list=71%, signal=24%","Cdc14b/Cdk6/Cdk1/Smarcd2/Spc24/Ezh2/Adamts1/Incenp/Cenpf/Id2/Zfp36l1/Cenpe/Prox1/E2f1/Ccnd2/Stox1/Spc25/Cdca8/Birc5/Aurka/Rrm1/Bcl7a/Cdkn1c/Clspn/Cdc20/Bcl2/Mapk15/Actb/Prmt2/Cdt1"
"GO:0032640","GO:0032640","tumor necrosis factor production",11,0.281277510897722,1.05746053900951,0.414585414585415,0.963042854365517,0.919114583815511,163,"tags=36%, list=18%, signal=30%","Abcc8/Zbtb20/Isl1/Errfi1"
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production",11,0.281277510897722,1.05746053900951,0.414585414585415,0.963042854365517,0.919114583815511,163,"tags=36%, list=18%, signal=30%","Abcc8/Zbtb20/Isl1/Errfi1"
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production",11,0.281277510897722,1.05746053900951,0.414585414585415,0.963042854365517,0.919114583815511,163,"tags=36%, list=18%, signal=30%","Abcc8/Zbtb20/Isl1/Errfi1"
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",11,0.281277510897722,1.05746053900951,0.414585414585415,0.963042854365517,0.919114583815511,163,"tags=36%, list=18%, signal=30%","Abcc8/Zbtb20/Isl1/Errfi1"
"GO:0021537","GO:0021537","telencephalon development",26,0.220525696781739,1.05573705972116,0.396603396603397,0.963042854365517,0.919114583815511,398,"tags=54%, list=45%, signal=31%","Nfib/Pax6/Chd7/Tmem108/Lamb1/Id2/Lrp8/Ptprs/Prox1/Phactr1/Cdh2/Hes1/Nfix/Dbi"
"GO:0010975","GO:0010975","regulation of neuron projection development",58,0.187767599116214,1.05532754406704,0.378621378621379,0.963042854365517,0.919114583815511,418,"tags=53%, list=47%, signal=30%","Map1b/Pak3/Pax6/Igf1r/Rap1gap2/Ppp3ca/Dbn1/Marcks/Mapt/Cbfa2t2/Snap25/Rapgef4/Itpr1/Adgrb3/Ezh2/Dpysl5/Ptn/Adamts1/Cacna1a/Ahi1/Lrp8/Ptprs/Serpini1/Camk2b/Dpysl2/Cdh2/Elavl4/Hes1/Nrp1/Adam10/Pacsin1"
"GO:1901565","GO:1901565","organonitrogen compound catabolic process",75,0.18042109402865,1.05497916718044,0.384615384615385,0.963042854365517,0.919114583815511,676,"tags=81%, list=76%, signal=22%","Cpe/Gstz1/Glud1/Anxa2/Cbfa2t3/Ece1/Rnf130/Nudt19/Rnf114/Foxo1/Gpc3/Trp53inp2/Ambp/Grin2c/Gabarapl2/Desi1/Sqstm1/Vps37a/Dut/Ctsf/Galns/Sox9/Adam10/Dnajb2/Clu/Ids/Pde1a/Sel1l/Aurka/Vps37d/Dpp4/Ctsb/Edem2/Nudt7/Hdac6/Agap3/Rnf6/Herpud1/Acadsb/Usp18/Cdc20/Enpp2/Ins2/Dnajc3/Ctrb1/Prodh2/Arg1/Hmgcr/Mapk15/Anpep/Man1c1/Mad2l2/Plk2/Upp1/Spsb4/Cpn1/Ctsa/Uhrf1/Ptk2b/Peli1/Sat1"
"GO:0048666","GO:0048666","neuron development",132,0.167359557985174,1.05406495452346,0.373626373626374,0.963042854365517,0.919114583815511,418,"tags=52%, list=47%, signal=33%","Nfib/Dcdc2a/Fgfr2/Map1b/Pak3/Rock1/Lamc1/Pax6/Igf1r/Dst/Rap1gap2/Ncam1/Prkca/Ece1/Ppp3ca/Atp8b1/Tubb3/Dbn1/Emb/Tmem108/Marcks/Mapt/Clmn/Miat/Cbfa2t2/Snap25/Rapgef4/Itpr1/Etv1/Adgrb3/Isl1/Tenm4/Aplp1/Ezh2/Dpysl5/Ptn/Adamts1/Lamb1/Cacna1a/Grin3a/Nfasc/Auts2/Id2/Ahi1/Lrp8/Flrt2/Ptprs/Myo6/Sdk1/Klf7/Phactr1/Nkx6-1/Serpini1/Gabrb3/Alcam/Lmx1b/Camk2b/Dpysl2/Cdh2/Elavl4/Hes1/Ush1c/Lingo1/Unc5c/Nfix/Nrp1/Myt1l/Adam10/Pacsin1"
"GO:0006694","GO:0006694","steroid biosynthetic process",11,0.280363223609535,1.0540232833061,0.41958041958042,0.963042854365517,0.919114583815511,645,"tags=100%, list=72%, signal=28%","Igf1r/Errfi1/Prox1/Igf2/Egr1/Akr1cl/Igfbp7/Hmgcr/Hmgcs1/Msmo1/Abcg1"
"GO:0022404","GO:0022404","molting cycle process",12,0.271602784093084,1.05227599252439,0.411588411588412,0.963042854365517,0.919114583815511,35,"tags=25%, list=4%, signal=24%","Gnas/Fgfr2/Lamc1"
"GO:0022405","GO:0022405","hair cycle process",12,0.271602784093084,1.05227599252439,0.411588411588412,0.963042854365517,0.919114583815511,35,"tags=25%, list=4%, signal=24%","Gnas/Fgfr2/Lamc1"
"GO:0006281","GO:0006281","DNA repair",23,0.226351299889845,1.05135090446521,0.404595404595405,0.963042854365517,0.919114583815511,618,"tags=78%, list=69%, signal=25%","Hmga2/Cdc14b/Eya2/Smarcd2/Smc4/Dek/Lig1/Smc2/Mcm7/Mcm6/Kif22/Kdm1a/Rrm1/Bcl7a/Clspn/Nucks1/Actb/Mad2l2"
"GO:0009967","GO:0009967","positive regulation of signal transduction",107,0.17116150155343,1.0510584176387,0.38961038961039,0.963042854365517,0.919114583815511,109,"tags=21%, list=12%, signal=21%","Gnas/Dcdc2a/Fgfr2/Ghr/Rap1b/Pim2/Lurap1l/Rock1/Lamc1/Igf1r/Tcf7l2/Sulf2/Ncam1/Prkca/Ece1/Tspan5/Grb10/Ppp3ca/Notch2/Dbn1/Tmem108/Marcks"
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport",53,0.189745807470369,1.05080525192619,0.381618381618382,0.963042854365517,0.919114583815511,274,"tags=42%, list=31%, signal=31%","Rap1b/Rph3al/Rock1/Anxa2/Prkca/Ppp3ca/Syt13/Rab27a/Rapgef4/Cplx2/Sytl4/Pclo/Cadps/Tcp11/Gpc3/Baiap3/Slc30a8/Rimbp2/Cacna1a/Ahi1/Prkar1b/S100a10"
"GO:0051017","GO:0051017","actin filament bundle assembly",17,0.246915734239816,1.05052545514146,0.412587412587413,0.963042854365517,0.919114583815511,668,"tags=94%, list=75%, signal=24%","Dbn1/Marcks/Tpm1/Tmsb15l/S100a10/Phactr1/Ush1c/Pik3r1/Nrp1/Pdlim1/Tgfbr1/Stmn1/Cald1/Ttc8/Fscn1/Ptk2b"
"GO:0061572","GO:0061572","actin filament bundle organization",17,0.246915734239816,1.05052545514146,0.412587412587413,0.963042854365517,0.919114583815511,668,"tags=94%, list=75%, signal=24%","Dbn1/Marcks/Tpm1/Tmsb15l/S100a10/Phactr1/Ush1c/Pik3r1/Nrp1/Pdlim1/Tgfbr1/Stmn1/Cald1/Ttc8/Fscn1/Ptk2b"
"GO:0008219","GO:0008219","cell death",138,0.165951171297794,1.05042695474635,0.382617382617383,0.963042854365517,0.919114583815511,579,"tags=67%, list=65%, signal=28%","Top2a/Trim35/Fgfr2/Hmga2/Pim2/Pak3/Tox3/Rock1/Igf1r/Tcf7l2/Col18a1/Ncam1/Pdx1/Deptor/Prkca/Rnf130/Eya2/Notch2/Tpx2/Marcks/Mapt/Krt18/Cdk1/Itpr1/Lmna/Isl1/Pax4/Errfi1/Gas2/Aplp1/Foxo1/Shf/Ptn/Dap/Cacna1a/Zfp36l1/Ahi1/Acvr1c/Lrp8/Mtch1/Fhl2/Wnk3/Sqstm1/Prune2/Kit/Sh3kbp1/Camk2b/Vdr/Hells/Mt1/Atp2a2/E2f1/Pik3r1/Unc5c/Ccnd2/Nfix/Nrp1/Sox9/Hpgd/Adam10/Atf3/Kcnh8/Clu/Kdm1a/Birc5/Ypel3/Pde1a/Aurka/Stxbp1/Ctsb/Atp2a3/Tgfbr1/Peg3/Frzb/Kcnma1/Ffar4/Tgm2/Pdk2/Egr1/Akr1cl/Herpud1/Peg10/Ldha/Ins2/Dnajc3/Anxa5/Ctrb1/Fstl1/Arg1/Pea15a/Hmgcr/Bcl2/Arl6ip1"
"GO:0012501","GO:0012501","programmed cell death",138,0.165951171297794,1.05042695474635,0.382617382617383,0.963042854365517,0.919114583815511,579,"tags=67%, list=65%, signal=28%","Top2a/Trim35/Fgfr2/Hmga2/Pim2/Pak3/Tox3/Rock1/Igf1r/Tcf7l2/Col18a1/Ncam1/Pdx1/Deptor/Prkca/Rnf130/Eya2/Notch2/Tpx2/Marcks/Mapt/Krt18/Cdk1/Itpr1/Lmna/Isl1/Pax4/Errfi1/Gas2/Aplp1/Foxo1/Shf/Ptn/Dap/Cacna1a/Zfp36l1/Ahi1/Acvr1c/Lrp8/Mtch1/Fhl2/Wnk3/Sqstm1/Prune2/Kit/Sh3kbp1/Camk2b/Vdr/Hells/Mt1/Atp2a2/E2f1/Pik3r1/Unc5c/Ccnd2/Nfix/Nrp1/Sox9/Hpgd/Adam10/Atf3/Kcnh8/Clu/Kdm1a/Birc5/Ypel3/Pde1a/Aurka/Stxbp1/Ctsb/Atp2a3/Tgfbr1/Peg3/Frzb/Kcnma1/Ffar4/Tgm2/Pdk2/Egr1/Akr1cl/Herpud1/Peg10/Ldha/Ins2/Dnajc3/Anxa5/Ctrb1/Fstl1/Arg1/Pea15a/Hmgcr/Bcl2/Arl6ip1"
"GO:0009896","GO:0009896","positive regulation of catabolic process",30,0.212271342544718,1.04977843366476,0.387612387612388,0.963042854365517,0.919114583815511,184,"tags=33%, list=21%, signal=27%","Pim2/Rock1/Cnot6l/Cbfa2t3/Deptor/Mlxipl/Zbtb20/Gck/Foxo1/Gpc3"
"GO:0007017","GO:0007017","microtubule-based process",66,0.18307209310914,1.0495102534045,0.395604395604396,0.963042854365517,0.919114583815511,547,"tags=65%, list=61%, signal=27%","Map1b/Rock1/Pax6/Dst/Cdc14b/Prc1/Tubb3/Tpx2/Tmem108/Mapt/Cdk1/Racgap1/Lmna/Nusap1/Kif23/Nav1/Cep126/Gnai1/Rfx3/Hepacam2/Incenp/Cenpe/Ap3b2/Mdm1/Mapre3/Ttll7/Dnah9/Tle6/Spc25/Kif22/Celf3/Kifc3/Cdca8/Birc5/Klc3/Tuba1c/Aurka/Pard3/Hdac6/Dcx/Stmn1/Cdc20/Ccnb2"
"GO:0014070","GO:0014070","response to organic cyclic compound",52,0.189256994828892,1.04731746095977,0.391608391608392,0.963042854365517,0.919114583815511,180,"tags=33%, list=20%, signal=28%","Gnas/Gnao1/Hmga2/Ghr/Rap1b/Pak3/Ncam1/Prkca/Dnmt3a/Cdk6/Cdk1/Itpr1/Isl1/Errfi1/Aplp1/Ezh2/Gnai1"
"GO:0044092","GO:0044092","negative regulation of molecular function",71,0.18025890775455,1.04696364459157,0.390609390609391,0.963042854365517,0.919114583815511,642,"tags=79%, list=72%, signal=24%","Nfib/Hmga2/Pim2/Anxa4/Rock1/Igf1r/Tcf7l2/Deptor/Prkca/Ppp3ca/Mapt/Ptprn2/Errfi1/Ezh2/Gpc3/Dusp10/Dap/Ambp/Id2/Prkar1b/Prox1/Serpini1/Prkar1a/Serping1/Galr1/Atp2a2/Hes1/Cnn3/E2f1/Cd200/Dnajb2/Kdm1a/Birc5/Aurka/Atp2a3/Cdkn1c/Stmn1/Lrpap1/Herpud1/Nucks1/Pkib/Ins2/Dnajc3/Hmgcr/Serpina1c/Arl6ip1/Fgf12/Ttc8/Ptprf/Actb/Mad2l2/Plk2/Prmt2/Wfdc2/Ptch1/Hhex"
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation",21,0.231861924977551,1.04619745860469,0.411588411588412,0.963042854365517,0.919114583815511,529,"tags=71%, list=59%, signal=30%","Meis2/Gnas/Prkca/Ppp3ca/Notch2/Cdk6/Id2/Zfp36l1/Dlk1/Pik3r1/Tcta/Kdm1a/Klf13/Klf10/Tmem178"
"GO:0006915","GO:0006915","apoptotic process",134,0.165765958292415,1.04604266489019,0.387612387612388,0.963042854365517,0.919114583815511,579,"tags=67%, list=65%, signal=28%","Top2a/Trim35/Fgfr2/Hmga2/Pim2/Pak3/Tox3/Rock1/Igf1r/Tcf7l2/Col18a1/Pdx1/Deptor/Prkca/Rnf130/Eya2/Notch2/Tpx2/Marcks/Mapt/Krt18/Cdk1/Itpr1/Lmna/Isl1/Pax4/Errfi1/Gas2/Aplp1/Foxo1/Shf/Ptn/Dap/Cacna1a/Zfp36l1/Ahi1/Acvr1c/Lrp8/Mtch1/Fhl2/Wnk3/Sqstm1/Prune2/Sh3kbp1/Camk2b/Vdr/Hells/Mt1/Atp2a2/E2f1/Pik3r1/Unc5c/Ccnd2/Nfix/Nrp1/Sox9/Hpgd/Adam10/Atf3/Kcnh8/Clu/Kdm1a/Birc5/Ypel3/Pde1a/Aurka/Stxbp1/Ctsb/Atp2a3/Tgfbr1/Peg3/Frzb/Kcnma1/Ffar4/Tgm2/Pdk2/Egr1/Akr1cl/Herpud1/Peg10/Ldha/Ins2/Dnajc3/Anxa5/Ctrb1/Fstl1/Pea15a/Hmgcr/Bcl2/Arl6ip1"
"GO:0003006","GO:0003006","developmental process involved in reproduction",58,0.186045144795025,1.04564667528508,0.394605394605395,0.963042854365517,0.919114583815511,222,"tags=36%, list=25%, signal=29%","Gnas/Fgfr2/Hmga2/Igf1r/Tcf7l2/Foxa3/Fndc3a/Dach1/Dnmt3a/Pacrg/H19/Chd7/Rnf114/Racgap1/Prdx4/Errfi1/Gas2/Tcp11/Pcyt1b/Ptn/Adamts1"
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization",12,0.26983959911406,1.04544485038422,0.418581418581419,0.963042854365517,0.919114583815511,522,"tags=75%, list=59%, signal=32%","Map1b/Tpx2/Dbn1/Tpm1/Tmsb15l/Mdm1/Pik3r1/Hdac6/Stmn1"
"GO:0099111","GO:0099111","microtubule-based transport",15,0.254137518010674,1.04524060403973,0.415584415584416,0.963042854365517,0.919114583815511,491,"tags=60%, list=55%, signal=27%","Map1b/Dst/Tmem108/Mapt/Rfx3/Ap3b2/Dnah9/Klc3/Hdac6"
"GO:0042592","GO:0042592","homeostatic process",135,0.165683922206879,1.04507960140663,0.398601398601399,0.963042854365517,0.919114583815511,597,"tags=71%, list=67%, signal=28%","Abcc8/Nfib/Gnas/Ank/Rph3al/Pax6/Igf1r/Tcf7l2/Pdx1/Pde1c/Mlxipl/Prkca/Foxa3/Grb10/Ppp3ca/Ptbp3/Chd7/Cdk6/Zbtb20/Ptprn2/Itpr1/Rfx6/Racgap1/Prdx4/Gck/Errfi1/Foxo1/Ezh2/Unc80/Hadh/Prom1/Atp1b1/Baiap3/Scgn/Dock11/Atp6v1b2/Slc30a8/Zfp516/Trp53inp2/Cacna1a/Id2/Zfp36l1/Acvr1c/Myt1/Atp6v0d1/Klf7/Fmo2/Wnk3/Pdk3/Hmgn3/Sqstm1/Kit/Slc2a2/Glul/Cdh2/Vdr/Mt1/Dlk1/Atp2a2/Aacs/Ush1c/Cpt2/Pik3r1/Pbld2/Tmem38a/Nfix/Chga/Dbi/Sox9/Kdm1a/Birc5/G6pc2/Slc31a2/Klf13/Atp2a3/Ptprn/Kcnma1/Stxbp5l/Ffar4/Tgm2/Soat1/Pdk2/Egr1/Tspan12/Tmem178/Herpud1/Nucks1/Kdm6b/Ccnb2/Ins2/Fstl1/Hmgcr/Bcl2/Ghrl/Acsl1/Cyba"
"GO:0051239","GO:0051239","regulation of multicellular organismal process",232,0.156572234605996,1.04405415610177,0.382617382617383,0.963042854365517,0.919114583815511,409,"tags=50%, list=46%, signal=37%","Abcc8/Meis2/Nfib/Gnas/St3gal4/Ank/Fgfr2/Gnao1/Sox5/Hmga2/Cpe/Ghr/Map1b/Pak3/Anxa4/Rock1/Pax6/Igf1r/Tcf7l2/Casz1/Anxa2/Sulf2/Col18a1/Ncam1/Prkca/Ece1/Foxa3/Grb10/Ppp3ca/Notch2/H19/Dbn1/Chd7/Tmem108/Marcks/Mapt/Cdk6/Cdk1/Zbtb20/Rapgef4/Tpm1/Pclo/Smarcd2/Racgap1/Lmna/Prdx4/Cacna2d1/Adgrb3/Isl1/Gch1/Pax4/Tenm4/Errfi1/Sult2b1/Foxo1/Tcp11/Ezh2/Hadh/Prom1/Atp1b1/Dpysl5/Rfx3/Baiap3/Ptn/Adamts1/Dusp10/Zfp516/Litaf/Slc7a2/Id2/Zfp36l1/Ahi1/Acvr1c/Prkar1b/Lrp8/Flrt2/Kdm5b/Ptprs/S100a10/Grin2c/Klf7/Nkx2-2/Prox1/Syt7/Wnk3/Nkx6-1/Prkar1a/Igf2/Kit/Sh3kbp1/Camk2b/Serping1/Glul/Cdh2/Tle6/Bmp1/Jarid2/Galr1/Vdr/Celf4/Dlk1/Atp2a2/Hes1/Sparc/Cpt2/E2f1/Lingo1/Pik3r1/Pex5l/Tmem38a/Ccnd2/Chga/Stox1/Nrp1/Cd200/Il1r1/Sox9"
"GO:0000902","GO:0000902","cell morphogenesis",109,0.169411158362345,1.04364407260823,0.402597402597403,0.963042854365517,0.919114583815511,495,"tags=60%, list=55%, signal=30%","Nfib/Dcdc2a/Fgfr2/Map1b/Pak3/Rock1/Pax6/Igf1r/Dst/Col18a1/Ncam1/Prkca/Ece1/Ppp3ca/Tubb3/Shroom3/Dbn1/Emb/Tmem108/Marcks/Mapt/Itpr1/Tpm1/Etv1/Adgrb3/Isl1/Gas2/Aplp1/Dpysl5/Ptn/Cacna1a/Nfasc/Auts2/Id2/Lrp8/Flrt2/Ptprs/Klf7/Prox1/Phactr1/Nkx6-1/Alcam/Kit/Sh3kbp1/Camk2b/Col27a1/Cdh2/Vdr/Elavl4/Hes1/Sparc/Unc5c/Nfix/Nrp1/Adam10/Pacsin1/Clu/Vasp/Kdm1a/Aurka/Pard3/Stxbp1/Hdac6/Dab1/Rnf6"
"GO:0043170","GO:0043170","macromolecule metabolic process",418,0.151851837781137,1.04255970332782,0.390609390609391,0.963042854365517,0.919114583815511,669,"tags=77%, list=75%, signal=36%","Pcsk2/Abcc8/Meis2/Nfib/Gnas/Top2a/St3gal4/Ank/Trim35/Fgfr2/Pam/Sox5/Hmga2/Cpe/Ghr/Pim2/Pak3/Anxa4/Rbfox3/Tox3/Klhl7/Rock1/Lamc1/Pax6/Igf1r/Cnot6l/Pamr1/Cdc14b/Maml3/Tcf7l2/Casz1/Ppp1r1a/Anxa2/Rbms3/Sulf2/Cbfa2t3/Pdx1/Deptor/Mlxipl/Runx1t1/Prkca/Ece1/Tspan5/Foxa3/Grb10/Rnf130/Dach1/Ppp3ca/Ptbp3/Atp8b1/Eya2/Dnmt3a/Notch2/St3gal6/Tpx2/Rab27a/H19/Chd7/Marcks/Mapt/Cdk6/Habp2/Gars/Cdk1/Cbfa2t2/Rnf114/Zbtb20/Tyms/Ptprn2/Etv1/Scg5/Rfx6/Smarcd2/Lmna/Nmt2/Prdx4/Isl1/Pax4/Gck/Errfi1/Aplp1/Dner/Foxo1/Eif2s3y/Ezh2/Smc4/Gpc3/Atad2/Ell2/Atp1b1/Tshz1/Rfx3/St18/Smarca1/Parm1/Spon1/A1cf/St6galnac5/Adamts1/Mamld1/Slc30a8/Setbp1/Incenp/Dusp10/Dap/Zfp516/Cenpf/Trp53inp2/Tbc1d16/Litaf/Ambp/Auts2/Tshz2/Id2/Zfp36l1/Ahi1/Acvr1c/Prkar1b/Lrp8/Celf2/Pcsk1/Akap17b/Cenpe/Gria2/Mtch1/Kdm5b/Ptprs/S100a10/Myt1/Dek/Basp1/Rcor2/Grin2c/Klf7/Fhl2/Nkx2-2/Prox1/Lig1/Khdrbs3/Kdm7a/Gabarapl2/Map3k15/Wnk3/Nkx6-1/Pdk3/Gfpt1/Serpini1/Prkar1a/Zdbf2/Smc2/Desi1/Mapre3/Hmgn3/Sqstm1/Igf2/Kit/Vps37a/Ncoa7/Mcm7/Lmx1b/Camk2b/Gmnn/Serping1/Glul/Ttll7/Klhl24/Tle6/Bmp1/Jarid2/Galr1/Ctsf/Vdr/Elavl4/Hells/Celf4/Mcm6/Dlk1/Hes1/E2f1/Pik3r1/Wdr6/Galns/Ccnd2/Ndst4/Zdhhc14/Nfix/Chga/Dbi/Cks2/Stox1/Ehf/Nrp1/Cd200/Il1r1/Sox9/Myt1l/Adam10/Atf3/Dnajb2/Scpep1/Tead2/Pgap1/Pdlim1/Kif22/Clu/Celf3/Pld3/Mmd2/Cdca8/Ids/Kdm1a/Galnt18/Birc5/Sel1l/Aurka/Vps37d/Tpst2/Pard3/Npepl1/Rrm1/Dpp4/Ctsb/Bcl7a/Edem2/Klf13/Atp2a3/Klhl13/Hdac6/Dab1/Agap3/Rnf6/Tgfbr1/Cdkn1c/Ptprn/Peg3/Hbp1/Fgd2/Lrpprc/Ffar4/Tgm2/Soat1/Chid1/Pdk2/Klf10/Egr1/Clspn/Herpud1/Usp18/Nucks1/Cpm/Cdc20/Kdm6b/Enpp2/Ccnb2/Pkib/Rab3b/Fkbp2/Vim/Ovol2/Ins2/Dnajc3/Arx/Snrk/Ctrb1/Pou6f2/Arg1/Hmgcr/Serpina1c/Bcl2/Arl6ip1/Mapk15/Xist/Mboat4/Trp53cor1/Maged2/Anpep/Ghrl/Cpa2/Zfhx3/Adamts16/Cyba/Dpp6/Ptprf/Man1c1/Pdgfa/Wipi1/Tshz3/Actb/Creb3l2/Cdkn3/Msi1/Mad2l2/Plk2/Kirrel2/Abca1/Sulf1/Prmt2/Irx2/Wfdc2/Spsb4/Cdt1/Qsox1/Ptch1/Hhex/Lrrtm3/Abcg1/Necab2/Pik3r3/Gstt1/Bzw2/Pappa2/Chst8/Cpn1/Ctsa/Pbxip1/Epha3/Uhrf1/Hap1/Stk32a/Ptk2b/Tnik"
"GO:0098739","GO:0098739","import across plasma membrane",12,0.269014706932965,1.04224895443092,0.421578421578422,0.963042854365517,0.919114583815511,590,"tags=83%, list=66%, signal=29%","Ppp3ca/Slc43a2/Atp1b1/Cacna1a/Slc7a2/Wnk3/Slc2a5/Arg1/Arl6ip1/Acsl1"
"GO:0010604","GO:0010604","positive regulation of macromolecule metabolic process",210,0.157750559573797,1.04188118928094,0.381618381618382,0.963042854365517,0.919114583815511,561,"tags=66%, list=63%, signal=32%","Abcc8/Meis2/Nfib/Gnas/Top2a/Fgfr2/Hmga2/Ghr/Pim2/Pak3/Tox3/Rock1/Pax6/Igf1r/Cnot6l/Maml3/Tcf7l2/Casz1/Anxa2/Rbms3/Sulf2/Cbfa2t3/Pdx1/Mlxipl/Prkca/Ece1/Foxa3/Ppp3ca/Eya2/Notch2/Tpx2/Rab27a/Chd7/Marcks/Cdk6/Cdk1/Zbtb20/Etv1/Rfx6/Smarcd2/Lmna/Isl1/Gck/Foxo1/Ezh2/Gpc3/Atad2/Ell2/Rfx3/St18/Smarca1/Parm1/Spon1/A1cf/Incenp/Dap/Zfp516/Trp53inp2/Litaf/Auts2/Id2/Zfp36l1/Ahi1/Acvr1c/Lrp8/Cenpe/Mtch1/Kdm5b/S100a10/Myt1/Dek/Klf7/Nkx2-2/Prox1/Khdrbs3/Kdm7a/Wnk3/Mapre3/Hmgn3/Sqstm1/Igf2/Kit/Ncoa7/Lmx1b/Galr1/Vdr/Elavl4/Celf4/Dlk1/Hes1/E2f1/Pik3r1/Ccnd2/Nfix/Chga/Stox1/Ehf/Nrp1/Cd200/Il1r1/Sox9/Myt1l/Atf3/Dnajb2/Tead2/Pdlim1/Clu/Celf3/Mmd2/Cdca8/Kdm1a/Birc5/Aurka/Bcl7a/Klf13/Atp2a3/Hdac6/Dab1/Rnf6/Tgfbr1/Cdkn1c/Ptprn/Peg3/Fgd2/Soat1/Klf10/Egr1/Clspn/Herpud1/Nucks1/Cdc20/Kdm6b/Enpp2/Pkib/Vim/Ovol2/Ins2/Dnajc3/Arx"
"GO:0051098","GO:0051098","regulation of binding",42,0.196917690993778,1.04149107880066,0.410589410589411,0.963042854365517,0.919114583815511,82,"tags=24%, list=9%, signal=23%","Nfib/Hmga2/Pim2/Rock1/Pax6/Tcf7l2/Anxa2/Pdx1/Runx1t1/Ppp3ca"
"GO:0006950","GO:0006950","response to stress",202,0.158176198353861,1.04144873137432,0.381618381618382,0.963042854365517,0.919114583815511,631,"tags=72%, list=71%, signal=27%","Nfib/Gnas/Top2a/St3gal4/Trim35/Hmga2/Igf1r/Dst/Papss2/Cdc14b/Tcf7l2/Anxa2/Rbms3/Sulf2/Cbfa2t3/Ncam1/Pdx1/Wfdc15b/Prkca/Ece1/Foxa3/Cotl1/Ppp3ca/Eya2/Dnmt3a/Notch2/Pacrg/Rab27a/Marcks/Mapt/Cdk6/Cdk1/Itpr1/Tpm1/Sytl4/Smarcd2/Lmna/Prdx4/Isl1/Gch1/Gck/Errfi1/Foxo1/Ezh2/Smc4/Atp1b1/Ptn/Dusp10/Dap/Zfp516/Cacna1a/Ambp/Slc7a2/Id2/Zfp36l1/Prkar1b/Lrp8/Ptprs/S100a10/Dek/Myo6/Grin2c/Lig1/Syt7/Gabarapl2/Map3k15/Wnk3/Pdk3/Smc2/Sqstm1/Igf2/Kit/Ncoa7/Mcm7/Serping1/Glul/Mcm6/Mt1/Atp2a2/E2f1/Pik3r1/Nfix/Chga/Dbi/Stox1/Nrp1/Cd200/Il1r1/Atf3/Dnajb2/Rbpms/Kif22/Upk3bl/Clu/Pld3/Kdm1a/Lrp11/Ypel3/Sel1l/Aurka/Pard3/Rrm1/Dpp4/Stxbp1/Bcl7a/Edem2/Atp2a3/Hdac6/Agap3/Ptprn/Kcnma1/Ffar4/Chid1/Pdk2/Klf10/Egr1/Clspn/Herpud1/Cd9/Nucks1/Kdm6b/Vim/Ins2/Dnajc3/Anxa5/Arg1/Hmgcr/Bcl2/Mapk15/Ghrl/Fgf12/Cyba/Ptprf/Man1c1/Pdgfa/Wipi1/Actb/Creb3l2/Nrep/Cdkn3/Mad2l2/Plk2/Scn3a/Abca1/Prmt2/Wfdc2"
"GO:0051259","GO:0051259","protein complex oligomerization",12,0.268783843609881,1.04135451613108,0.422577422577423,0.963042854365517,0.919114583815511,541,"tags=75%, list=61%, signal=30%","Mapt/Kcnb2/Gria2/Kctd8/Vasp/Rrm1/Kcnc3/Tgm2/Peg10"
"GO:0051100","GO:0051100","negative regulation of binding",20,0.2342185309139,1.03968406040396,0.433566433566434,0.963042854365517,0.919114583815511,619,"tags=85%, list=69%, signal=27%","Nfib/Hmga2/Pim2/Rock1/Ppp3ca/Id2/Atp2a2/E2f1/Dnajb2/Kdm1a/Aurka/Atp2a3/Lrpap1/Ptprf/Actb/Mad2l2/Plk2"
"GO:0006082","GO:0006082","organic acid metabolic process",58,0.184941686470461,1.03944480675652,0.411588411588412,0.963042854365517,0.919114583815511,590,"tags=71%, list=66%, signal=26%","Ank/Pam/Ghr/Gstz1/Glud1/Papss2/Cbfa2t3/Mlxipl/Nudt19/Atp8b1/Gars/Zbtb20/Gck/Errfi1/Sult2b1/Hadh/Cacna1a/Prox1/Fmo2/Pdk3/Gfpt1/Hagh/Kit/Glul/Aacs/Cpt2/Dbi/Sox9/Hpgd/Acly/Ids/Nudt7/Ddc/Pdk2/Akr1cl/Acadsb/Ldha/Ins2/Prodh2/Arg1/Acsl1"
"GO:0007600","GO:0007600","sensory perception",26,0.216855631107503,1.03816711481022,0.41958041958042,0.963042854365517,0.919114583815511,107,"tags=27%, list=12%, signal=24%","Gnas/Dcdc2a/Pde1c/Nav2/Atp8b1/Chd7/Cryba2"
