"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0050790","GO:0050790","regulation of catalytic activity",111,0.288911341557648,1.10544845647873,0.213786213786214,0.503403944298513,0.424065593058363,489,"tags=59%, list=53%, signal=31%","Ins2/Gnas/Gch1/Ambp/Birc5/Ccnd2/Marcks/Cdc20/Cd200/Ccnb2/Parm1/Dusp10/Rock1/Tpx2/Mapt/Cenpe/Rap1gap2/Ezh2/Cdh1/Ghr/Slc39a10/Hmga2/Serpini1/Camk2b/Errfi1/Pkib/Dock11/Dab1/Vdr/Serinc2/St18/Gnao1/Agap3/Clspn/Igf2/Kit/Galr1/Pclo/Mtch1/Fgfr2/Tbc1d9/Lrp8/Notch2/Acvr1c/Stox1/Tbc1d8/Bcl2/Igf1r/Ptprn2/Arl6ip1/Mapre3/Gpc3/Prox1/Serping1/Pik3r1/Rasgrp3/Chn2/Rfc2/Por/Ccnjl/Fgd6/Pik3r3/Epha3/Stmn1/Ccnb1"
"GO:0006950","GO:0006950","response to stress",197,0.275533192220232,1.08303090705967,0.216783216783217,0.503403944298513,0.424065593058363,432,"tags=50%, list=47%, signal=34%","Ghrl/Ins2/Gnas/Isl1/Gch1/Cotl1/Ptn/Ambp/Pdx1/Marcks/Cdk1/Anxa2/Arg1/Top2a/Cdc14b/Smc4/Lig1/Dek/Cd200/Tpm1/Foxa3/Upk3bl/Cat/Sytl4/Pdk3/Ppp3ca/Smc2/Dusp10/Trim35/Cbfa2t3/Papss2/Mcm6/Lmnb1/Wfdc15b/Ece1/Lmna/Mapt/Wnk3/Aurka/Zfp36l1/Mcm7/Syt7/Ezh2/Sulf2/Hmga2/Dst/Kif22/Errfi1/Ncam1/Nrp1/Atp2a2/Sel1l/Rfwd3/E2f1/Stxbp1/St3gal4/Nfib/Foxo1/Slc7a2/Agap3/Ncoa7/Clspn/Rbms3/Dpp4/Igf2/Pard3/Kit/Map3k15/Rab27a/Hipk2/Lrp8/Notch2/Cdk6/Gck/Rcan2/Stox1/Tcf7l2/Bcl2/Igf1r/Grin2c/Nfix/Eya2/Il1r1/Fmn2/Cacna1a/Ffar4/Atox1/Nucks1/Tipin/Serping1/Ptprn/Rrm1/Wipi1/Pik3r1/Cdkn3/Sesn3/Mia3/Pacrg/Fgf12"
"GO:0048731","GO:0048731","system development",313,0.270122576203183,1.07720063777619,0.216783216783217,0.503403944298513,0.424065593058363,521,"tags=59%, list=56%, signal=39%","Ghrl/Nnat/Gnas/Isl1/Dlk1/Cpe/Cryba2/Pcsk2/Meis2/Map1b/Tubb3/Ptn/Pax4/Emb/Pdx1/Ccnd2/Marcks/Anxa4/Cdk1/Anxa2/Dbn1/Cdc20/Smarca1/Gfra3/Adamts1/Tpm1/Cenpf/Idh2/Pax6/Foxa3/Ccnb2/Cat/Bicc1/Cplx2/Pak3/Abcc8/Ppp3ca/Dll3/Dusp10/Ush1c/Papss2/Mki67/Rock1/Ece1/Etv1/Lmna/Auts2/Racgap1/Mapt/Col18a1/Aurka/Prom1/Actn4/Zfp36l1/Tmem163/Rap1gap2/Dcdc2a/Casz1/Cmtm8/Chd7/Ezh2/Fndc3a/Hpgd/Cdh1/Frzb/Sulf2/Hells/Pcyt1b/Hmga2/Serpini1/Lamb1/Camk2b/Dst/Errfi1/Ncam1/Nrp1/Dab1/Vdr/E2f1/Sez6l2/Stxbp1/Celf4/Mal2/Grin3a/Nfib/Elavl4/Foxo1/Smoc1/Basp1/Gas2/Igf2/Miat/Ahi1/Pard3/Flrt2/Mdm1/Cbfa2t2/Kit/Col27a1/Myt1/Sox5/Rfx6/Rbfox3/Pclo/Igsf21/Fgfr2/Lamc1/Hipk2/Mboat1/Gipr/Lrp8/Notch2/Cdk6/Acvr1c/Tcf7l2/Bcl2/Igf1r/Clmn/Adgrg6/Nfix/Dner/Snap25/Sez6l/Lmx1b/Dpysl5/Gabrb3/Phactr1/Shank2/Cdh2/Myt1l/Nfasc/Il1r1/Unc5c/Megf11/Cacna1a/Sdk1/Tmem108/Irx2/Fhl2/Gpc3/Prox1/Ptprn/Prdm16/Arid5b/Nde1/Atp8b1/Pik3r1/Zfhx3/Mia3/Pacsin1/Tmem65/Tgfbr1/Fndc3b/Tenm3/Adamts16/Sulf1/Lrrtm3/Anpep/Por/Igsf3/Hdac6/Scin/Nr2f6/Hnf1b/Pik3r3/Pappa2/Epha3/Adgrb3/Stmn1/Ccnb1/Amotl2/Alcam/Tspan12/Aacs/Ttll7/Bmp1/St8sia2/Hs6st1/Sema3c/Mgll/Tgfb2/Lama5/Rps6ka2/Tshz3"
"GO:0051249","GO:0051249","regulation of lymphocyte activation",19,0.370793106460042,1.17675985335546,0.218781218781219,0.504906576676912,0.42533140493352,334,"tags=47%, list=36%, signal=31%","Arg1/Ppp3ca/Dusp10/Zfp36l1/Slc39a10/Adk/Dpp4/Igf2/Bcl2"
"GO:0048762","GO:0048762","mesenchymal cell differentiation",25,0.354118243553573,1.16844485072032,0.21978021978022,0.505599329128741,0.425914976998568,517,"tags=72%, list=56%, signal=33%","Isl1/Pax6/Rock1/Ezh2/Frzb/Slc39a10/Hmga2/Ncam1/Nrp1/Fgfr2/Tcf7l2/Bcl2/Cdh2/Tgfbr1/Epha3/Sema3c/Tgfb2/Lama5"
"GO:0065008","GO:0065008","regulation of biological quality",231,0.274404020756864,1.08481303572816,0.21978021978022,0.505599329128741,0.425914976998568,400,"tags=48%, list=43%, signal=37%","Ghrl/Ins2/Nnat/Gnas/Isl1/Hmgn3/Cpe/Rap1b/Pcsk2/Gch1/Cotl1/Glud1/Map1b/Ptn/Birc5/Pdx1/Marcks/Anxa2/Dbn1/Cdc20/Tmsb15l/Tpm1/Pim2/Cnot6l/Rph3al/Sytl4/Cplx2/Pak3/Abcc8/Ppp3ca/Ush1c/Papss2/Rock1/Pcsk1/G6pc2/Ece1/Lmna/Scg5/Slc30a8/Mapt/Slc2a2/Wnk3/Cenpe/Aurka/Zfp36l1/Rap1gap2/Syt7/Dcdc2a/Rab3b/Chd7/Cdh1/Slc2a5/Ghr/Cacna2d1/Hmga2/Camk2b/Baiap3/Nrp1/Slc16a10/Atp2a2/Vdr/Akr1cl/E2f1/Ica1/Stxbp1/Celf4/Cdc42ep1/Grin3a/St3gal4/Elavl4/Foxo1/Ncald/Gnao1/Gas2/A1cf/Igf2/Flrt2/Kit/Myt1/Rfx6/Galr1/Rab27a/Pclo/Rimbp2/Gipr/Lrp8/Kcnc3/Gck/Acvr1c/Cadps/Stox1/Tcf7l2/Bcl2/Igf1r/Kcnmb2/Grin2c/Snap25/Kcnk16/Gabrb3/Shank2/Eya2/Pex5l/Mctp2/Kcnh8/Cdh2/Ptprn2/Stxbp5l/Cacna1a/Pde1c/Tmem108/Scgn/Ffar4"
"GO:0071241","GO:0071241","cellular response to inorganic substance",14,0.395070018756566,1.2029033410511,0.221778221778222,0.509385852242995,0.42910472985661,364,"tags=43%, list=39%, signal=26%","Syt13/Syt7/Cdh1/Akr1cl/Foxo1/Gabrb3"
"GO:0051347","GO:0051347","positive regulation of transferase activity",47,0.31941645106265,1.14193572193091,0.223776223776224,0.513160373699201,0.432284372562961,335,"tags=47%, list=36%, signal=32%","Ins2/Ccnd2/Marcks/Cdc20/Cd200/Parm1/Tpx2/Cenpe/Ezh2/Ghr/Hmga2/Pkib/Dab1/Serinc2/Clspn/Igf2/Kit/Fgfr2/Lrp8/Notch2/Stox1/Igf1r"
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport",14,0.393155429500711,1.19707382804514,0.224775224775225,0.514635680774921,0.433527165705713,468,"tags=71%, list=50%, signal=36%","Map1b/Mapt/Actn4/Dst/Kifc1/Ap3b2/Tmem108/Nde1/Rab27b/Hdac6"
"GO:0051098","GO:0051098","regulation of binding",37,0.327782124006724,1.13810063013529,0.226773226773227,0.518389982844959,0.436689775677054,255,"tags=43%, list=27%, signal=33%","Ins2/Isl1/Pdx1/Anxa2/Runx1t1/Pim2/Pax6/Ppp3ca/Rock1/Aurka/Wapl/Hmga2/Spon1/Atp2a2/E2f1/Nfib"
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation",16,0.382733638859586,1.1872036784392,0.227772227772228,0.519852387360274,0.437921699751353,470,"tags=69%, list=51%, signal=35%","Gnas/Dlk1/Meis2/Ppp3ca/Zfp36l1/Tmem178/Notch2/Cdk6/Prdm16/Pik3r1/Scin"
"GO:0051348","GO:0051348","negative regulation of transferase activity",10,0.416997704886366,1.20012638860354,0.230769230769231,0.520940837633505,0.438838606175826,220,"tags=40%, list=24%, signal=31%","Dusp10/Mapt/Errfi1/Pkib"
"GO:0099111","GO:0099111","microtubule-based transport",14,0.39264476819067,1.1955189740526,0.228771228771229,0.520940837633505,0.438838606175826,468,"tags=71%, list=50%, signal=36%","Map1b/Mapt/Dst/Kifc1/Ap3b2/Dnah9/Tmem108/Nde1/Rab27b/Hdac6"
"GO:0048638","GO:0048638","regulation of developmental growth",42,0.323312208167063,1.14250458717401,0.230769230769231,0.520940837633505,0.438838606175826,335,"tags=48%, list=36%, signal=32%","Gnas/H19/Map1b/Ccnd2/Cdk1/Dbn1/Dusp10/Mapt/Chd7/Wwc1/Cdh1/Ghr/Hmga2/Ncam1/Nrp1/Igf2/Fgfr2/Tcf7l2/Bcl2/Igf1r"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",45,0.319738119840296,1.13731784779224,0.22977022977023,0.520940837633505,0.438838606175826,335,"tags=47%, list=36%, signal=31%","Ins2/Map1b/Ptn/Marcks/Dbn1/Adamts1/Pak3/Auts2/Mapt/Ezh2/Serpini1/Camk2b/Dock11/Nrp1/Cdc42ep1/Elavl4/Ahi1/Cbfa2t2/Kit/Lrp8/Igf1r"
"GO:0006468","GO:0006468","protein phosphorylation",107,0.287107701425302,1.09649352523173,0.22977022977023,0.520940837633505,0.438838606175826,335,"tags=43%, list=36%, signal=31%","Ins2/Gnas/Isl1/Birc5/Ccnd2/Marcks/Cdk1/Anxa2/Cdca8/Pim2/Pax6/Ccnb2/Pdk3/Pak3/Dusp10/Rock1/Tpx2/Wnk3/Cenpe/Aurka/Ezh2/Incenp/Ghr/Hmga2/Camk2b/Mlxipl/Errfi1/Pkib/Nrp1/Dab1/Nek6/Clspn/Igf2/Pard3/Kit/Map3k15/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6/Cnksr3/Acvr1c/Stox1/Bcl2/Igf1r"
"GO:0048856","GO:0048856","anatomical structure development",390,0.268063556891493,1.07517361204576,0.230769230769231,0.520940837633505,0.438838606175826,528,"tags=59%, list=57%, signal=44%","Ghrl/Ins2/Nnat/Gnas/Isl1/Dlk1/Cpe/Cryba2/H19/Pcsk2/Meis2/Peg10/Map1b/Tubb3/Ptn/Cks2/Birc5/Pax4/Emb/Pdx1/Ccnd2/Marcks/Anxa4/Cdk1/Anxa2/Dbn1/Cdc20/Top2a/Sult2b1/Gmnn/Smarca1/Gfra3/Adamts1/Tpm1/Cenpf/Idh2/Pax6/Foxa3/Ccnb2/Cat/Bicc1/Cplx2/Pak3/Abcc8/Ppp3ca/Ptbp3/Dll3/Dusp10/Cbfa2t3/Ush1c/Papss2/Mki67/Rock1/Ece1/Ank/Etv1/Lmna/Auts2/Nasp/Racgap1/Mapt/Tshz1/Cenpe/Col18a1/Aurka/Prom1/Csrp1/Actn4/Zfp36l1/Tmem163/Rap1gap2/Dcdc2a/Casz1/Cmtm8/Chd7/Ezh2/Fndc3a/Hpgd/Cdh1/Rai2/Frzb/Sulf2/Slc39a10/Hells/Pcyt1b/Hmga2/Serpini1/Lamb1/Camk2b/Dst/Errfi1/Ncam1/Dock11/Fstl1/Baiap3/Nrp1/Dab1/Atp2a2/Vdr/E2f1/Sez6l2/Stxbp1/Celf4/Ocrl/Mal2/Tcp11/Cdc42ep1/Grin3a/Nfib/Elavl4/Foxo1/Smoc1/Syne1/Basp1/Gas2/A1cf/Dpp4/Igf2/Miat/Ahi1/Pard3/Flrt2/Mdm1/Cbfa2t2/Kit/Col27a1/Myt1/Sox5/Rfx6/Rbfox3/Pclo/Tmem178/Igsf21/Fgfr2/Lamc1/Hipk2/Mboat1/Gipr/Lrp8/Notch2/Cdk6/Acvr1c/Stox1/Tcf7l2/Bcl2/Igf1r/Clmn/Ap1s2/Adgrg6/Nfix/Dner/Snap25/Sez6l/Lmx1b/Dpysl5/Gabrb3/Phactr1/Shank2/Eya2/Mctp2/Cdh2/Myt1l/Nfasc/Il1r1/Unc5c/Fmn2/Megf11/Cacna1a/Sdk1/Tmem108/Irx2/Zdbf2/Fhl2/Gpc3/Prox1/Ptprn/Prdm16/Arid5b/Nde1/Atp8b1/Pik3r1/Zfhx3/Mia3/Pacsin1/Tmem65/Pacrg/Tgfbr1/Fndc3b/Tenm3/Tspear/Adamts16/Sulf1/Lrrtm3/Anpep/Fam3c/Atf3/Por/Igsf3/Hdac6/Scin/Nr2f6/Hnf1b/Pik3r3/Pappa2/Epha3/Adgrb3/Stmn1/Ccnb1/Amotl2/Alcam/Cmtm7/Nr5a2/Zfp516/Tspan12/Aacs/Ttll7/Bmp1/St8sia2/Hs6st1/Sema3c/Elf5/Mgll/Pip4k2a/Tgfb2/Lama5/Scn9a/Rps6ka2/Tshz3/Ntn4/Krt7/Krt19"
"GO:0031323","GO:0031323","regulation of cellular metabolic process",316,0.268786876017996,1.07234210781203,0.230769230769231,0.520940837633505,0.438838606175826,427,"tags=49%, list=46%, signal=40%","Ghrl/Ins2/Gnas/Isl1/Hmgn3/Dlk1/Maged2/H19/Gch1/Meis2/Ppp1r14a/Cks2/Birc5/Pax4/Pdx1/Ccnd2/Marcks/Anxa4/Cdk1/Anxa2/Runx1t1/Arg1/Top2a/Gmnn/Smarca1/Tyms/Zbtb20/Dek/Cd200/Celf3/Gspt1/Cenpf/Cdca8/Pim2/Pax6/Foxa3/Ccnb2/Cnot6l/Cat/Grb10/Pam/Pdk3/Tox3/Pak3/Abcc8/Ppp3ca/Ptbp3/Parm1/Litaf/Dusp10/Cbfa2t3/Rock1/Lmnb1/Drap1/Etv1/Lmna/Auts2/Tpx2/Mapt/Tshz1/Wnk3/Cenpe/Aurka/Actn4/Zfp36l1/Wapl/Mcm7/Casz1/Chd7/Ezh2/Wwc1/Incenp/Cdh1/Ppp1r14c/Sulf2/Tecpr1/Ghr/Slc39a10/Hells/Hmga2/Spon1/Mlxipl/Atad2/Errfi1/Elp4/Pkib/Nrp1/Cenpk/Dab1/Vdr/Akr1cl/E2f1/Maob/Celf4/St18/Fmo2/Nfib/Elavl4/Foxo1/Ehf/Basp1/Ncoa7/Clspn/Rbms3/A1cf/Igf2/Ahi1/Pard3/Cbfa2t2/Kit/Myt1/Sox5/Rfx6/Galr1/Rab27a/Rbfox3/Pou6f2/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6/Cnksr3/Gck/Stox1/Tcf7l2/Bcl2/Igf1r/Nfix/Lmx1b/Phactr1/Setbp1/Eya2/Myt1l/Il1r1/Fmn2/Cacna1a/Irx2/Ffar4/Zdbf2/Nucks1/Fhl2/Rcor2/Mapre3/Tipin/Kirrel2/Prox1/Ptprn/Prdm16/Arid5b/Atp8b1/Wipi1/Pik3r1/Zfhx3/Sesn3"
"GO:0035150","GO:0035150","regulation of tube size",13,0.396147861614726,1.19113072562436,0.232767232767233,0.522192536146024,0.439893032304293,133,"tags=31%, list=14%, signal=27%","Ins2/Gch1/Rock1/Ece1"
"GO:0035296","GO:0035296","regulation of tube diameter",13,0.396147861614726,1.19113072562436,0.232767232767233,0.522192536146024,0.439893032304293,133,"tags=31%, list=14%, signal=27%","Ins2/Gch1/Rock1/Ece1"
"GO:0097746","GO:0097746","blood vessel diameter maintenance",13,0.396147861614726,1.19113072562436,0.232767232767233,0.522192536146024,0.439893032304293,133,"tags=31%, list=14%, signal=27%","Ins2/Gch1/Rock1/Ece1"
"GO:0022411","GO:0022411","cellular component disassembly",33,0.330749563661344,1.13377101499645,0.231768231768232,0.522192536146024,0.439893032304293,516,"tags=70%, list=56%, signal=32%","Map1b/Cdk1/Top2a/Gspt1/Tpm1/Abcc8/Tpx2/Aurka/Tecpr1/Atp2a2/Dpp4/Lamc1/Acvr1c/Igf1r/Wipi1/Pik3r1/Tgfbr1/Hdac6/Scin/Adgrb3/Stmn1/Ckap2/Tgfb2"
"GO:0061351","GO:0061351","neural precursor cell proliferation",28,0.342043541258811,1.14681671753003,0.233766233766234,0.523621888946966,0.441097113738469,433,"tags=57%, list=47%, signal=31%","Ptn/Dbn1/Smarca1/Pax6/Racgap1/Hmga2/Nfib/Foxo1/Sox5/Fgfr2/Notch2/Nfix/Cdh2/Prox1/Nde1/Shcbp1"
"GO:0045685","GO:0045685","regulation of glial cell differentiation",15,0.386383976567222,1.18653403199261,0.235764235764236,0.526261756676503,0.443320928404605,231,"tags=40%, list=25%, signal=31%","Ptn/Dll3/Dusp10/Casz1/Hmga2/Dab1"
"GO:0031400","GO:0031400","negative regulation of protein modification process",20,0.36123393657761,1.15649824710591,0.235764235764236,0.526261756676503,0.443320928404605,322,"tags=50%, list=35%, signal=33%","Pax6/Dusp10/Rock1/Mapt/Mlxipl/Errfi1/Pkib/Ncoa7/Pard3/Cnksr3"
"GO:0051130","GO:0051130","positive regulation of cellular component organization",102,0.289553905549224,1.10137924938655,0.236763236763237,0.526261756676503,0.443320928404605,299,"tags=40%, list=32%, signal=31%","Ghrl/Ins2/Map1b/Ptn/Marcks/Cdk1/Anxa2/Dbn1/Cdc20/Smc4/Adamts1/Tpm1/Cnot6l/Pak3/Abcc8/Ppp3ca/Smc2/Rock1/Nusap1/Auts2/Mapt/Cenpe/Aurka/Actn4/Syt7/Ezh2/Serpini1/Camk2b/Pkib/Dock11/Nrp1/Cdc42ep1/Elavl4/Igf2/Ahi1/Pard3/Flrt2/Cbfa2t2/Kit/Rab27a/Rimbp2"
"GO:0051128","GO:0051128","regulation of cellular component organization",206,0.273221927321405,1.07674459950478,0.236763236763237,0.526261756676503,0.443320928404605,314,"tags=40%, list=34%, signal=34%","Ghrl/Ins2/Isl1/Igfbpl1/Cotl1/Map1b/Ptn/Birc5/Marcks/Cdk1/Anxa2/Dbn1/Cdc20/Spc24/Top2a/Tmsb15l/Smc4/Spc25/Adamts1/Gspt1/Tpm1/Cdca8/Pax6/Cnot6l/Sytl4/Pam/Cplx2/Pak3/Abcc8/Ppp3ca/Smc2/Ush1c/Mki67/Rock1/Nusap1/Lmna/Auts2/Tpx2/Mapt/Gnai1/Cenpe/Aurka/Actn4/Wapl/Rap1gap2/Syt7/Dcdc2a/Ezh2/Incenp/Cdh1/Gng4/Frzb/Tecpr1/Serpini1/Lamb1/Camk2b/Pkib/Ncam1/Dock11/Nrp1/Dab1/Nek6/Ica1/Stxbp1/Cdc42ep1/Elavl4/Syne1/Dpp4/Igf2/Ahi1/Pard3/Flrt2/Kifc1/Mdm1/Cbfa2t2/Kit/Rab27a/Rimbp2/Fgfr2/Lamc1/Mboat1/Lrp8"
"GO:1901576","GO:1901576","organic substance biosynthetic process",335,0.267180546294372,1.06903510593212,0.236763236763237,0.526261756676503,0.443320928404605,335,"tags=41%, list=36%, signal=41%","Ghrl/Ins2/Gnas/Isl1/Hmgn3/Dlk1/Cpe/Maged2/H19/Pcsk2/Gch1/Meis2/Tecr/Cks2/Immp1l/Ambp/Birc5/Pax4/Pdx1/Anxa4/Gars/Cdk1/Anxa2/Runx1t1/Acly/Arg1/Top2a/Rpn2/Gmnn/Smarca1/Tyms/Zbtb20/Lig1/Dek/Cd200/Celf3/Gspt1/Cenpf/Pim2/Idh2/Pax6/Foxa3/Cnot6l/Cat/Grb10/Pam/Pdk3/Tox3/Mboat4/Pak3/Abcc8/Ppp3ca/Ptbp3/Parm1/Litaf/Cbfa2t3/Papss2/Rock1/Pcsk1/Lmnb1/G6pc2/Ece1/Drap1/Ank/Etv1/Lmna/Auts2/Scg5/Slc30a8/Mapt/St3gal6/Tshz1/Aurka/Dtymk/Actn4/Zfp36l1/Casz1/Chd7/Ezh2/Wwc1/Cdh1/Prim1/Sulf2/Hells/Pcyt1b/Hmga2/Ddc/Adk/Spon1/Mlxipl/Atad2/Errfi1/Akap17b/Elp4/Pkib/Acsl1/Cenpk/Vdr/Akr1cl/E2f1/Celf4/St18/St3gal4/Nfib/Elavl4/Foxo1/Ehf/Tspan5/Basp1/Ncoa7/Rbms3/A1cf/Igf2/Ahi1/Cbfa2t2/Kit/Myt1/Sox5/Rfx6/Galr1/Rab27a/Rbfox3/Pou6f2/Fgfr2/Lamc1/Hipk2/Mboat1/Lrp8/Notch2/Cdk6/Gck/Galnt18/Stox1/Tcf7l2/Bcl2/Igf1r"
"GO:2000026","GO:2000026","regulation of multicellular organismal development",130,0.281686044579039,1.08689620882543,0.237762237762238,0.527671714788279,0.44450867182543,318,"tags=42%, list=34%, signal=32%","Ghrl/Gnas/Isl1/Dlk1/Meis2/Map1b/Ptn/Pax4/Ccnd2/Marcks/Cdk1/Anxa2/Dbn1/Sult2b1/Adamts1/Idh2/Pax6/Foxa3/Pak3/Abcc8/Ppp3ca/Dll3/Dusp10/Rock1/Ank/Racgap1/Mapt/Prom1/Zfp36l1/Casz1/Chd7/Ezh2/Cdh1/Frzb/Hmga2/Camk2b/Errfi1/Ncam1/Nrp1/Dab1/Vdr/E2f1/Igf2/Ahi1/Pard3/Flrt2/Kit/Sox5/Tmem178/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6"
"GO:0051247","GO:0051247","positive regulation of protein metabolic process",89,0.291944029185819,1.10078788438356,0.23976023976024,0.529668804477965,0.44619101268358,334,"tags=43%, list=36%, signal=30%","Ins2/Gnas/Isl1/Birc5/Ccnd2/Marcks/Anxa2/Cdc20/Dek/Cdca8/Cbfa2t3/Auts2/Tpx2/Wnk3/Cenpe/Aurka/Ezh2/Incenp/Ghr/Slc39a10/Hmga2/Spon1/Nrp1/Dab1/St18/Foxo1/Clspn/Rbms3/Igf2/Kit/Mtch1/Hipk2/Lrp8/Notch2/Acvr1c/Stox1/Tcf7l2/Bcl2"
"GO:0043933","GO:0043933","protein-containing complex organization",122,0.283127437245585,1.09178151225759,0.23976023976024,0.529668804477965,0.44619101268358,497,"tags=57%, list=54%, signal=30%","Gnas/Isl1/Hmgn3/H19/Gch1/Cotl1/Peg10/Map1b/Cdk1/Dbn1/Tmsb15l/Gmnn/Smarca1/Dek/Celf3/Gspt1/Tpm1/Pax6/Foxa3/Pak3/Ush1c/Mki67/Lmnb1/Lmna/Nasp/Tpx2/Mapt/Cenpe/Chd7/Ezh2/Tecpr1/Hells/Hmga2/Ncam1/Cenpk/Cenph/Atp2a2/Ica1/Stxbp1/Celf4/Cdc42ep1/Ndc1/Lamc1/Kcnb2/Gria2/Kcnc3/Acvr1c/Cadps/Igf1r/Snap25/Kctd8/Eya2/Zdbf2/Nucks1/Mapre3/Rrm1/Prdm16/Stxbp6/Nde1/Uhrf1/Cdt1/Hat1/Hdac6/Scin/Hnf1b/Stmn1/Ccnb1/Tk1/Cenpw"
"GO:0019222","GO:0019222","regulation of metabolic process",346,0.267358541227022,1.07027988296361,0.23976023976024,0.529668804477965,0.44619101268358,481,"tags=54%, list=52%, signal=42%","Ghrl/Ins2/Gnas/Isl1/Hmgn3/Dlk1/Maged2/H19/Gch1/Meis2/Ppp1r14a/Cks2/Ambp/Birc5/Pax4/Pdx1/Ccnd2/Marcks/Anxa4/Cdk1/Anxa2/Runx1t1/Cdc20/Arg1/Top2a/Gmnn/Smarca1/Tyms/Zbtb20/Dek/Cd200/Celf3/Gspt1/Cenpf/Cdca8/Pim2/Pax6/Foxa3/Ccnb2/Cnot6l/Cat/Grb10/Pam/Pdk3/Tox3/Pak3/Abcc8/Ppp3ca/Ptbp3/Parm1/Litaf/Dusp10/Cbfa2t3/Rock1/Lmnb1/Ece1/Drap1/Etv1/Lmna/Auts2/Tpx2/Mapt/Tshz1/Wnk3/Cenpe/Aurka/Actn4/Zfp36l1/Wapl/Mcm7/Casz1/Chd7/Ezh2/Hpgd/Wwc1/Incenp/Cdh1/Ppp1r14c/Sulf2/Tecpr1/Ghr/Slc39a10/Hells/Hmga2/Serpini1/Spon1/Mlxipl/Atad2/Errfi1/Elp4/Pkib/Acsl1/Nrp1/Cenpk/Dab1/Vdr/Akr1cl/E2f1/Maob/Celf4/St18/Fmo2/Nfib/Elavl4/Foxo1/Ehf/Basp1/Ncoa7/Clspn/Rbms3/A1cf/Igf2/Ahi1/Pard3/Cbfa2t2/Kit/Myt1/Sox5/Rfx6/Galr1/Rab27a/Rbfox3/Mtch1/Pou6f2/Fgfr2/Hipk2/Lrp8/Notch2/Cdk6/Gria2/Cnksr3/Gck/Acvr1c/Stox1/Tcf7l2/Bcl2/Igf1r/Grin2c/Nfix/Lmx1b/Phactr1/Setbp1/Eya2/Myt1l/Il1r1/Fmn2/Cacna1a/Arl6ip1/Irx2/Ffar4/Zdbf2/Nucks1/Fhl2/Rcor2/Mapre3/Tipin/Kirrel2/Gpc3/Prox1/Serping1/Ptprn/Desi1/Prdm16/Arid5b/Atp8b1/Wipi1/Pik3r1/Zfhx3/Sesn3/Tgfbr1/Tcf20/Sulf1/Lrrtm3/Ksr2/Rfc2/Uhrf1/Atf3/Por/Cdt1/Hat1/Hdac6/Ccnjl/Nr2f6/Trp53cor1/Mamld1/Hnf1b/Pik3r3"
"GO:0048771","GO:0048771","tissue remodeling",16,0.378511901004942,1.17410824547602,0.240759240759241,0.531064971613752,0.447367138637999,234,"tags=44%, list=25%, signal=33%","Dlk1/Ptn/Ppp3ca/Rock1/Syt7/Chd7/Vdr"
"GO:0040029","GO:0040029","epigenetic regulation of gene expression",16,0.378126778043331,1.17291363034358,0.241758241758242,0.532456888621272,0.448539684300319,201,"tags=44%, list=22%, signal=35%","Gnas/H19/Lmnb1/Lmna/Ezh2/Hells/Hmga2"
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",10,0.414022364978227,1.19156331044512,0.242757242757243,0.533034492063324,0.449026255271763,487,"tags=80%, list=52%, signal=38%","Gnas/Tcp11/Galr1/Gipr/Pde10a/Adgrg6/Adgrb3/Chga"
"GO:0016051","GO:0016051","carbohydrate biosynthetic process",19,0.36679619362346,1.16407513381373,0.242757242757243,0.533034492063324,0.449026255271763,480,"tags=63%, list=52%, signal=31%","Ins2/Grb10/G6pc2/St3gal4/Foxo1/Igf2/Gck/Tcf7l2/St6galnac5/Ndst4/Atf3/Chst8"
"GO:0030534","GO:0030534","adult behavior",18,0.371104303909897,1.17294443115871,0.243756243756244,0.53360860017441,0.449509881789522,432,"tags=67%, list=47%, signal=36%","Ghrl/Ccnd2/Mapt/Chd7/Dab1/Sez6l2/Hipk2/Sez6l/Shank2/Cacna1a/Sdk1/Fgf12"
"GO:0007219","GO:0007219","Notch signaling pathway",21,0.35522195763149,1.14753997450808,0.243756243756244,0.53360860017441,0.449509881789522,351,"tags=57%, list=38%, signal=36%","Dlk1/Anxa4/Dll3/Sel1l/Tspan5/Gas2/Cbfa2t2/Kit/Notch2/Cdk6/Rcan2/Dner"
"GO:0051146","GO:0051146","striated muscle cell differentiation",24,0.350864871994833,1.14858473274925,0.244755244755245,0.534179244586484,0.449990590500236,538,"tags=75%, list=58%, signal=32%","Ins2/Isl1/Ccnd2/Tpm1/Ppp3ca/Lmna/Csrp1/Ezh2/Igf2/Bcl2/Dner/Cdh2/Fhl2/Prox1/Hdac6/Adgrb3/Krt19/Cxadr"
