,gene_name,total_highly_variable,total_velocity_genes,total_lik,317s1_highly_variable,317s1_velocity_genes,317s1_lik,317s2_highly_variable,317s2_velocity_genes,317s2_lik,320s1_highly_variable,320s1_velocity_genes,320s1_lik,320s2_highly_variable,320s2_velocity_genes,320s2_lik,323s1_highly_variable,323s1_velocity_genes,323s1_lik,323s2_highly_variable,323s2_velocity_genes,323s2_lik,326s1_highly_variable,326s1_velocity_genes,326s1_lik,326s2_highly_variable,326s2_velocity_genes,326s2_lik,329s1_highly_variable,329s1_velocity_genes,329s1_lik,329s2_highly_variable,329s2_velocity_genes,329s2_lik,overdisp_S,overdisp_U,nonzero_S,nonzero_U
1731,Klhdc8b,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,0.92965683849312,0.892649154762544,0.3988095238095238,0.03138528138528139
1732,Klhl13,True,True,0.23823243346608802,True,True,0.18933289967933495,True,True,0.20123535473541324,True,True,0.1927341533448777,True,True,0.2039571056527388,True,True,0.1971156071920492,True,True,0.21328476563246357,True,True,0.21318739376428536,True,True,0.19643082026047984,True,True,0.1894407304779696,True,True,0.21491474611047834,0.411602325005792,0.114722547754186,0.11201298701298702,0.05708874458874459
1733,Klhl2,,,,,,,,,,,,,True,False,,,,,True,False,,True,False,,,,,True,False,,,,,2.41859280280987,0.88622946616095,0.08522727272727273,0.11661255411255411
1734,Klhl24,True,True,0.301340185360776,True,True,0.22577985589887764,True,False,,True,True,0.22289418047567927,True,True,0.2265899248126365,True,True,0.21478604014490726,True,False,,True,False,,True,True,0.2260915255733563,True,False,,True,True,0.22547627713032625,1.42071180021871,1.43742345960647,0.15097402597402598,0.15990259740259744
1735,Klhl26,True,False,,True,False,,,,,,,,True,False,,,,,True,False,,True,False,,,,,True,False,,,,,2.0391843505143,3.7570568132252,0.0762987012987013,0.13392857142857142
1736,Klhl32,True,True,0.39942619326254986,True,True,0.27055115086120257,True,True,0.2567749909417013,True,True,0.23863655231651307,True,True,0.25880672515118,True,True,0.28734477036940154,True,True,0.26234652474895764,True,True,0.26161734209899484,True,True,0.25710832383223886,True,True,0.2767228209554617,True,True,0.272188616905348,0.512686650382885,0.384364761108019,0.1387987012987013,0.24945887445887444
1737,Klhl7,True,True,0.4269880656692174,True,True,0.3481159391999115,True,True,0.3185962246102608,True,True,0.3301445591447422,True,True,0.32377974674627774,True,True,0.3221907866712457,True,True,0.3136946606257521,True,True,0.3605780553133769,True,True,0.3557752624666011,True,True,0.3309904817812903,True,True,0.33593621210843794,2.32060615945059,1.11553309526348,0.43777056277056275,0.3806818181818181
1738,Kmt2a,True,True,0.279674847065784,True,True,0.23263585765283054,,,,,,,True,False,,,,,True,False,,True,False,,,,,True,True,0.23008846357609505,,,,6.40448171528976,1.38802722057152,0.3379329004329005,0.17072510822510822
1739,Kmt2c,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,4.91279383086752,3.39604472539416,0.27002164502164505,0.27056277056277056
1740,Kmt2e,,,,,,,,,,True,False,,,,,,,,,,,True,False,,,,,,,,,,,8.38250303645254,2.44851777075324,0.5963203463203463,0.26623376623376627
1741,Kpna2,True,True,0.271456965283989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140181280116571,inf,0.08820346320346321,0.005140692640692641
1742,Kpna3,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28134757136252,1.14995588872754,0.17343073593073594,0.11634199134199134
1743,Kptn,True,False,,True,False,,True,False,,,,,,,,,,,,,,,,,True,False,,,,,,,,6.32823245300284,0.887488374633132,0.1490800865800866,0.061147186147186144
1744,Kremen1,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,4.63702175143047,1.09093507622536,0.0579004329004329,0.0946969696969697
1745,Krt18,True,False,0.45743962886650885,True,False,0.3091438236726533,True,True,0.3129889514781847,True,False,0.28022510641934717,True,False,0.2789782030744564,True,False,0.2930572604808623,True,False,0.2812004707001808,True,False,0.28116650096418677,True,True,0.2820255925315447,True,True,0.3056109731431495,True,False,0.24439623086652645,0.903671954214234,0.253455647340701,0.8885281385281385,0.12824675324675325
1746,Krt19,True,True,0.28983553093223113,True,True,0.2216811630906435,True,True,0.1976682088627118,True,True,0.21467429163637147,True,True,0.20513344263435357,True,True,0.21203465614727016,True,True,0.22180656592432468,True,True,0.20203827238157968,True,True,0.19020458996733902,True,True,0.19293601601712151,True,True,0.22686857645305936,0.42649516688868,0.121598973785532,0.46130952380952384,0.05275974025974026
1747,Krt23,True,True,0.17110413901497623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078260559415399,0.0351721544042038,0.05248917748917749,0.004329004329004329
1748,Krt7,True,False,0.29485536707856635,True,False,0.24208882501575907,True,False,0.11502783597047118,True,False,0.213596392323839,True,False,0.2359409394415058,True,False,0.24049391169493453,True,False,0.2040042537501525,True,False,0.17581767338580445,True,False,0.24124508293064018,True,False,0.2422749448628077,True,False,0.22852920010151148,1.8322481688028,0.564530934446487,0.9085497835497834,0.03841991341991342
1749,Krt8,True,True,0.2438895791611622,True,True,0.2654341268097139,True,True,0.25607481802266174,True,True,0.2625163069246731,True,True,0.2373751189954442,True,True,0.18150915867392886,True,True,0.25491888498275106,True,True,0.28789013214590115,True,True,0.2518646040082411,True,True,0.2432892639996507,True,True,0.28273582723318313,2.05315485861947,0.320341084942381,0.9778138528138527,0.2540584415584416
1750,Krtcap2,,,,,,,True,False,0.17008269225438752,,,,True,False,0.18117457886844407,,,,,,,True,False,,True,False,,,,,True,False,,2.52429748217724,inf,0.760551948051948,0.005681818181818182
1751,Ksr2,True,False,0.2831993535162251,True,False,0.24141154085215472,True,False,0.23944807935019807,True,False,0.2634888985356122,True,False,0.2479805155515179,True,False,0.2576683443332314,True,False,0.27667658970378783,True,False,0.26624605482517133,True,False,0.27244716191885865,True,False,,True,False,0.2716085615543702,0.482179900209639,0.513982268122169,0.04680735930735931,0.17613636363636365
1752,Ktn1,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,2.74848297376593,3.99831340681801,0.3298160173160173,0.14069264069264067
1753,Lactb,True,True,0.18491446753206958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69932896812962,3.49268349874328,0.12283549783549784,0.02867965367965368
1754,Lactb2,,,,,,,True,True,0.1915994219822838,,,,,,,,,,,,,,,,,,,,,,,,,1.02442867204139,0.687787883227005,0.12472943722943725,0.06520562770562771
1755,Lama5,,,,True,True,0.2926984175109632,,,,True,True,0.32304130589109864,True,True,0.27633909878293744,True,True,0.28346496891966055,True,True,0.29916693412668527,,,,True,True,0.2874657559905195,True,True,0.3110585531038169,,,,1.14269263441593,1.10428189843104,0.1663961038961039,0.19507575757575757
1756,Lamb1,True,True,0.3120362383229784,True,True,0.250449185128694,True,True,0.2773203089444899,True,True,0.23486721887861306,True,True,0.2345202045323919,True,True,0.26338195576606815,True,True,0.2429042254855717,True,True,0.20884174277884798,True,True,0.23975060674233314,True,True,0.27816617029412044,True,True,0.25064158852675705,0.723712590894897,0.367754631188653,0.27056277056277056,0.08252164502164502
1757,Lamc1,,,,True,True,0.3260223647744935,True,True,0.3220123401799342,True,True,0.3439174120620107,True,True,0.3173020977156782,True,True,0.32911981144837094,True,True,0.3057882594860483,True,True,0.3269427172950809,True,True,0.31397424243065547,True,True,0.2955167544319693,True,True,0.33266187303892686,0.795460942562297,0.571941904094849,0.2632575757575758,0.2242965367965368
1758,Lamp1,,,,True,True,0.2502893048393898,True,True,0.2830593460559693,,,,True,False,0.24552484824320298,,,,True,True,0.27151544494553037,True,False,0.2586367054580225,True,True,0.30928548411202494,True,True,0.28095994563095755,,,,5.49545179078589,0.763325632468034,0.8847402597402597,0.07061688311688312
1759,Lancl1,,,,True,False,,,,,,,,,,,,,,True,False,,,,,True,False,,,,,,,,28.65550174877,0.449294632596453,0.26515151515151514,0.07819264069264069
1760,Laptm4b,,,,True,True,0.23167908939834816,True,True,0.21788092761926892,True,True,0.21361306128514992,True,False,,True,True,0.21911392986972367,True,False,,True,False,,True,True,0.22871535557090128,True,True,0.22370349507267634,True,False,,1.88329039736436,0.992387241835029,0.49594155844155846,0.09686147186147187
1761,Larp1,,,,True,False,,True,False,,,,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,1.64742664818683,1.38468532395419,0.2010281385281385,0.09686147186147187
1762,Larp4,,,,,,,,,,True,False,,,,,,,,True,False,,,,,True,False,,,,,,,,7.24105269924216,1.23517988720797,0.17721861471861472,0.12175324675324675
1763,Larp4b,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,,,,3.28225160932178,8.26546192847944,0.44237012987012986,0.15638528138528138
1764,Larp7,,,,,,,True,False,,True,True,0.17227261414342307,,,,,,,,,,True,True,0.16736282187106455,,,,,,,,,,1.95629917149688,0.740786215862379,0.3214285714285714,0.05871212121212121
1765,Lars,,,,,,,,,,True,False,,,,,True,False,,,,,True,False,,True,False,,,,,,,,4.43183951544652,1.0616353659744,0.26136363636363635,0.15503246753246755
1766,Lasp1,,,,,,,,,,,,,,,,True,False,,,,,,,,True,False,,,,,,,,7.42454472308145,0.440419066914702,0.4537337662337662,0.048430735930735935
1767,Lats1,,,,True,False,,,,,True,False,,,,,True,False,,,,,,,,,,,,,,,,,6.10903484350532,1.41416861763519,0.15205627705627708,0.06601731601731602
1768,Lcorl,,,,,,,True,False,,True,False,,,,,,,,,,,,,,True,False,,,,,True,False,,0.926398304840188,1.93366860193737,0.05248917748917749,0.418560606060606
1769,Ldah,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,14.6249909280067,3.32604768257869,0.15422077922077923,0.12987012987012986
1770,Ldha,True,False,0.2541767179421337,True,True,0.1708140495684846,True,False,0.2273718337763912,True,False,0.17461704194085625,True,True,0.08581820868367059,True,False,0.17875358593334928,True,False,0.19308377407108318,True,False,0.1877436784164189,True,False,0.10790210856384429,True,False,0.2304887413380666,True,False,0.182729671286624,0.374108215153455,0.0404157971696729,0.5251623376623377,0.011634199134199134
1771,Ldhb,True,False,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,0.317377011519681,0.130524330656257,0.2288961038961039,0.011093073593073594
1772,Ldlr,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,1.08390123465541,0.308321198007322,0.11282467532467533,0.14583333333333331
1773,Ldlrad4,True,False,0.25196140737875117,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,True,False,,0.408464153478666,0.285658607721538,0.024621212121212124,0.14177489177489178
1774,Leng1,,,,True,False,,,,,,,,,,,,,,True,False,,True,False,,,,,True,False,,,,,2.67912041843702,0.568484962914474,0.20265151515151514,0.03138528138528139
1775,Leo1,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,10.3145660215289,5110.31835894152,0.26055194805194803,0.02353896103896104
1776,Letmd1,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,True,False,,8.26546192856065,0.794411686006069,0.1563852813852814,0.05303030303030303
1777,Lgi3,True,True,0.22463902181252043,,,,True,True,0.21148364215207402,,,,,,,True,True,0.2292735676587653,,,,True,True,0.20490732904111933,True,True,0.19237249296726652,,,,,,,0.13606374532373,0.304085924194161,0.03923160173160173,0.036525974025974024
1778,Lgr4,True,True,0.2374245873739227,True,True,0.22055331720969454,,,,True,True,0.2205546336321589,,,,True,True,0.23101242292523594,,,,True,True,0.19234680806662616,,,,,,,True,False,,0.747030055469374,0.642064628122559,0.1112012987012987,0.07765151515151515
1779,Lhx1os,True,True,0.17554821604163848,,,,,,,,,,True,True,0.138979794889817,,,,,,,True,True,0.1587252746331837,,,,,,,,,,0.334136181779131,0.149791550569396,0.10957792207792208,0.01433982683982684
1780,Lias,True,False,,True,False,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,2.82044296301159,0.752925806583406,0.23403679653679654,0.049512987012987016
1781,Lifr,,,,,,,,,,,,,True,True,0.21892267522466455,,,,,,,,,,,,,,,,True,True,0.2868093676771919,0.45186491839589,0.283508214332686,0.14204545454545456,0.06737012987012987
1782,Lig1,True,False,0.2420772476779882,True,True,0.23362943545371564,True,True,0.2410931960669697,True,False,0.22087018022543817,True,True,0.24006139006244637,True,True,0.19814729230285286,True,True,0.28389171977440864,True,False,0.2650339199404652,True,True,0.25871033514365954,True,True,0.24432253220762265,True,True,0.20010717568597228,0.217555671104984,0.123036486698842,0.2497294372294372,0.019751082251082252
1783,Lima1,,,,,,,,,,True,False,,True,False,,True,False,,,,,True,False,,,,,True,False,,,,,2.47516630253788,0.481787667107925,0.12283549783549784,0.09496753246753248
1784,Limch1,True,True,0.23449037102913722,True,False,,,,,True,False,,,,,True,False,,,,,True,False,,True,False,,,,,True,False,,0.314648700961969,0.489359396822619,0.06574675324675325,0.06818181818181818
1785,Limd1,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,3.69694246329856,1.56410565948802,0.26028138528138534,0.06304112554112554
1786,Limk2,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,2.48217332428581,2.84110484594969,0.17072510822510822,0.2591991341991342
1787,Lin37,,,,,,,True,False,,,,,,,,,,,,,,True,False,,,,,True,False,,,,,7.54468738743631,0.522676065251109,0.3003246753246753,0.026785714285714288
1788,Lin7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,5.10425181161537,6.16813448288567,0.3403679653679653,0.10876623376623377
1789,Lingo1,True,True,0.3835115929799561,True,True,0.24878303466574356,True,True,0.25512014321532034,True,True,0.18120465217355772,True,True,0.16442982223496888,True,True,0.26293740726827786,True,True,0.20902964310427108,True,True,0.2229909741082956,True,True,0.21941132044916128,True,True,0.220797009004396,True,True,0.19074091395215956,0.623885121732896,0.0804977845995672,0.2708333333333333,0.01920995670995671
1790,Litaf,True,True,0.274834787817704,True,True,0.21779743786856026,True,True,0.20625830291371586,True,True,0.2766009604569785,True,True,0.23991163063248863,True,True,0.214452115462673,True,True,0.21310288182802098,True,True,0.2592956494183216,True,True,0.2627566403928814,True,True,0.2588774065727631,True,True,0.24990067768903362,0.760360941503247,0.506499850428747,0.4196428571428571,0.07927489177489178
1791,Lman1,,,,True,True,0.1883560288677268,True,True,0.18707724074706497,,,,True,True,0.1904824755124767,,,,True,True,0.18338572849444734,,,,True,True,0.19665977020077796,True,True,0.17845562572574816,True,False,,2.72380707507352,1.13400194591168,0.5335497835497836,0.10957792207792208
1792,Lmbr1,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,2.64268179243458,0.777008476001107,0.09063852813852814,0.10091991341991342
1793,Lmbr1l,True,False,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,True,False,,2.59026044305693,2.01619098289299,0.10687229437229437,0.05817099567099568
1794,Lmbrd1,,,,,,,True,False,,,,,,,,,,,,,,,,,True,False,,,,,True,False,,13.075043473598,1.366680014737,0.19940476190476192,0.07061688311688313
1795,Lmbrd2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3546050947648,1.09898054021885,0.044642857142857144,0.04897186147186147
1796,Lmna,True,True,0.37047046566659536,True,True,0.2381905387456254,True,True,0.3110872672490067,True,True,0.2734863989801879,True,True,0.22932917965927094,True,True,0.27870237222489774,True,True,0.23258124608300088,True,True,0.2885379347096853,True,True,0.24405043257291337,True,True,0.3193459737753521,True,True,0.22499511199731048,1.82544729829614,1.97554128160119,0.45156926406926406,0.2721861471861472
1797,Lmnb1,True,True,0.25604731804958325,True,True,0.2474132987226915,True,True,0.23038122994078458,True,True,0.2633606417315177,True,True,0.2459506546863612,True,True,0.25830255555757353,True,True,0.21363425180860346,True,True,0.25121637886452214,True,True,0.1940824171020969,True,True,0.24287710963758402,True,True,0.2370041291304573,0.558705630744306,0.497880405825761,0.3574134199134199,0.10173160173160173
1798,Lmo3,True,True,0.19288519359705134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0828442594802763,0.0462268233148959,0.016504329004329008,0.021103896103896104
1799,Lmo4,True,False,0.27891410336103767,,,,,,,,,,,,,True,True,0.2874583973441365,,,,,,,True,True,0.26896254498247224,True,True,0.272052851964597,True,True,0.22078126273362442,0.665996629594961,inf,0.3079004329004329,0.010551948051948052
1800,Lmo7,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,0.706622507615537,0.467593113512839,0.053841991341991344,0.0771103896103896
1801,Lmx1b,True,True,0.23635633866189357,True,True,0.20778365846041297,True,True,0.2375444149517938,True,True,0.20988210394361825,True,True,0.23189827449572836,True,False,0.23105133069003342,True,True,0.20441405298051443,True,True,0.2631020701807864,True,True,0.18799065363842182,True,True,0.21677359740951707,True,True,0.23481851430251122,0.776605628677154,0.344719452624171,0.05952380952380953,0.11580086580086581
1802,Lnpep,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327781796494497,2.25427024795873,0.019751082251082255,0.16477272727272727
1803,Lockd,True,True,0.3272740031674933,True,True,0.19018420055876234,True,True,0.2353356175106453,True,True,0.20510880347006405,True,True,0.2218291964973344,True,True,0.23284632152218138,True,True,0.16255827305732162,True,True,0.21653023754711284,True,True,0.2419167828046591,True,True,0.2411647643093718,True,True,0.18087112698565716,0.0956749792493228,0.0591182952356173,0.09009740259740259,0.03436147186147186
1804,Lpcat3,True,True,0.18944134066394297,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,4.17941413189506,1.29243280948126,0.4288419913419913,0.17965367965367968
1805,Lpp,,,,,,,True,False,,,,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,,,,1.98899139827213,2.65080315510318,0.32305194805194803,0.650974025974026
1806,Lrba,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,True,False,,2.65931474988751,3.34361782159932,0.13095238095238093,0.476461038961039
1807,Lrch2,True,True,0.2212844055403822,,,,,,,,,,,,,True,True,0.20787260146447076,,,,,,,,,,,,,,,,0.786071785172765,0.256434242348757,0.05221861471861472,0.03787878787878788
1808,Lrch3,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,inf,2.37285497443479,0.08225108225108226,0.20346320346320346
1809,Lrif1,,,,True,False,,,,,,,,,,,,,,,,,True,False,,True,False,,,,,True,False,,3.93569053465594,0.899869309613451,0.15043290043290042,0.04491341991341992
1810,Lrp11,True,True,0.2601977291632484,True,True,0.1860339130673124,True,True,0.23108340826258097,True,True,0.19591896827660651,True,True,0.2152173761306726,True,True,0.21593606383488023,True,True,0.18630141971852257,True,True,0.20932413928037125,True,True,0.245277160116885,True,True,0.14972722386663662,True,True,0.1971989640582256,1.18910911401227,0.628596878359261,0.3157467532467533,0.09415584415584416
1811,Lrp5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,1.98608825534483,0.602042755557305,0.10687229437229437,0.11228354978354979
1812,Lrp8,True,True,0.30008903842393353,True,True,0.22800619323982338,True,True,0.24264444779556005,True,True,0.22181853663876544,True,True,0.2632299117443912,True,True,0.23655196072346232,True,True,0.24910288144811457,True,True,0.2499939694333969,True,True,0.25839595616841277,True,True,0.23035548918757082,True,True,0.2466327872822486,0.329634123876083,0.294204129557485,0.09848484848484848,0.12905844155844157
1813,Lrpap1,True,True,0.2227294044316063,True,True,0.17956800261461647,True,True,0.17248260061503148,True,False,0.15834422043757826,True,True,0.19982629533104468,True,True,0.19897072271091848,True,True,0.217004299797281,True,True,0.1946447981940354,True,False,0.19145191161827577,True,True,0.1869767884713057,True,False,0.1850882110626833,2.05951546022717,inf,0.8000541125541125,0.037608225108225105
1814,Lrpprc,True,False,,True,False,,True,True,0.19414781863984593,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,0.177869308412377,0.49970124170629,0.42343073593073594,0.1222943722943723
1815,Lrrc16b,True,True,0.20530967043728265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546427991284849,0.208358458389118,0.08982683982683984,0.016504329004329008
1816,Lrrc42,True,True,0.24968609320231666,True,True,0.240285243260032,True,True,0.23266629155398738,True,True,0.2270097879317093,True,False,,True,True,0.22624084507054346,True,True,0.2470665428247042,True,True,0.23207864077158635,True,True,0.24513895767714539,True,True,0.25356636967255924,True,True,0.2026991417608384,1.79480407490648,0.842380225529349,0.49350649350649345,0.05113636363636363
1817,Lrrc58,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,4.57519637863951,2.36351009732971,0.25622294372294374,0.14610389610389612
1818,Lrrc59,,,,,,,True,True,0.15261749687741066,True,True,0.19468816189096874,True,True,0.20894751328954062,True,True,0.19746761499509136,,,,True,True,0.19976146530160352,True,False,,,,,,,,2.02170729096573,0.730845009450634,0.4899891774891775,0.09415584415584416
1819,Lrrn1,True,True,0.15388154940901472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.571081868558047,0.0523095038632998,0.1139069264069264,0.014069264069264068
1820,Lrrn2,True,True,0.3453388565759796,True,True,0.24884746864449503,,,,,,,True,True,0.2320606468609028,True,True,0.24230218419747143,True,True,0.24701694919230166,True,True,0.215189462129691,,,,True,True,0.20821310248058383,True,True,0.20854940165491626,0.251835481798669,0.157311130453837,0.08549783549783549,0.03273809523809524
1821,Lrrtm3,True,True,0.16860615286508768,True,False,0.10730044606601995,True,False,0.08355076727244425,True,True,0.11619681149964547,True,False,0.07445229880305461,True,False,7.539507280207545e-05,True,True,0.11015691764059989,True,False,0.034990514241487296,True,True,0.1015526170687382,True,True,0.043079207789407874,,,,0.0327295201003763,0.0335982199549256,0.014880952380952382,0.03463203463203464
1822,Lsg1,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,6.09042567566927,1.72317637582068,0.20454545454545456,0.06304112554112554
1823,Lsm4,,,,,,,True,False,0.16409802339277949,True,False,0.17597002147833726,True,False,,True,False,,True,False,,True,False,,True,True,0.17097672509328501,True,False,0.1956840955077101,True,False,,2.38988208806308,1.01967029877081,0.8482142857142856,0.032467532467532464
1824,Lsm6,,,,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,True,False,,3.10128348237121,inf,0.751082251082251,0.013528138528138528
1825,Lta4h,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96399304289879,1.09008423594556,0.20183982683982682,0.028679653679653683
1826,Luc7l,,,,,,,True,False,,,,,,,,True,False,,True,False,,,,,,,,,,,True,False,,4.9662077385094,40.1137309625024,0.23024891774891776,0.16964285714285715
1827,Lurap1l,True,True,0.46117437990936816,True,True,0.34990736345744305,True,True,0.30468975723639685,True,True,0.33678699780086246,True,True,0.3592846745778876,True,True,0.3457542928025396,True,True,0.321940701378543,True,True,0.35980588836870736,True,True,0.3082865851964212,True,True,0.3351464603037792,True,True,0.340682874358026,0.478263694229915,0.386227473449372,0.4908008658008658,0.1747835497835498
1828,Lyrm4,True,False,,,,,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,2.20645486617822,1.69452004922917,0.16233766233766234,0.2913961038961039
1829,Lysmd2,True,True,0.22087932107950323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64204165991873,0.184554832980888,0.31033549783549785,0.0091991341991342
1830,Lyst,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409790715134598,2.25865602954941,0.017586580086580088,0.10984848484848486
1831,Lztfl1,,,,True,False,,True,False,,True,False,,True,False,,True,False,,,,,,,,True,False,,,,,True,False,,9.6541651945888,2.43423751436962,0.3022186147186147,0.18127705627705626
1832,Lzts1,True,True,0.21489622510754036,,,,True,True,0.1772715480911007,,,,,,,True,True,0.2054606980543724,,,,True,True,0.21661359929001006,,,,True,True,0.19777906444696372,,,,0.37783471393337,0.543589511529378,0.07954545454545454,0.05952380952380952
1833,Lzts2,,,,,,,True,False,,True,False,,True,False,,True,False,,,,,,,,True,False,,True,False,,,,,2.8893450776315,0.845565342201819,0.47483766233766234,0.043290043290043295
1834,Macf1,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,5.18881730712854,2.23761334343253,0.2719155844155844,0.42234848484848486
1835,Macrod1,,,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,1.86845176377526,0.535650590105523,0.22104978354978355,0.29166666666666663
1836,Macrod2,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,0.833667244257164,0.93615906819142,0.026785714285714288,0.4742965367965367
1837,Mad2l1,True,True,0.20190788704559456,,,,,,,True,True,0.18276161427181403,,,,,,,,,,,,,,,,,,,True,True,0.1901211284939191,0.214657652509438,inf,0.14962121212121213,0.008116883116883118
1838,Mad2l2,True,True,0.22219255705430777,,,,True,True,0.2013468274084212,True,False,,True,True,0.21189067615825155,True,True,0.19938335047741498,True,False,,True,False,,True,False,,True,False,,True,False,,2.02569214985142,0.953546276650785,0.35633116883116883,0.03192640692640693
1839,Madd,True,True,0.2615504884348679,True,False,,,,,,,,True,True,0.22549579042499696,,,,,,,,,,,,,,,,,,,2.98230489976764,0.927344160623654,0.09983766233766234,0.07251082251082253
1840,Maged1,,,,True,False,0.22128063099489514,True,False,,True,False,,,,,True,False,,True,False,,True,False,,True,False,,True,False,0.2670418622544643,True,False,,4.65621486327404,1.09698730572309,0.9564393939393938,0.016774891774891776
1841,Maged2,True,True,0.07425325598537272,True,True,0.07387544445352276,True,True,0.060346510151447826,True,True,0.041343521956027404,True,True,0.108522695770833,True,False,0.060004395916977475,True,True,0.058729645716246184,True,True,0.04228054271805209,True,True,0.10368719784971026,True,True,0.044749966425507604,True,False,0.11115410632826912,0.638686439818163,0.26611822539597,0.5852272727272727,0.08414502164502166
1842,Magi1,,,,,,,,,,,,,,,,,,,True,False,0.4098819270887737,,,,,,,,,,True,False,0.4042633476262241,0.745025625804046,0.489923300432162,0.11174242424242425,0.534090909090909
1843,Magi2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4367673824612,0.188355896584822,0.021915584415584416,0.10497835497835498
1844,Magt1,,,,True,True,0.16953632453120215,True,False,,True,True,0.19629181297872755,True,True,0.20908864289775558,True,False,,True,True,0.20395909419179897,True,False,,True,True,0.22668449097595472,True,True,0.20817716435357864,True,False,,1.83024942170979,0.973925931421657,0.41801948051948046,0.10091991341991342
1845,Mal2,True,True,0.2497689425949331,True,True,0.21156776883771075,True,True,0.18919474161890243,True,True,0.22443134338609513,True,True,0.17107319092553666,True,True,0.22547164973692066,True,True,0.2621399604480695,True,True,0.21845111168622738,True,True,0.23082037379375958,True,True,0.22480941244616448,True,True,0.21168174292557915,0.534789051828674,0.381462530375157,0.1902056277056277,0.05465367965367965
1846,Malat1,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,True,False,,3.80723646177084,4.69386388768148,0.9997294372294372,0.9997294372294372
1847,Maml2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,0.551758407130625,0.256698186024274,0.03869047619047619,0.05925324675324675
1848,Maml3,True,False,0.3193044883542141,True,False,0.3258928676120124,True,False,,True,False,,True,False,0.315324986136473,True,False,,True,False,0.3023301172834378,True,False,0.3190707942193693,True,False,0.3155029031948003,True,False,,True,False,,1.05286081615292,1.12423832150635,0.1617965367965368,0.7421536796536796
