"","x"
"12446",Inf
"12447",Inf
"12448",Inf
"12449",Inf
"12450",Inf
"12451",Inf
"12452",Inf
"12453",Inf
"12454",Inf
"12455",Inf
"12456",Inf
"12457",Inf
"12458",Inf
"12459",Inf
"12460",Inf
"12461",Inf
"12462",Inf
"12463",Inf
"12464",Inf
"12465",Inf
"12466",Inf
"12467",Inf
"12468",Inf
"12469",Inf
"12470",Inf
"12471",Inf
"12472",Inf
"12473",Inf
"12474",Inf
"12475",Inf
"12476",Inf
"12477",Inf
"12478",Inf
"12479",Inf
"12480",Inf
"12481",Inf
"12482",Inf
"12483",Inf
"12484",Inf
"12485",Inf
"12486",Inf
"12487",Inf
"12488",Inf
"12489",Inf
"12490",Inf
"12491",Inf
"12492",Inf
"12493",Inf
"12494",Inf
"12495",Inf
"12496",Inf
"12497",Inf
"12498",Inf
"12499",Inf
"12500",Inf
"12501",Inf
"12502",Inf
"12503",Inf
"12504",Inf
"12505",Inf
"12506",Inf
"12507",Inf
"12508",Inf
"12509",Inf
"12510",Inf
"12511",Inf
"12512",Inf
"12513",Inf
"12514",Inf
"12515",Inf
"12516",Inf
"12517",Inf
"12518",Inf
"12519",Inf
"12520",Inf
"12521",Inf
"12522",Inf
"12523",Inf
"12524",Inf
"12525",Inf
"12526",Inf
"12527",Inf
"12528",Inf
"12529",Inf
"12530",Inf
"12531",Inf
"12532",Inf
"12533",Inf
"12534",Inf
"12535",Inf
"12536",Inf
"12537",Inf
"12538",Inf
"12539",Inf
"12540",Inf
"12541",Inf
"12542",Inf
"12543",Inf
"12544",Inf
"12545",Inf
"12546",Inf
"12547",Inf
"12548",Inf
"12549",Inf
"12550",Inf
"12551",Inf
"12552",Inf
"12553",Inf
"12554",Inf
"12555",Inf
"12556",Inf
"12557",Inf
"12558",Inf
"12559",Inf
"12560",Inf
"12561",Inf
"12562",Inf
"12563",Inf
"12564",Inf
"12565",Inf
"12566",Inf
"12567",Inf
"12568",Inf
"12569",Inf
"12570",Inf
"12571",Inf
"12572",Inf
"12573",Inf
"12574",Inf
"12575",Inf
"12576",Inf
"12577",Inf
"12578",Inf
"12579",Inf
"12580",Inf
"12581",Inf
"12582",7.85803206159257
"12583",3.28395362358663
"12584",2.98230489976764
"12585",1.02530794583349
"12586",1.02553713974908
"12587",Inf
"12588",0.649105681922131
"12589",26401.6010248424
"12590",31621.012422426
"12591",63304.6289128675
"12592",0.732676695972397
"12593",2.44048224851208
"12594",0.806844190096248
"12595",Inf
"12596",Inf
"12597",1.17811019342198
"12598",5.30293795530376
"12599",3.05020791016618
"12600",4.3887827354732
"12601",Inf
"12602",1.05489765692857
"12603",Inf
"12604",Inf
"12605",0.802199727858006
"12606",Inf
"12607",0.996725092508179
"12608",Inf
"12609",Inf
"12610",Inf
"12611",Inf
"12612",2.95671926308764
"12613",0.0642872189467515
"12614",Inf
"12615",6.10293062940734
"12616",Inf
"12617",Inf
"12618",Inf
"12619",Inf
"12620",12.8578669802684
"12621",Inf
"12622",0.231382235100331
"12623",3.19782437900615
"12624",15.0057971520331
"12625",0.547268409308571
"12626",Inf
"12627",0.0734691692789247
"12628",36.6956629339731
"12629",Inf
"12630",0.285669347203822
"12631",Inf
"12632",Inf
"12633",0.523102572105948
"12634",0.446228787593982
"12635",8.5579890544258
"12636",Inf
"12637",Inf
"12638",0.050549117675974
"12639",1.76921760796518
"12640",81.3252344431751
"12641",Inf
"12642",Inf
"12643",11.1720692621854
"12644",0.898554691191378
"12645",5.57329864674215
"12646",Inf
"12647",2.5260586228252
"12648",0.204340108301352
"12649",Inf
"12650",1.58505505450557
"12651",4.63022447225557
"12652",Inf
"12653",Inf
"12654",Inf
"12655",32.1596005822141
"12656",Inf
"12657",Inf
"12658",2.40834240319117
"12659",Inf
"12660",Inf
"12661",Inf
"12662",Inf
"12663",Inf
"12664",Inf
"12665",Inf
"12666",Inf
"12667",Inf
"12668",Inf
"12669",Inf
"12670",Inf
"12671",Inf
"12672",Inf
"12673",Inf
"12674",Inf
"12675",Inf
"12676",Inf
"12677",Inf
"12678",Inf
"12679",Inf
"12680",Inf
"12681",Inf
"12682",Inf
"12683",Inf
"12684",Inf
"12685",Inf
"12686",Inf
"12687",Inf
"12688",Inf
"12689",Inf
"12690",Inf
"12691",Inf
"12692",Inf
"12693",7.97651865779205
"12694",Inf
"12695",0.0613450842545389
"12696",Inf
"12697",Inf
"12698",Inf
"12699",Inf
"12700",Inf
"12701",0.453574977121052
"12702",0.118513010255954
"12703",0.320015180302138
"12704",0.017361461768033
"12705",7.21563562767436
"12706",77082.8445322415
"12707",Inf
"12708",4.73420831831747
"12709",Inf
"12710",Inf
"12711",Inf
"12712",Inf
"12713",0.870880147382229
"12714",0.523018177527936
"12715",Inf
"12716",Inf
"12717",0.09972761287197
"12718",Inf
"12719",Inf
"12720",Inf
"12721",Inf
"12722",Inf
"12723",Inf
"12724",Inf
"12725",8.93739340981723
"12726",0.721721807416582
"12727",Inf
"12728",Inf
"12729",0.555909401915952
"12730",0.0193106436118113
"12731",Inf
"12732",Inf
"12733",6.15084597048358
"12734",0.540356759464354
"12735",0.262424742755242
"12736",Inf
"12737",0.00632263800794529
"12738",0.131427035120454
"12739",2.95801543207844
"12740",4.26176364594524
"12741",1.91746992278865
"12742",Inf
"12743",Inf
"12744",0.530673911274887
"12745",Inf
"12746",Inf
"12747",Inf
"12748",Inf
"12749",31154.1493066448
"12750",2.40458520100661
"12751",Inf
"12752",Inf
"12753",Inf
"12754",8.72163065187089
"12755",0.0906729523665824
"12756",0.117711329714764
"12757",0.0240467217019516
"12758",43424.8298915288
"12759",Inf
"12760",1.20500938121261
"12761",Inf
"12762",30041.0377031343
"12763",Inf
"12764",0.184554832980757
"12765",Inf
"12766",Inf
"12767",126600.91590061
"12768",13.6501192632419
"12769",1.85802327622374
"12770",Inf
"12771",Inf
"12772",0.361762424208167
"12773",Inf
"12774",Inf
"12775",Inf
"12776",0.255259449700844
"12777",0.318053932377677
"12778",3.00733050931529
"12779",0.355033760504156
"12780",Inf
"12781",Inf
"12782",2.56845911068498
"12783",Inf
"12784",Inf
"12785",Inf
"12786",Inf
"12787",Inf
"12788",103937.999198603
"12789",17.3585840869252
"12790",Inf
"12791",7.02927796889461e-05
"12792",Inf
"12793",0.0198585526360444
"12794",2.66289510102505
"12795",4.69477115789521
"12796",2.6879945758997
"12797",3.95928194939353
"12798",0.153618535929598
"12799",0.261339048254237
"12800",2.66672175450748
"12801",56631.994530489
"12802",10.6682876530656
"12803",0.192102406810801
"12804",0.0997276128720496
"12805",0.304668972490965
"12806",0.0804306484016056
"12807",Inf
"12808",5.26825351972847
"12809",3.25732352465934
"12810",0.0855873007613749
"12811",Inf
"12812",7.50745088242238
"12813",Inf
"12814",1.43102708935903
"12815",Inf
"12816",1.72811345413038
"12817",Inf
"12818",Inf
"12819",Inf
"12820",0.0758038337639114
"12821",Inf
"12822",Inf
"12823",Inf
"12824",Inf
"12825",0.00252078201599493
"12826",3.98267241220349
"12827",1.11408337367459
"12828",0.156364495965888
"12829",0.606030337345714
"12830",0.0144044349900523
"12831",9.12445164043441
"12832",Inf
"12833",Inf
"12834",5.33454655291051
"12835",Inf
"12836",2.88750712186143
"12837",Inf
"12838",Inf
"12839",Inf
"12840",Inf
"12841",0.573341643060948
"12842",Inf
"12843",0.454009119220742
"12844",Inf
"12845",Inf
"12846",Inf
"12847",Inf
"12848",7.65514991774939
"12849",614358.601345284
"12850",0.343062019043677
"12851",Inf
"12852",Inf
"12853",1.96042753954892
"12854",Inf
"12855",1.72238599669566
"12856",Inf
"12857",Inf
"12858",0.714136809724397
"12859",Inf
"12860",1.61610271085912
"12861",Inf
"12862",Inf
"12863",Inf
"12864",Inf
"12865",Inf
"12866",2.67194216930244
"12867",0.41615887888967
"12868",Inf
"12869",33.2747066260913
"12870",2.51174051352256
"12871",Inf
"12872",Inf
"12873",Inf
"12874",Inf
"12875",2.969558183181
"12876",0.528304998290856
"12877",Inf
"12878",Inf
"12879",2.27209886464411
"12880",Inf
"12881",Inf
"12882",3.09418440512705
"12883",0.819124660425577
"12884",Inf
"12885",2.78226787135976
"12886",Inf
"12887",5.15769217024455
"12888",12.5183602638089
"12889",Inf
"12890",Inf
"12891",1.060374833474
"12892",Inf
"12893",Inf
"12894",0.982637546614548
"12895",2.06241446627683
"12896",0.00313203572535931
"12897",0.00834012991240127
"12898",28290.7149308971
"12899",Inf
"12900",Inf
"12901",5.28008326485347
"12902",Inf
"12903",Inf
"12904",Inf
"12905",Inf
"12906",44.0132295571404
"12907",Inf
"12908",Inf
"12909",Inf
"12910",1.05550662110607
"12911",Inf
"12912",3.06058503631033
"12913",Inf
"12914",Inf
"12915",Inf
"12916",Inf
"12917",Inf
"12918",4.70348968730572
"12919",0.898554691196734
"12920",Inf
"12921",Inf
"12922",Inf
"12923",Inf
"12924",Inf
"12925",Inf
"12926",0.516440533445446
"12927",0.0699819298638447
"12928",Inf
"12929",Inf
"12930",7.40634632106794
"12931",Inf
"12932",Inf
"12933",Inf
"12934",0.771666689480507
"12935",Inf
"12936",11.1403438864426
"12937",0.258577507704259
"12938",0.000423223971803177
"12939",4.74164479399985
"12940",27.9783926982009
"12941",Inf
"12942",Inf
"12943",Inf
"12944",Inf
"12945",Inf
"12946",Inf
"12947",Inf
"12948",Inf
"12949",Inf
"12950",Inf
"12951",5.49314851628356
"12952",Inf
"12953",Inf
"12954",Inf
"12955",9.33087732731807
"12956",2.02514783480149
"12957",1.78338935026221
"12958",6.24847689662809
"12959",5.2027884531664
"12960",11502.9507176539
"12961",Inf
"12962",0.658143294893555
"12963",1.63761502360915
"12964",0.110098302892027
"12965",0.329356344882257
"12966",3.2326071035869
"12967",Inf
"12968",Inf
"12969",Inf
"12970",Inf
"12971",6.15551236570386
"12972",2.24990475254149
"12973",Inf
"12974",Inf
"12975",7.74332824873023
"12976",0.294072614392709
"12977",Inf
"12978",10.2767125375063
"12979",Inf
"12980",9.44411273732438
"12981",1.92503027346727
"12982",Inf
"12983",4.80791138796461
"12984",7.5249403024431
"12985",Inf
"12986",5.2681377480678
"12987",Inf
"12988",Inf
"12989",Inf
"12990",Inf
"12991",Inf
"12992",Inf
"12993",Inf
"12994",9.73600575905021
"12995",7.37671924740519
"12996",Inf
"12997",Inf
"12998",Inf
"12999",Inf
"13000",Inf
"13001",Inf
"13002",1.09698730573063
"13003",0.19753851411848
"13004",24.4453387274223
"13005",0.510515662862931
"13006",0.605506983814965
"13007",1.33577843700516
"13008",0.799498851811055
"13009",Inf
"13010",Inf
"13011",Inf
"13012",3.07716140996062
"13013",0.0233744537312757
"13014",1.45630453887649
"13015",Inf
"13016",0.425643112024303
"13017",Inf
"13018",Inf
"13019",Inf
"13020",Inf
"13021",0.0834834101485144
"13022",0.244795307005556
"13023",Inf
"13024",Inf
"13025",Inf
"13026",Inf
"13027",Inf
"13028",Inf
"13029",8.28789905786889
"13030",Inf
"13031",0.0754827526321235
"13032",Inf
"13033",Inf
"13034",Inf
"13035",Inf
"13036",59606.8616269881
"13037",1.95995927859378
"13038",Inf
"13039",52158.0174105483
"13040",Inf
"13041",Inf
"13042",Inf
"13043",6.76256645719108
"13044",Inf
"13045",Inf
"13046",Inf
"13047",Inf
"13048",0.565346822796983
"13049",Inf
"13050",Inf
"13051",Inf
"13052",Inf
"13053",0.178571222807999
"13054",0.360835535425231
"13055",Inf
"13056",Inf
"13057",Inf
"13058",Inf
"13059",0.0808618279706367
"13060",Inf
"13061",0.136856211940397
"13062",Inf
"13063",Inf
"13064",0.0884892534118403
"13065",Inf
"13066",Inf
"13067",6.79828191495754
"13068",Inf
"13069",5.80173973000247
"13070",Inf
"13071",3.3546050947873
"13072",10.8208912555816
"13073",Inf
"13074",0.188044652203297
"13075",4.97988956576692
"13076",1.4548346421652
"13077",Inf
"13078",Inf
"13079",Inf
"13080",Inf
"13081",39.2417378365375
"13082",Inf
"13083",2.1571592503373
"13084",Inf
"13085",Inf
"13086",0.435791782558717
"13087",Inf
"13088",Inf
"13089",Inf
"13090",Inf
"13091",1.18332837222362
"13092",121766.349359269
"13093",Inf
"13094",2.01412736358962
"13095",Inf
"13096",1.89904947496109
"13097",Inf
"13098",Inf
"13099",Inf
"13100",Inf
"13101",Inf
"13102",Inf
"13103",Inf
"13104",Inf
"13105",Inf
"13106",Inf
"13107",Inf
"13108",Inf
"13109",Inf
"13110",1.26771213133498
"13111",4.95765638264059
"13112",1.51309914677541
"13113",2.02515752230127
"13114",Inf
"13115",Inf
"13116",Inf
"13117",Inf
"13118",Inf
"13119",Inf
"13120",Inf
"13121",Inf
"13122",Inf
"13123",Inf
"13124",Inf
"13125",Inf
"13126",Inf
"13127",Inf
"13128",0.00325428707078589
"13129",0.0735085618463776
"13130",Inf
"13131",0.482881390677147
"13132",Inf
"13133",Inf
"13134",Inf
"13135",0.768476588761666
"13136",Inf
"13137",Inf
"13138",Inf
"13139",1.85210739629868
"13140",1.55820448484951
"13141",4.87396366124164
"13142",4.05134511191036
"13143",Inf
"13144",Inf
"13145",Inf
"13146",Inf
"13147",Inf
"13148",Inf
"13149",Inf
"13150",Inf
"13151",Inf
"13152",Inf
"13153",Inf
"13154",Inf
"13155",Inf
"13156",Inf
"13157",Inf
"13158",Inf
"13159",Inf
"13160",Inf
"13161",Inf
"13162",Inf
"13163",Inf
"13164",Inf
"13165",Inf
"13166",Inf
"13167",0.24218864424845
"13168",Inf
"13169",Inf
"13170",3.76659508905714
"13171",7.74185303038943
"13172",Inf
"13173",1.14269263441593
"13174",4.10817762927789
"13175",Inf
"13176",Inf
"13177",0.0131850518646147
"13178",Inf
"13179",23.8292993539924
"13180",0.00699324822886239
"13181",Inf
"13182",Inf
"13183",18.259488349404
"13184",0.0808618279706268
"13185",Inf
"13186",Inf
"13187",Inf
"13188",Inf
"13189",Inf
"13190",Inf
"13191",7.79325688997742
"13192",0.0573806338170288
"13193",6.98915505010196
"13194",Inf
"13195",4.88947952386675
"13196",Inf
"13197",Inf
"13198",Inf
"13199",1.97170981854624
"13200",Inf
"13201",2.38432997217385
"13202",1.5476958172659
"13203",0.488409291441353
"13204",22123.2542368119
"13205",Inf
"13206",Inf
"13207",0.515285962879438
"13208",Inf
"13209",0.661415909844706
"13210",Inf
"13211",1.21409453521669
"13212",8.89086498258381
"13213",5.23239948848522
"13214",Inf
"13215",Inf
"13216",0.00458756240610426
"13217",2.42143027240164
"13218",Inf
"13219",100971.908477267
"13220",Inf
"13221",Inf
"13222",3.01619360143526
"13223",Inf
"13224",Inf
"13225",Inf
"13226",Inf
"13227",Inf
"13228",Inf
"13229",Inf
"13230",Inf
"13231",Inf
"13232",7.64445451397345
"13233",Inf
"13234",Inf
"13235",Inf
"13236",Inf
"13237",Inf
"13238",Inf
"13239",Inf
"13240",Inf
"13241",0.116652561168999
"13242",Inf
"13243",Inf
"13244",Inf
"13245",1.07973065221524
"13246",0.320006668878943
"13247",Inf
"13248",26515.4987200161
"13249",Inf
"13250",Inf
"13251",Inf
"13252",0.355033760502605
"13253",Inf
"13254",Inf
"13255",0.216721861637247
"13256",Inf
"13257",Inf
"13258",6.75888953035268
"13259",3.95798066875634
"13260",7.58417398409779
"13261",Inf
"13262",Inf
"13263",Inf
"13264",Inf
"13265",1.45626065920595
"13266",0.911904112798204
"13267",0.200920286856535
"13268",1.96951271324521
"13269",0.0132365565302429
"13270",Inf
"13271",85.1972437342575
"13272",Inf
"13273",Inf
"13274",0.00313203399806262
"13275",Inf
"13276",Inf
"13277",1.61261870782725
"13278",7.57339245816825
"13279",6.84530107429968
"13280",Inf
"13281",Inf
"13282",Inf
"13283",Inf
"13284",Inf
"13285",Inf
"13286",Inf
"13287",Inf
"13288",Inf
"13289",Inf
"13290",1.61942343603351
"13291",4.18560372071569
"13292",0.842620909009884
"13293",5.91162727352774
"13294",Inf
"13295",0.0880036888532114
"13296",0.377703247211441
"13297",1.40679463671756
"13298",46.0264641102095
"13299",0.578471807651325
"13300",14.3881070298307
"13301",Inf
"13302",Inf
"13303",Inf
"13304",2.83525641976351
"13305",0.0689740645252674
"13306",Inf
"13307",1.4531522199173
"13308",Inf
"13309",1.51920472713802
"13310",Inf
"13311",Inf
"13312",7.20931169602993
"13313",Inf
"13314",Inf
"13315",Inf
"13316",Inf
"13317",Inf
"13318",Inf
"13319",Inf
"13320",3.32986585074814
"13321",Inf
"13322",Inf
"13323",Inf
"13324",Inf
"13325",Inf
"13326",Inf
"13327",Inf
"13328",Inf
"13329",Inf
"13330",1.00535759352643
"13331",Inf
"13332",6.86718536449559
"13333",2.7528901825459
"13334",Inf
"13335",1.69196899342599
"13336",0.00252313983080434
"13337",3.47359468875476
"13338",204021.137789326
"13339",Inf
"13340",Inf
"13341",Inf
"13342",Inf
"13343",0.264735922726064
"13344",Inf
"13345",Inf
"13346",Inf
"13347",38.095509672745
"13348",1.36899888967607
"13349",0.0139220971694077
"13350",0.00313203399806364
"13351",0.217230167745297
"13352",6048.57735632112
"13353",6.47593786198386
"13354",Inf
"13355",Inf
"13356",5.62417669212384
"13357",Inf
"13358",1.34692942886642
"13359",0.446807763291425
"13360",1.52444611428066
"13361",4.49313322994342
"13362",Inf
"13363",66.4048235244863
"13364",7.92746778797497
"13365",2.92144426824525
"13366",Inf
"13367",11.2758322229028
"13368",8.529109217301
"13369",17.061212179517
"13370",1.02553713975077
"13371",3.25628983853211
"13372",15.4424197894761
"13373",6.75899670610004
"13374",3.08080385173213
"13375",0.0706989342025154
"13376",Inf
"13377",2.56218867572558
"13378",Inf
"13379",Inf
"13380",0.0106434515657184
"13381",Inf
"13382",1.86415482108991
"13383",14632.8514609903
"13384",11816.2551046055
"13385",Inf
"13386",4.44073666496158
"13387",Inf
"13388",0.0997276128720269
"13389",Inf
"13390",Inf
"13391",26.7736542999302
"13392",Inf
"13393",3.93857312465657
"13394",9147.14748949047
"13395",9.22518968559974
"13396",0.571017074286268
"13397",Inf
"13398",0.314571230513805
"13399",Inf
"13400",Inf
"13401",1.49990426098836
"13402",6.85211666077786
"13403",Inf
"13404",0.545762154472062
"13405",1.97860798472902
"13406",2.1655958749539
"13407",7.14834606558888
"13408",1.00810521353268
"13409",2.13766308012575
"13410",10.9532640343621
"13411",7.20138132656985
"13412",14900.934202519
"13413",Inf
"13414",2.52079691095772
"13415",6.84211329213529
"13416",Inf
"13417",0.574435758438342
"13418",1.03023128548298
"13419",2.62096406779958
"13420",Inf
"13421",1.55255358737253
"13422",9.1091688565488
"13423",Inf
"13424",Inf
"13425",11.025174964128
"13426",1.89675002263893
"13427",Inf
"13428",0.145473931162083
"13429",Inf
"13430",Inf
"13431",0.766693304274249
"13432",Inf
"13433",Inf
"13434",Inf
"13435",2.67152030420916
"13436",1.21125468801234
"13437",48925.5652503698
"13438",Inf
"13439",0.642967270655128
"13440",Inf
"13441",0.32849572245713
"13442",Inf
"13443",3.02217380529705
"13444",Inf
"13445",0.508996746087355
"13446",Inf
"13447",Inf
"13448",0.250876804437932
"13449",Inf
"13450",Inf
"13451",Inf
"13452",Inf
"13453",Inf
"13454",Inf
"13455",Inf
"13456",Inf
"13457",Inf
"13458",Inf
"13459",Inf
"13460",Inf
"13461",Inf
"13462",Inf
"13463",Inf
"13464",Inf
"13465",Inf
"13466",Inf
"13467",Inf
"13468",Inf
"13469",222921.340813008
"13470",Inf
"13471",0.0625976545124339
"13472",Inf
"13473",Inf
"13474",Inf
"13475",0.666476216905051
"13476",Inf
"13477",Inf
"13478",0.0106434518719623
"13479",Inf
"13480",5.94499481618455
"13481",0.452154054683268
"13482",Inf
"13483",Inf
"13484",Inf
"13485",Inf
"13486",Inf
"13487",Inf
"13488",1.90503059099229
"13489",48304.9418478212
"13490",3.72499742610646
"13491",0.220379387625173
"13492",0.0734691692790028
"13493",0.237138858611525
"13494",Inf
"13495",Inf
"13496",Inf
"13497",Inf
"13498",Inf
"13499",2.01365071980847
"13500",Inf
"13501",1.18216427872513
"13502",3.41647068232102
"13503",0.0228022919859227
"13504",Inf
"13505",Inf
"13506",1.42435112931832
"13507",Inf
"13508",Inf
"13509",Inf
"13510",Inf
"13511",Inf
"13512",Inf
"13513",1.20658412534015
"13514",0.00664261397643409
"13515",0.466718054307507
"13516",Inf
"13517",Inf
"13518",75155.1703420787
"13519",Inf
"13520",Inf
"13521",Inf
"13522",7.65462250002788
"13523",4.17097460533379
"13524",Inf
"13525",0.0228022919859591
"13526",Inf
"13527",3.17137522499435
"13528",Inf
"13529",0.119759504165127
"13530",Inf
"13531",Inf
"13532",Inf
"13533",Inf
"13534",Inf
"13535",Inf
"13536",Inf
"13537",Inf
"13538",Inf
"13539",Inf
"13540",Inf
"13541",Inf
"13542",Inf
"13543",1.25325386773501
"13544",0.205891830544673
"13545",0.0891233012039274
"13546",0.0399520598078959
"13547",Inf
"13548",2.77117028678709
"13549",Inf
"13550",4.28835445143696
"13551",Inf
"13552",0.818614110444053
"13553",5.1433240940277
"13554",Inf
"13555",3.54342592398931
"13556",Inf
"13557",0.00175194222602137
"13558",70580.9692791309
"13559",0.196243323424514
"13560",22687.2506781002
"13561",Inf
"13562",0.313737494288956
"13563",Inf
"13564",12.06497919188
"13565",0.716193544921392
"13566",5.54912033755892
"13567",7.0292677779442e-05
"13568",0.0192293478210869
"13569",Inf
"13570",1.45273308676282
"13571",3.88536308646399
"13572",Inf
"13573",0.922153398326792
"13574",24520.2947944651
"13575",0.250671734041263
"13576",Inf
"13577",2.18304188690134
"13578",Inf
"13579",1.0995354193012
"13580",Inf
"13581",Inf
"13582",Inf
"13583",Inf
"13584",1.59235640152416
"13585",Inf
"13586",Inf
"13587",Inf
"13588",Inf
"13589",Inf
"13590",Inf
"13591",Inf
"13592",Inf
"13593",Inf
"13594",Inf
"13595",Inf
"13596",Inf
"13597",Inf
"13598",Inf
"13599",Inf
"13600",Inf
"13601",Inf
"13602",Inf
"13603",Inf
"13604",8.51115444326273
"13605",Inf
"13606",Inf
"13607",3.6959519443643
"13608",3.75923625132086
"13609",0.72186894090989
"13610",2.5077558406746
"13611",Inf
"13612",8.34538080922963
"13613",Inf
"13614",Inf
"13615",Inf
"13616",Inf
"13617",Inf
"13618",Inf
"13619",4.32461749348637
"13620",0.20835845838892
"13621",Inf
"13622",1.2023940922462
"13623",Inf
"13624",Inf
"13625",4.17261906019602
"13626",Inf
"13627",Inf
"13628",2.18022948427401
"13629",Inf
"13630",Inf
"13631",8.84052651594697
"13632",1.10483978810334
"13633",0.0916427190371632
"13634",Inf
"13635",Inf
"13636",Inf
"13637",Inf
"13638",Inf
"13639",Inf
"13640",Inf
"13641",Inf
"13642",8.76801372597849
"13643",0.811111326274843
"13644",Inf
"13645",5.99255058842805
"13646",0.168701796961838
"13647",0.121082269637191
"13648",Inf
"13649",Inf
"13650",1.60458125915542
"13651",0.732156733606724
"13652",Inf
"13653",Inf
"13654",Inf
"13655",Inf
"13656",Inf
"13657",Inf
"13658",Inf
"13659",Inf
"13660",Inf
"13661",Inf
"13662",Inf
"13663",Inf
"13664",Inf
"13665",Inf
"13666",Inf
"13667",Inf
"13668",Inf
"13669",Inf
"13670",Inf
"13671",Inf
"13672",Inf
"13673",Inf
"13674",Inf
"13675",Inf
"13676",Inf
"13677",Inf
"13678",Inf
"13679",Inf
"13680",Inf
"13681",Inf
"13682",Inf
"13683",Inf
"13684",Inf
"13685",Inf
"13686",Inf
"13687",Inf
"13688",Inf
"13689",Inf
"13690",Inf
"13691",Inf
"13692",Inf
"13693",Inf
"13694",Inf
"13695",Inf
"13696",Inf
"13697",Inf
"13698",Inf
"13699",Inf
"13700",Inf
"13701",Inf
"13702",Inf
"13703",Inf
"13704",Inf
"13705",Inf
"13706",Inf
"13707",Inf
"13708",Inf
"13709",Inf
"13710",Inf
"13711",Inf
"13712",Inf
"13713",Inf
"13714",Inf
"13715",Inf
"13716",Inf
"13717",Inf
"13718",Inf
"13719",Inf
"13720",Inf
"13721",Inf
"13722",Inf
"13723",Inf
"13724",Inf
"13725",Inf
"13726",Inf
"13727",Inf
"13728",Inf
"13729",Inf
"13730",Inf
"13731",Inf
"13732",Inf
"13733",3.82540487349704
"13734",2.64664296696233
"13735",Inf
"13736",10.689834270947
"13737",0.688111371815044
"13738",Inf
"13739",6.8298891230941
"13740",0.291416050949018
"13741",4.76195648930657
"13742",0.00447170683107058
"13743",Inf
"13744",60.998279831042
"13745",0.147298943138563
"13746",0.640549494849338
"13747",68.1578753896603
"13748",Inf
"13749",0.860425398322052
"13750",24.517035466913
"13751",7.59737411666308
"13752",1.21831534053767
"13753",Inf
"13754",Inf
"13755",5.80184263592112
"13756",11.9988043325269
"13757",Inf
"13758",Inf
"13759",0.105251845535646
"13760",Inf
"13761",0.88692352846445
"13762",1.05566877351031
"13763",Inf
"13764",Inf
"13765",Inf
"13766",Inf
"13767",Inf
"13768",Inf
"13769",Inf
"13770",Inf
"13771",Inf
"13772",85358.7136216572
"13773",Inf
"13774",29.3375312851538
"13775",Inf
"13776",Inf
"13777",0.572867789057842
"13778",Inf
"13779",3.07440869746296
"13780",Inf
"13781",0.237147965890575
"13782",0.980016782663178
"13783",Inf
"13784",0.0914428731654906
"13785",9.9228905453264
"13786",Inf
"13787",0.632535541549174
"13788",0.212492990116139
"13789",Inf
"13790",Inf
"13791",Inf
"13792",Inf
"13793",Inf
"13794",Inf
"13795",Inf
"13796",Inf
"13797",0.467157638119834
"13798",Inf
"13799",1.84299848971089
"13800",2.46807609974293
"13801",Inf
"13802",Inf
"13803",0.0923104789708008
"13804",0.221553067850802
"13805",5.10425181161537
"13806",0.747030055469374
"13807",0.882669653594696
"13808",Inf
"13809",Inf
"13810",Inf
"13811",Inf
"13812",Inf
"13813",Inf
"13814",Inf
"13815",Inf
"13816",Inf
"13817",Inf
"13818",Inf
"13819",Inf
"13820",Inf
"13821",Inf
"13822",Inf
"13823",Inf
"13824",Inf
"13825",Inf
"13826",Inf
"13827",Inf
"13828",0.563861724046176
"13829",3.27595911616936
"13830",Inf
"13831",Inf
"13832",141066.694790465
"13833",5.63437077399927
"13834",1.46942567618771
"13835",Inf
"13836",0.178894656788745
"13837",Inf
"13838",Inf
"13839",Inf
"13840",Inf
"13841",1.62934061805292
"13842",0.116948123667049
"13843",Inf
"13844",Inf
"13845",0.499979462049456
"13846",2.84711814822115
"13847",Inf
"13848",0.0691951559329956
"13849",Inf
"13850",99446.6674553729
"13851",0.119555539800304
"13852",0.940982876994331
"13853",1.69148117958701
"13854",Inf
"13855",Inf
"13856",Inf
"13857",2.43729795831073
"13858",87158.849156814
"13859",5.69828752981126
"13860",Inf
"13861",45803.6929743744
"13862",0.0782455841472343
"13863",Inf
"13864",0.0499629383613622
"13865",Inf
"13866",16.2662044704829
"13867",4.14528399510459
"13868",12.667803596508
"13869",0.326135644638495
"13870",Inf
"13871",19.7603000668658
"13872",2.82044589051292
"13873",0.0454112837059317
"13874",4.87292715140683
"13875",0.265605978456044
"13876",1.01967029877402
"13877",2.94210609490935
"13878",70967.4420781129
"13879",Inf
"13880",Inf
"13881",Inf
"13882",Inf
"13883",Inf
"13884",Inf
"13885",7.23321102042581
"13886",5.65909957962802
"13887",Inf
"13888",0.844986934640712
"13889",3.88410108287281
"13890",Inf
"13891",13743.4922496834
"13892",0.446635974231266
"13893",0.733629420783993
"13894",2.70533089137452
"13895",4.94463500265179
"13896",1.94355294187118
"13897",0.257060357107062
"13898",3.98749073329396
"13899",2.64716367289743
"13900",5.21657823433718
"13901",0.73081131891585
"13902",Inf
"13903",Inf
"13904",15743.1982155604
"13905",Inf
"13906",Inf
"13907",0.252830228350413
"13908",Inf
"13909",Inf
"13910",13.6235655565029
"13911",10.4473105062366
"13912",0.478200422564559
"13913",Inf
"13914",0.529858600643338
"13915",0.0964080098827405
"13916",Inf
